,rating,Team,Type,mu,sd,name,player_id,index,player_name,coefs
0,7.63261481046834,Miami Heat,Rookie,1.3333333333333333,5,Mario Chalmers,201596.0,459,Mario Chalmers,5.039939285324527
1,7.63261481046834,Miami Heat,Rookie,0.34531999999999996,5,Norris Cole,202708.0,295,Norris Cole,-1.6307913607842632
2,7.63261481046834,Miami Heat,Rookie,0.08275433333333332,5,Mickell Gladness,202148.0,262,Mickell Gladness,-4.106955595615807
3,7.63261481046834,Miami Heat,Rookie,0.157868,5,Terrel Harris,202227.0,255,Terrel Harris,-2.80810515995341
4,7.63261481046834,Miami Heat,Rookie,0.254065,5,Dexter Pittman,202354.0,201,Dexter Pittman,-1.7320686952815574
5,7.158873307464911,Chicago Bulls,Rookie,0.6191666666666666,5,Omer Asik,201600.0,48,Omer Asik,-7.112332237771708
6,7.158873307464911,Chicago Bulls,Rookie,0.34031999999999996,5,Jimmy Butler,202710.0,121,Jimmy Butler,0.4195125225725542
7,7.158873307464911,Chicago Bulls,Rookie,0.39855999999999997,5,Taj Gibson,201959.0,46,Taj Gibson,-7.652508928256323
8,7.158873307464911,Chicago Bulls,Rookie,2.331236,5,Derrick Rose,201565.0,296,Derrick Rose,8.928311024081147
9,6.376479301057231,Los Angeles Lakers,Rookie,0.254065,5,Devin Ebanks,202365.0,471,Devin Ebanks,-1.9736787606830033
10,6.376479301057231,Los Angeles Lakers,Rookie,0.157868,5,Andrew Goudelock,202726.0,12,Andrew Goudelock,0.4956869124550818
11,6.376479301057231,Los Angeles Lakers,Rookie,0.157868,5,Darius Morris,202721.0,223,Darius Morris,-6.930459628329028
12,6.3677218077102316,Dallas Mavericks,Rookie,0.41223999999999994,5,Rodrigue Beaubois,201958.0,74,Rodrigue Beaubois,-2.6868385614723493
13,6.3677218077102316,Dallas Mavericks,Rookie,0.39776,5,Dominique Jones,202346.0,283,Dominique Jones,-0.028997599199325208
14,6.29561442483518,San Antonio Spurs,Rookie,0.48783999999999994,5,James Anderson,202341.0,88,James Anderson,2.6493336393525677
15,6.29561442483518,San Antonio Spurs,Rookie,0.32866666666666666,5,DeJuan Blair,201971.0,298,DeJuan Blair,-5.7577759950837795
16,6.29561442483518,San Antonio Spurs,Rookie,0.012724,5,Eric Dawson,201286.0,320,Eric Dawson,1.7438247806272993
17,6.29561442483518,San Antonio Spurs,Rookie,0.2847963333333333,5,Danny Green,201980.0,366,Danny Green,4.132321378245338
18,6.29561442483518,San Antonio Spurs,Rookie,0.3428,5,Cory Joseph,202709.0,265,Cory Joseph,-8.822717085987666
19,6.29561442483518,San Antonio Spurs,Rookie,0.5773199999999999,5,Kawhi Leonard,202695.0,32,Kawhi Leonard,0.02222489461551902
20,6.29561442483518,San Antonio Spurs,Rookie,0.254065,5,Gary Neal,202390.0,299,Gary Neal,0.03719951363124663
21,6.29561442483518,San Antonio Spurs,Rookie,1.224,5,Tiago Splitter,201168.0,31,Tiago Splitter,4.114552548264563
22,6.29561442483518,San Antonio Spurs,Rookie,0.034368,5,Malcolm Thomas,202952.0,362,Malcolm Thomas,-0.5502218607782203
23,5.726091672483599,Boston Celtics,Rookie,0.5081600000000001,5,Avery Bradley,202340.0,98,Avery Bradley,-4.434171433315342
24,5.726091672483599,Boston Celtics,Rookie,0.34744,5,JaJuan Johnson,202707.0,279,JaJuan Johnson,-4.949718519592167
25,5.726091672483599,Boston Celtics,Rookie,0.157868,5,E'Twaun Moore,202734.0,226,E'Twaun Moore,6.490311931559852
26,5.726091672483599,Boston Celtics,Rookie,0.254065,5,Greg Stiemsma,201880.0,383,Greg Stiemsma,-3.282463085749127
27,5.495857604719889,Orlando Magic,Rookie,0.7482003333333334,5,Ryan Anderson,201583.0,113,Ryan Anderson,5.879936469992659
28,5.495857604719889,Orlando Magic,Rookie,0.38666666666666666,5,Earl Clark,201947.0,397,Earl Clark,-5.8053780178763486
29,5.495857604719889,Orlando Magic,Rookie,0.157868,5,Justin Harper,202712.0,338,Justin Harper,-1.7788714010300386
30,5.495857604719889,Orlando Magic,Rookie,0.157868,5,DeAndre Liggins,202732.0,114,DeAndre Liggins,-4.699183527604158
31,5.495857604719889,Orlando Magic,Rookie,0.36851999999999996,5,Daniel Orton,202350.0,207,Daniel Orton,-2.9736412080826193
32,5.495857604719889,Orlando Magic,Rookie,0.17416199999999998,5,Ish Smith,202397.0,436,Ish Smith,1.129619330367067
33,5.38813724698673,Denver Nuggets,Rookie,0.41823999999999995,5,Kenneth Faried,202702.0,60,Kenneth Faried,-3.8018328016141325
34,5.38813724698673,Denver Nuggets,Rookie,0.7268143333333333,5,Rudy Fernandez,201164.0,159,Rudy Fernandez,1.5849788017590623
