,rating,Team,Type,mu,sd,name,player_id,index,player_name,coefs
0,6.239155241852652,Golden State Warriors,Rookie,1.2911326666666667,5,Harrison Barnes,203084,11,Harrison Barnes,2.0458524925485135
1,6.239155241852652,Golden State Warriors,Rookie,0.3157586666666667,5,Ian Clark,203546,434,Ian Clark,-0.06356381215981077
2,6.239155241852652,Golden State Warriors,Rookie,0.6695826666666667,5,Festus Ezeli,203105,10,Festus Ezeli,-0.9168612561890712
3,6.239155241852652,Golden State Warriors,Rookie,0.37732,5,Kevon Looney,1626172,468,Kevon Looney,0.2513779729480625
4,6.239155241852652,Golden State Warriors,Rookie,0.2816863333333333,5,James Michael McAdoo,203949,315,James Michael McAdoo,-4.413657651906172
5,2.72685865156104,Los Angeles Clippers,Rookie,0.175031,5,Branden Dawson,1626183,234,Branden Dawson,-1.5626716162968965
6,2.72685865156104,Los Angeles Clippers,Rookie,0.32711599999999996,5,Pablo Prigioni,203143,80,Pablo Prigioni,-1.1073858047031209
7,2.72685865156104,Los Angeles Clippers,Rookie,1.0333333333333334,5,Austin Rivers,203085,79,Austin Rivers,-8.15278412667592
8,2.72685865156104,Los Angeles Clippers,Rookie,0.020592,5,Alex Stepheson,1627293,470,Alex Stepheson,-0.2470408205324215
9,2.38846342928413,San Antonio Spurs,Rookie,0.38095966666666653,5,Kyle Anderson,203937,95,Kyle Anderson,6.894696687990854
10,2.38846342928413,San Antonio Spurs,Rookie,0.4,5,Boban Marjanovic,1626246,248,Boban Marjanovic,-5.477815261701108
11,2.38846342928413,San Antonio Spurs,Rookie,0.3157586666666667,5,Ray McCallum,203492,181,Ray McCallum,-2.133444863000639
12,2.38846342928413,San Antonio Spurs,Rookie,0.175031,5,Jonathon Simmons,203613,466,Jonathon Simmons,4.781248117740252
13,0.9002914205478559,Cleveland Cavaliers,Rookie,0.3824266666666667,5,Matthew Dellavedova,203521,83,Matthew Dellavedova,4.320191488553577
14,0.9002914205478559,Cleveland Cavaliers,Rookie,0.43333333333333335,5,Sasha Kaun,201619,377,Sasha Kaun,-1.9471577368328954
15,0.9002914205478559,Cleveland Cavaliers,Rookie,0.057657333333333324,5,Jordan McRae,203895,278,Jordan McRae,2.127073041548776
16,0.0,Atlanta Hawks,Rookie,0.6666666666666666,5,Kent Bazemore,203145,3,Kent Bazemore,-0.15791995439208328
17,0.0,Atlanta Hawks,Rookie,0.43483999999999995,5,Tim Hardaway Jr.,203501,197,Tim Hardaway Jr.,0.821131530138107
18,0.0,Atlanta Hawks,Rookie,0.3157586666666667,5,Mike Muscala,203488,2,Mike Muscala,-8.840449128347913
19,0.0,Atlanta Hawks,Rookie,0.175031,5,Lamar Patterson,203934,446,Lamar Patterson,-0.09214219982633765
20,0.0,Atlanta Hawks,Rookie,0.5878,5,Dennis Schroder,203471,1,Dennis Schroder,8.979312537171133
21,0.0,Atlanta Hawks,Rookie,1.111111,5,Mike Scott,203118,92,Mike Scott,-5.521531856905062
22,0.0,Atlanta Hawks,Rookie,0.3333333333333333,5,Edy Tavares,204002,235,Edy Tavares,0.7089756053850929
23,-0.007954033365553871,Portland Trailblazers,Rookie,0.175031,5,Cliff Alexander,1626146,191,Cliff Alexander,0.4242625155636536
24,-0.007954033365553871,Portland Trailblazers,Rookie,0.175031,5,Pat Connaughton,1626192,334,Pat Connaughton,-2.4355427592941465
25,-0.007954033365553871,Portland Trailblazers,Rookie,0.3157586666666667,5,Allen Crabbe,203459,60,Allen Crabbe,1.7472029537013505
26,-0.007954033365553871,Portland Trailblazers,Rookie,0.2816863333333333,5,Tim Frazier,204025,192,Tim Frazier,-2.269733374102951
27,-0.007954033365553871,Portland Trailblazers,Rookie,0.9646863333333332,5,Maurice Harkless,203090,371,Maurice Harkless,-2.585772100310293
28,-0.007954033365553871,Portland Trailblazers,Rookie,1.0252933333333334,5,Meyers Leonard,203086,258,Meyers Leonard,3.385862563269881
29,-0.007954033365553871,Portland Trailblazers,Rookie,1.4120956666666666,5,Damian Lillard,203081,59,Damian Lillard,1.9477605552696495
30,-0.007954033365553871,Portland Trailblazers,Rookie,0.84172,5,CJ McCollum,203468,61,CJ McCollum,5.619112719037091
31,-0.007954033365553871,Portland Trailblazers,Rookie,0.47184,5,Mason Plumlee,203486,409,Mason Plumlee,-2.167433963260182
32,-0.007954033365553871,Portland Trailblazers,Rookie,0.9516466666666666,5,Brian Roberts,203148,187,Brian Roberts,-0.40734775824005
33,-0.007954033365553871,Portland Trailblazers,Rookie,0.8792399999999999,5,Noah Vonleh,203943,166,Noah Vonleh,-5.194693086287003
34,-0.007954033365553871,Portland Trailblazers,Rookie,0.175031,5,Luis Montero,1626242,161,Luis Montero,-2.113812819208073
35,-0.153245222115501,Memphis Grizzlies,Rookie,0.4682,5,Jordan Adams,203919,369,Jordan Adams,1.732445591477494
36,-0.153245222115501,Memphis Grizzlies,Rookie,0.2816863333333333,5,JaMychal Green,203210,198,JaMychal Green,0.9745702291608946
37,-0.153245222115501,Memphis Grizzlies,Rookie,0.41028000000000003,5,Jarell Martin,1626185,228,Jarell Martin,2.2314027339936935
38,-0.153245222115501,Memphis Grizzlies,Rookie,0.27216066666666666,5,Russ Smith,203893,392,Russ Smith,-0.8044031173744692
39,-0.153245222115501,Memphis Grizzlies,Rookie,0.010296,5,Briante Weber,1627362,271,Briante Weber,0.13007299169519437
40,-0.153245222115501,Memphis Grizzlies,Rookie,0.029862666666666662,5,Xavier Munford,204098,277,Xavier Munford,4.425425477994356
41,-0.161675770812095,Houston Rockets,Rookie,2.1666666666666665,5,Patrick Beverley,201976,302,Patrick Beverley,10.037842875641179
42,-0.161675770812095,Houston Rockets,Rookie,0.41423999999999994,5,Clint Capela,203991,245,Clint Capela,-3.9594951295613825
43,-0.161675770812095,Houston Rockets,Rookie,0.5488,5,Sam Dekker,1626155,288,Sam Dekker,-0.4309469994777795
44,-0.161675770812095,Houston Rockets,Rookie,0.3333333333333333,5,Montrezl Harrell,1626149,39,Montrezl Harrell,6.319853433870609
45,-0.161675770812095,Houston Rockets,Rookie,0.8298433333333334,5,Terrence Jones,203093,196,Terrence Jones,-6.968339480943456
46,-0.161675770812095,Houston Rockets,Rookie,0.762735,5,Donatas Motiejunas,202700,209,Donatas Motiejunas,-3.373685913096718
47,-0.847521089036945,Dallas Mavericks,Rookie,0.483,5,Justin Anderson,1626147,143,Justin Anderson,-1.9638801995013342
48,-0.847521089036945,Dallas Mavericks,Rookie,0.175031,5,Salah Mejri,1626257,255,Salah Mejri,2.928983959373752
49,-0.847521089036945,Dallas Mavericks,Rookie,0.2816863333333333,5,Dwight Powell,203939,140,Dwight Powell,-0.14988693067923364
50,-1.12251761215489,Chicago Bulls,Rookie,0.2816863333333333,5,Cameron Bairstow,203946,215,Cameron Bairstow,-0.4988637873727857
51,-1.12251761215489,Chicago Bulls,Rookie,0.17503,5,Cristiano Felicio,1626245,243,Cristiano Felicio,0.969765374044333
52,-1.12251761215489,Chicago Bulls,Rookie,0.31576666666666664,5,Justin Holiday,203200,148,Justin Holiday,-1.3459618530012891
53,-1.12251761215489,Chicago Bulls,Rookie,0.79348,5,Doug McDermott,203926,156,Doug McDermott,0.5205718808742175
54,-1.12251761215489,Chicago Bulls,Rookie,1.8479083333333333,5,Nikola Mirotic,202703,120,Nikola Mirotic,4.08632572671548
55,-1.12251761215489,Chicago Bulls,Rookie,0.46371999999999997,5,Bobby Portis,1626171,406,Bobby Portis,-9.082568170594605
56,-1.12251761215489,Chicago Bulls,Rookie,0.5119600000000001,5,Tony Snell,203503,4,Tony Snell,4.960560069582602
57,-1.5691618237586298,Oklahoma City Thunder,Rookie,0.75968,5,Steven Adams,203500,51,Steven Adams,1.1090672162528712
58,-1.5691618237586298,Oklahoma City Thunder,Rookie,0.38008000000000003,5,Josh Huestis,203962,441,Josh Huestis,-2.64706892595263
59,-1.5691618237586298,Oklahoma City Thunder,Rookie,0.48768,5,Mitch McGary,203956,300,Mitch McGary,-8.138172102951973
60,-1.5691618237586298,Oklahoma City Thunder,Rookie,0.67384,5,Cameron Payne,1626166,284,Cameron Payne,-3.4277848663421633
61,-1.5691618237586298,Oklahoma City Thunder,Rookie,0.4036,5,Andre Roberson,203460,50,Andre Roberson,-8.004398735887273
