,rating,Team,Type,mu,sd,name,player_id,index,player_name,coefs
0,7.07248675076478,San Antonio Spurs,Non-rookie,6.858335,5,LaMarcus Aldridge,200746.0,184,LaMarcus Aldridge,-0.9214339052291809
1,7.07248675076478,San Antonio Spurs,Non-rookie,0.22127,5,Joel Anthony,201202.0,348,Joel Anthony,0.14897135448808996
2,7.07248675076478,San Antonio Spurs,Non-rookie,5.166666666666667,5,Pau Gasol,2200.0,375,Pau Gasol,-0.11310385754961949
3,7.07248675076478,San Antonio Spurs,Non-rookie,4.666666666666667,5,Manu Ginobili,1938.0,350,Manu Ginobili,-4.404197572159084
4,7.07248675076478,San Antonio Spurs,Non-rookie,3.333333333333333,5,Danny Green,201980.0,426,Danny Green,1.2449817486619645
5,7.07248675076478,San Antonio Spurs,Non-rookie,0.5172196666666666,5,David Lee,101135.0,155,David Lee,1.8497693808832616
6,7.07248675076478,San Antonio Spurs,Non-rookie,5.879354333333334,5,Kawhi Leonard,202695.0,31,Kawhi Leonard,9.655675410705848
7,7.07248675076478,San Antonio Spurs,Non-rookie,1.1929826666666667,5,Patty Mills,201988.0,32,Patty Mills,8.477029091414481
8,7.07248675076478,San Antonio Spurs,Non-rookie,4.815104333333333,5,Tony Parker,2225.0,291,Tony Parker,0.4540440920724258
9,6.50224258300771,Golden State Warriors,Non-rookie,4.037453,5,Stephen Curry,201939.0,279,Stephen Curry,7.70996576870145
10,6.50224258300771,Golden State Warriors,Non-rookie,8.8467,5,Kevin Durant,201142.0,300,Kevin Durant,3.0800453034133017
11,6.50224258300771,Golden State Warriors,Non-rookie,5.110144999999999,5,Draymond Green,203110.0,15,Draymond Green,2.0026738290106056
12,6.50224258300771,Golden State Warriors,Non-rookie,3.7104559999999998,5,Andre Iguodala,2738.0,202,Andre Iguodala,2.222307791822967
13,6.50224258300771,Golden State Warriors,Non-rookie,1.9274833333333332,5,Shaun Livingston,2733.0,201,Shaun Livingston,0.08191854096886608
14,6.50224258300771,Golden State Warriors,Non-rookie,0.4678703333333333,5,JaVale McGee,201580.0,96,JaVale McGee,0.02775287637206514
15,6.50224258300771,Golden State Warriors,Non-rookie,0.966,5,Zaza Pachulia,2585.0,416,Zaza Pachulia,-0.9442400066598307
16,6.50224258300771,Golden State Warriors,Non-rookie,5.554525,5,Klay Thompson,202691.0,14,Klay Thompson,5.4717739882474845
17,6.50224258300771,Golden State Warriors,Non-rookie,0.5172196666666666,5,David West,2561.0,16,David West,1.871397082721848
18,4.56459318218398,Oklahoma City Thunder,Non-rookie,0.08266366666666666,5,Norris Cole,202708.0,256,Norris Cole,0.04934210200569922
19,4.56459318218398,Oklahoma City Thunder,Non-rookie,1.25,5,Nick Collison,2555.0,411,Nick Collison,-1.7686570378271584
20,4.56459318218398,Oklahoma City Thunder,Non-rookie,2.9833333333333334,5,Taj Gibson,201959.0,53,Taj Gibson,-4.950192846448307
21,4.56459318218398,Oklahoma City Thunder,Non-rookie,5.715279333333332,5,Enes Kanter,202683.0,59,Enes Kanter,0.15173192675711622
22,4.56459318218398,Oklahoma City Thunder,Non-rookie,0.8525149999999999,5,Ronnie Price,101179.0,448,Ronnie Price,-4.28307108828499
23,4.56459318218398,Oklahoma City Thunder,Non-rookie,1.6125,5,Kyle Singler,202713.0,315,Kyle Singler,3.5320219962545845
24,4.56459318218398,Oklahoma City Thunder,Non-rookie,8.8467,5,Russell Westbrook,201566.0,204,Russell Westbrook,7.671832197334062
25,3.62389773336043,Cleveland Cavaliers,Non-rookie,2.6023236666666665,5,Channing Frye,101112.0,299,Channing Frye,3.903537542034581
26,3.62389773336043,Cleveland Cavaliers,Non-rookie,5.879354333333334,5,Kyrie Irving,202681.0,298,Kyrie Irving,4.765197798348847
27,3.62389773336043,Cleveland Cavaliers,Non-rookie,10.32115,5,LeBron James,2544.0,77,LeBron James,4.60922327188333
28,3.62389773336043,Cleveland Cavaliers,Non-rookie,0.8333333333333334,5,Richard Jefferson,2210.0,78,Richard Jefferson,5.592966611738288
29,3.62389773336043,Cleveland Cavaliers,Non-rookie,0.008007333333333333,5,Dahntay Jones,2563.0,454,Dahntay Jones,-0.13072504859546952
30,3.62389773336043,Cleveland Cavaliers,Non-rookie,0.5172196666666666,5,James Jones,2592.0,80,James Jones,-6.131172205891824
31,3.62389773336043,Cleveland Cavaliers,Non-rookie,1.7464790000000001,5,Kyle Korver,2594.0,89,Kyle Korver,-4.76068444351296
32,3.62389773336043,Cleveland Cavaliers,Non-rookie,7.055225,5,Kevin Love,201567.0,363,Kevin Love,9.169871170800217
33,3.62389773336043,Cleveland Cavaliers,Non-rookie,3.2333333333333334,5,Iman Shumpert,202697.0,79,Iman Shumpert,-0.6386630577001275
34,3.62389773336043,Cleveland Cavaliers,Non-rookie,5.110144999999999,5,Tristan Thompson,202684.0,430,Tristan Thompson,-2.929295310122898
35,0.5409203364419379,Los Angeles Clippers,Non-rookie,0.4384826666666667,5,Alan Anderson,101187.0,136,Alan Anderson,2.4982055917665518
