,rating,Team,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
86,-4.25185452688767,Indiana Pacers,Rookie,0.3333333333333333,5,Rakeem Christmas,-0.8966795538951938,3.9004020284302636,1626176,473,Rakeem Christmas
87,-4.25185452688767,Indiana Pacers,Rookie,0.45296000000000003,5,Solomon Hill,-0.9171213061750944,3.9004020284302636,203524,107,Solomon Hill
88,-4.25185452688767,Indiana Pacers,Rookie,0.2816666666666667,5,Glenn Robinson III,-0.8950348910976176,3.9004020284302636,203922,146,Glenn Robinson III
89,-4.25185452688767,Indiana Pacers,Rookie,0.78592,5,Myles Turner,0.17361475922950934,3.9004020284302636,1626167,306,Myles Turner
90,-4.25185452688767,Indiana Pacers,Rookie,0.2816863333333333,5,Shayne Whittington,-0.8950348910976176,3.9004020284302636,203963,251,Shayne Whittington
91,-4.25185452688767,Indiana Pacers,Rookie,0.3333333333333333,5,Joe Young,-0.8966795538951938,3.9004020284302636,1626202,264,Joe Young
92,-4.415885108794571,Phoenix Suns,Rookie,0.70928,5,Devin Booker,0.5278746048217925,3.9004020284302636,1626164,308,Devin Booker
93,-4.415885108794571,Phoenix Suns,Rookie,0.076221,5,Bryce Cotton,-0.9860309628795751,3.9004020284302636,203955,443,Bryce Cotton
94,-4.415885108794571,Phoenix Suns,Rookie,0.38672,5,Archie Goodwin,-0.8788353253879422,3.9004020284302636,203462,244,Archie Goodwin
95,-4.415885108794571,Phoenix Suns,Rookie,0.140483,5,Cory Jefferson,-0.9577161531505192,3.9004020284302636,203928,430,Cory Jefferson
96,-4.415885108794571,Phoenix Suns,Rookie,0.327,5,John Jenkins,-0.8966795538951938,3.9004020284302636,203098,355,John Jenkins
97,-4.415885108794571,Phoenix Suns,Rookie,1.26904,5,Alex Len,0.07112392668675427,3.9004020284302636,203458,106,Alex Len
98,-4.415885108794571,Phoenix Suns,Rookie,1.8333333333333333,5,Mirza Teletovic,0.21012468204627255,3.9004020284302636,203141,151,Mirza Teletovic
99,-4.415885108794571,Phoenix Suns,Rookie,0.6803600000000001,5,T.J. Warren,0.00238701727934286,3.9004020284302636,203933,407,T.J. Warren
100,-4.415885108794571,Phoenix Suns,Rookie,0.038095,5,Alan Williams,-0.9774188343298398,3.9004020284302636,1626210,282,Alan Williams
101,-4.6116591923167904,Boston Celtics,Rookie,0.020592,5,Coty Clarke,-0.9774188343298398,3.9004020284302636,1626262,440,Coty Clarke
102,-4.6116591923167904,Boston Celtics,Rookie,2.0,5,Jae Crowder,0.2723359277122964,3.9004020284302636,203109,22,Jae Crowder
103,-4.6116591923167904,Boston Celtics,Rookie,0.4,5,Jordan Mickey,-0.8545606961060359,3.9004020284302636,1626175,437,Jordan Mickey
104,-4.6116591923167904,Boston Celtics,Rookie,0.72172,5,Kelly Olynyk,0.4243034887705203,3.9004020284302636,203482,421,Kelly Olynyk
105,-4.6116591923167904,Boston Celtics,Rookie,0.60812,5,Terry Rozier,-1.3322767601238295,3.9004020284302636,1626179,25,Terry Rozier
106,-4.6116591923167904,Boston Celtics,Rookie,1.14368,5,Marcus Smart,0.07112392668675427,3.9004020284302636,203935,449,Marcus Smart
107,-4.6116591923167904,Boston Celtics,Rookie,0.75642,5,Jared Sullinger,0.05586747267163118,3.9004020284302636,203096,391,Jared Sullinger
108,-4.6116591923167904,Boston Celtics,Rookie,0.872325,5,Tyler Zeller,0.20320702040526167,3.9004020284302636,203092,338,Tyler Zeller
109,-4.6116591923167904,Boston Celtics,Rookie,0.58328,5,James Young,-0.6937059825128542,3.9004020284302636,203923,252,James Young
110,-4.688941267600169,Milwaukee Bucks,Rookie,0.65132,5,Giannis Antetokounmpo,-1.5045990755363265,3.9004020284302636,203507,240,Giannis Antetokounmpo
111,-4.688941267600169,Milwaukee Bucks,Rookie,0.7996800000000001,5,Michael Carter-Williams,0.2178502956827613,3.9004020284302636,203487,454,Michael Carter-Williams
112,-4.688941267600169,Milwaukee Bucks,Rookie,0.55412,5,Tyler Ennis,-0.5968815791407911,3.9004020284302636,203898,351,Tyler Ennis
113,-4.688941267600169,Milwaukee Bucks,Rookie,0.9810736666666666,5,John Henson,0.20320702040526167,3.9004020284302636,203089,211,John Henson
