,rating,Team,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
0,7.07248675076478,San Antonio Spurs,Rookie,0.39736,5,Kyle Anderson,-0.869666256807168,3.4607372157352803,203937.0,36,Kyle Anderson
1,7.07248675076478,San Antonio Spurs,Rookie,0.18115699999999998,5,Davis Bertans,-0.738807918051887,3.4607372157352803,202722.0,34,Davis Bertans
2,7.07248675076478,San Antonio Spurs,Rookie,0.966,5,Dewayne Dedmon,-0.02739802245992392,3.4607372157352803,203473.0,33,Dewayne Dedmon
3,7.07248675076478,San Antonio Spurs,Rookie,0.18115699999999998,5,Bryn Forbes,-0.738807918051887,3.4607372157352803,1627854.0,247,Bryn Forbes
4,7.07248675076478,San Antonio Spurs,Rookie,0.03333333333333333,5,Patricio Garino,-0.7106168626511113,3.4607372157352803,1627868.0,360,Patricio Garino
5,7.07248675076478,San Antonio Spurs,Rookie,0.07033166666666668,5,Nicolas Laprovittola,-0.7147280275246206,3.4607372157352803,1627879.0,277,Nicolas Laprovittola
6,7.07248675076478,San Antonio Spurs,Rookie,0.39336,5,Dejounte Murray,-0.869666256807168,3.4607372157352803,1627749.0,35,Dejounte Murray
7,7.07248675076478,San Antonio Spurs,Rookie,0.2915453333333333,5,Jonathon Simmons,-0.7947768012970035,3.4607372157352803,203613.0,463,Jonathon Simmons
8,6.50224258300771,Golden State Warriors,Rookie,0.3385653333333333,5,Ian Clark,-0.8893085898392161,3.4607372157352803,203546.0,383,Ian Clark
9,6.50224258300771,Golden State Warriors,Rookie,0.39052,5,Damian Jones,-0.869666256807168,3.4607372157352803,1627745.0,223,Damian Jones
10,6.50224258300771,Golden State Warriors,Rookie,0.39428,5,Kevon Looney,-0.869666256807168,3.4607372157352803,1626172.0,431,Kevon Looney
11,6.50224258300771,Golden State Warriors,Rookie,0.18115699999999998,5,Patrick McCaw,-0.738807918051887,3.4607372157352803,1627775.0,459,Patrick McCaw
12,6.50224258300771,Golden State Warriors,Rookie,0.3268103333333333,5,James Michael McAdoo,-0.8893085898392161,3.4607372157352803,203949.0,83,James Michael McAdoo
13,4.56459318218398,Oklahoma City Thunder,Rookie,1.9982546666666667,5,Alex Abrines,0.4256555457103795,3.4607372157352803,203518.0,168,Alex Abrines
14,4.56459318218398,Oklahoma City Thunder,Rookie,1.0468389999999999,5,Steven Adams,-0.06596897082805898,3.4607372157352803,203500.0,61,Steven Adams
15,4.56459318218398,Oklahoma City Thunder,Rookie,0.18115699999999998,5,Semaj Christon,-0.738807918051887,3.4607372157352803,203902.0,274,Semaj Christon
16,4.56459318218398,Oklahoma City Thunder,Rookie,0.3268103333333333,5,Jerami Grant,-0.8893085898392161,3.4607372157352803,203924.0,169,Jerami Grant
17,4.56459318218398,Oklahoma City Thunder,Rookie,0.39716,5,Josh Huestis,-0.869666256807168,3.4607372157352803,203962.0,421,Josh Huestis
18,4.56459318218398,Oklahoma City Thunder,Rookie,0.82768,5,Doug McDermott,-0.20542100243346134,3.4607372157352803,203926.0,220,Doug McDermott
19,4.56459318218398,Oklahoma City Thunder,Rookie,2.18432,5,Victor Oladipo,1.3044070696416918,3.4607372157352803,203506.0,63,Victor Oladipo
20,4.56459318218398,Oklahoma City Thunder,Rookie,0.7276906666666667,5,Andre Roberson,-0.17778349766418292,3.4607372157352803,203460.0,58,Andre Roberson
21,4.56459318218398,Oklahoma City Thunder,Rookie,0.8134,5,Domantas Sabonis,-0.1860473286743645,3.4607372157352803,1627734.0,251,Domantas Sabonis
22,3.62389773336043,Cleveland Cavaliers,Rookie,0.2915453333333333,5,Jordan McRae,-0.7947768012970035,3.4607372157352803,203895.0,285,Jordan McRae
23,3.62389773336043,Cleveland Cavaliers,Rookie,0.18115699999999998,5,Kay Felder,-0.738807918051887,3.4607372157352803,1627770.0,371,Kay Felder
24,0.5409203364419379,Los Angeles Clippers,Rookie,0.42463999999999996,5,Brice Johnson,-0.7809192365895384,3.4607372157352803,1627744.0,270,Brice Johnson
25,0.5409203364419379,Los Angeles Clippers,Rookie,0.18115699999999998,5,Diamond Stone,-0.738807918051887,3.4607372157352803,1627754.0,175,Diamond Stone
