,rating,Unnamed: 0,Team,Type,mu,sd,name
101,4.697485711,2017,Portland Trailblazers,Non-rookie,1.6,5,Chris Kaman
102,4.697485711,2443,Portland Trailblazers,Rookie,1.11364,5,Damian Lillard
103,4.697485711,3421,Portland Trailblazers,Non-rookie,1.05,5,Dorell Wright
104,4.697485711,5761,Portland Trailblazers,Rookie,1.004504,5,Joel Freeland
105,4.697485711,6892,Portland Trailblazers,Non-rookie,5.335333333,5,LaMarcus Aldridge
106,4.697485711,7937,Portland Trailblazers,Rookie,0.77264,5,Meyers Leonard
107,4.697485711,8531,Portland Trailblazers,Non-rookie,3.921833333,5,Nicolas Batum
108,4.697485711,9488,Portland Trailblazers,Non-rookie,2.041576,5,Robin Lopez
109,4.697485711,10452,Portland Trailblazers,Non-rookie,0.692333333,5,Steve Blake
110,4.697485711,10811,Portland Trailblazers,Rookie,0.019895333,5,Tim Frazier
111,4.697485711,11623,Portland Trailblazers,Non-rookie,2.415213333,5,Wesley Matthews
112,3.929483884,264,Dallas Mavericks,Non-rookie,0.327028,5,Al-Farouq Aminu
113,3.929483884,1002,Dallas Mavericks,Rookie,0.305081,5,Bernard James
114,3.929483884,1003,Dallas Mavericks,Rookie,0.305081,5,Bernard James
115,3.929483884,1330,Dallas Mavericks,Non-rookie,2.599333333,5,Brendan Haywood
116,3.929483884,1763,Dallas Mavericks,Rookie,4.9,5,Chandler Parsons
117,3.929483884,1841,Dallas Mavericks,Non-rookie,0.438936333,5,Charlie Villanueva
118,3.929483884,3212,Dallas Mavericks,Non-rookie,1.292666667,5,Devin Harris
119,3.929483884,3301,Dallas Mavericks,Non-rookie,2.658160667,5,Dirk Nowitzki
120,3.929483884,3555,Dallas Mavericks,Rookie,0.169112,5,Dwight Powell
121,3.929483884,4094,Dallas Mavericks,Rookie,0.272160667,5,Gal Mekel
122,3.929483884,4453,Dallas Mavericks,Rookie,0.316054333,5,Greg Smith
123,3.929483884,8310,Dallas Mavericks,Non-rookie,2.786666667,5,Monta Ellis
124,3.929483884,9034,Dallas Mavericks,Non-rookie,4.303030333,5,Rajon Rondo
125,3.929483884,9203,Dallas Mavericks,Non-rookie,1.264564333,5,Raymond Felton
126,3.929483884,9334,Dallas Mavericks,Non-rookie,0.48283,5,Richard Jefferson
127,3.929483884,9395,Dallas Mavericks,Rookie,0.272160667,5,Ricky Ledo
128,3.929483884,11354,Dallas Mavericks,Non-rookie,4.866296,5,Tyson Chandler
129,3.756516897,121,Minnesota Timberwolves,Rookie,0.61844,5,Adreian Payne
130,3.756516897,548,Minnesota Timberwolves,Rookie,1.83688,5,Andrew Wiggins
131,3.756516897,606,Minnesota Timberwolves,Rookie,1.85464,5,Anthony Bennett
132,3.756516897,815,Minnesota Timberwolves,Rookie,0.014408667,5,Arinze Onuaku
133,3.756516897,1858,Minnesota Timberwolves,Non-rookie,1.666666667,5,Chase Budinger
134,3.756516897,4132,Minnesota Timberwolves,Non-rookie,1.083333333,5,Gary Neal
135,3.756516897,4330,Minnesota Timberwolves,Rookie,0.47116,5,Gorgui Dieng
136,3.756516897,6223,Minnesota Timberwolves,Rookie,0.272160667,5,Justin Hamilton
137,3.756516897,6583,Minnesota Timberwolves,Non-rookie,4,5,Kevin Garnett
138,3.756516897,6616,Minnesota Timberwolves,Non-rookie,2.264166667,5,Kevin Martin
139,3.756516897,7194,Minnesota Timberwolves,Rookie,0.094455667,5,Lorenzo Brown
140,3.756516897,8251,Minnesota Timberwolves,Rookie,0.1,5,Miroslav Raduljica
141,3.756516897,8554,Minnesota Timberwolves,Non-rookie,4.033333333,5,Nikola Pekovic
142,3.756516897,9408,Minnesota Timberwolves,Rookie,1.690228667,5,Ricky Rubio
143,3.756516897,9418,Minnesota Timberwolves,Rookie,0.293333333,5,Robbie Hummel
144,3.756516897,10020,Minnesota Timberwolves,Rookie,0.011666667,5,Sean Kilpatrick
145,3.756516897,10096,Minnesota Timberwolves,Rookie,0.65732,5,Shabazz Muhammad
146,3.756516897,11762,Minnesota Timberwolves,Rookie,0.68528,5,Zach LaVine
147,3.692789504,239,Phoenix Suns,Rookie,1.21664,5,Alex Len
148,3.692789504,810,Phoenix Suns,Rookie,0.37076,5,Archie Goodwin
149,3.692789504,1258,Phoenix Suns,Non-rookie,1.666666667,5,Brandan Wright
150,3.692789504,1293,Phoenix Suns,Rookie,1.184639,5,Brandon Knight
151,3.692789504,2603,Phoenix Suns,Non-rookie,0.692333333,5,Danny Granger
152,3.692789504,3584,Phoenix Suns,Non-rookie,0.035892,5,Earl Barron
153,3.692789504,3812,Phoenix Suns,Non-rookie,4.057971,5,Eric Bledsoe
154,3.692789504,4216,Phoenix Suns,Non-rookie,1.166666667,5,Gerald Green
155,3.692789504,5450,Phoenix Suns,Rookie,0.009947667,5,Jerel McNeal
156,3.692789504,5876,Phoenix Suns,Non-rookie,0.666666667,5,John Salmons
157,3.692789504,6418,Phoenix Suns,Rookie,0.305081,5,Kendall Marshall
158,3.692789504,7532,Phoenix Suns,Rookie,0.981073667,5,Marcus Morris
159,3.692789504,7546,Phoenix Suns,Non-rookie,2.858333333,5,Marcus Thornton
160,3.692789504,7690,Phoenix Suns,Rookie,0.996413,5,Markieff Morris
161,3.692789504,7953,Phoenix Suns,Non-rookie,0.259259333,5,Michael Beasley
162,3.692789504,9211,Phoenix Suns,Rookie,0.40024,5,Reggie Bullock
163,3.692789504,10091,Phoenix Suns,Rookie,0.033333333,5,Seth Curry
164,3.692789504,10581,Phoenix Suns,Rookie,0.65104,5,T.J. Warren
165,3.649442113,1590,Indiana Pacers,Non-rookie,0.70224,5,C.J. Watson
166,3.649442113,1940,Indiana Pacers,Rookie,1.045,5,Chris Copeland
167,3.649442113,2464,Indiana Pacers,Rookie,0.366666667,5,Damjan Rudez
168,3.649442113,2847,Indiana Pacers,Non-rookie,4,5,David West
169,3.649442113,3364,Indiana Pacers,Rookie,0.316054333,5,Donald Sloan
170,3.649442113,4171,Indiana Pacers,Non-rookie,2.666666667,5,George Hill
171,3.649442113,4668,Indiana Pacers,Non-rookie,1.333333333,5,Ian Mahinmi
172,3.649442113,7038,Indiana Pacers,Rookie,0.316054333,5,Lavoy Allen
173,3.649442113,7290,Indiana Pacers,Non-rookie,2.180333333,5,Luis Scola
174,3.649442113,8790,Indiana Pacers,Non-rookie,5.30856,5,Paul George
175,3.649442113,9545,Indiana Pacers,Non-rookie,0.409328333,5,Rodney Stuckey
176,3.649442113,9669,Indiana Pacers,Non-rookie,4.966312667,5,Roy Hibbert
177,3.649442113,10254,Indiana Pacers,Rookie,0.169112,5,Shayne Whittington
178,3.649442113,10310,Indiana Pacers,Rookie,0.43428,5,Solomon Hill
179,2.782586408,990,Memphis Grizzlies,Non-rookie,0.692333333,5,Beno Udrih
180,2.782586408,2330,Memphis Grizzlies,Non-rookie,1.816666667,5,Courtney Lee
181,2.782586408,4896,Memphis Grizzlies,Rookie,0.054432,5,Jamaal Franklin
182,2.782586408,5077,Memphis Grizzlies,Rookie,0.019895333,5,JaMychal Green
183,2.782586408,5135,Memphis Grizzlies,Rookie,0.241666667,5,Jarnell Stokes
184,2.782586408,5380,Memphis Grizzlies,Non-rookie,3.148333333,5,Jeff Green
185,2.782586408,5978,Memphis Grizzlies,Rookie,0.3225,5,Jon Leuer
186,2.782586408,6015,Memphis Grizzlies,Rookie,0.44804,5,Jordan Adams
187,2.782586408,6752,Memphis Grizzlies,Non-rookie,1,5,Kosta Koufos
188,2.782586408,7450,Memphis Grizzlies,Non-rookie,5.276562667,5,Marc Gasol
189,2.782586408,8127,Memphis Grizzlies,Non-rookie,2.964738667,5,Mike Conley
190,2.782586408,8481,Memphis Grizzlies,Rookie,0.272160667,5,Nick Calathes
191,2.782586408,9743,Memphis Grizzlies,Rookie,0.272160667,5,Russ Smith
192,2.782586408,10983,Memphis Grizzlies,Non-rookie,1.610487,5,Tony Allen
193,2.782586408,11340,Memphis Grizzlies,Non-rookie,0.024078,5,Tyrus Thomas
194,2.782586408,11447,Memphis Grizzlies,Non-rookie,1.303993667,5,Vince Carter
195,2.782586408,11779,Memphis Grizzlies,Non-rookie,5.5,5,Zach Randolph
196,2.77124204,375,Toronto Raptors,Non-rookie,2.333333333,5,Amir Johnson
197,2.77124204,1482,Toronto Raptors,Rookie,0.48612,5,Bruno Caboclo
198,2.77124204,2151,Toronto Raptors,Non-rookie,1.98625,5,Chuck Hayes
199,2.77124204,2951,Toronto Raptors,Non-rookie,3.166666667,5,DeMar DeRozan
200,2.77124204,4458,Toronto Raptors,Rookie,0.327028,5,Greg Stiemsma
201,2.77124204,4466,Toronto Raptors,Non-rookie,2.133333333,5,Greivis Vasquez
202,2.77124204,5008,Toronto Raptors,Non-rookie,0.833333333,5,James Johnson
203,2.77124204,5993,Toronto Raptors,Rookie,1.22612,5,Jonas Valanciunas
204,2.77124204,6836,Toronto Raptors,Non-rookie,4,5,Kyle Lowry
205,2.77124204,6932,Toronto Raptors,Non-rookie,2.083333333,5,Landry Fields
206,2.77124204,7212,Toronto Raptors,Rookie,1.816666667,5,Lou Williams
207,2.77124204,7263,Toronto Raptors,Rookie,0.58756,5,Lucas Nogueira
208,2.77124204,8760,Toronto Raptors,Non-rookie,1.943775333,5,Patrick Patterson
209,2.77124204,10662,Toronto Raptors,Rookie,0.93132,5,Terrence Ross
210,2.77124204,11273,Toronto Raptors,Non-rookie,1.108745,5,Tyler Hansbrough
211,2.77124204,11653,Toronto Raptors,Rookie,0.008333333,5,Will Cherry
212,1.428163833,1249,Washington Wizards,Rookie,1.50176,5,Bradley Beal
213,1.428163833,2915,Washington Wizards,Non-rookie,0.666666667,5,DeJuan Blair
214,1.428163833,3503,Washington Wizards,Non-rookie,2.226666667,5,Drew Gooden
215,1.428163833,4104,Washington Wizards,Non-rookie,0.327028,5,Garrett Temple
216,1.428163833,4291,Washington Wizards,Non-rookie,0.133333333,5,Glen Rice
217,1.428163833,5913,Washington Wizards,Non-rookie,4.915333333,5,John Wall
218,1.428163833,6647,Washington Wizards,Non-rookie,1.299564,5,Kevin Seraphin
219,1.428163833,6771,Washington Wizards,Non-rookie,1.433333333,5,Kris Humphries
220,1.428163833,7468,Washington Wizards,Non-rookie,3.478260667,5,Marcin Gortat
221,1.428163833,7746,Washington Wizards,Non-rookie,1.793916667,5,Martell Webster
222,1.428163833,8826,Washington Wizards,Non-rookie,1.768333333,5,Paul Pierce
223,1.428163833,9050,Washington Wizards,Non-rookie,0.692333333,5,Ramon Sessions
224,1.428163833,9164,Washington Wizards,Non-rookie,0.48283,5,Rasual Butler
225,1.428163833,11652,Washington Wizards,Non-rookie,0.971969333,5,Will Bynum
226,0,162,Atlanta Hawks,Non-rookie,4,5,Al Horford
227,0,877,Atlanta Hawks,Non-rookie,0.354461333,5,Austin Daye
228,0,2968,Atlanta Hawks,Non-rookie,0.814151667,5,DeMarre Carroll
229,0,2988,Atlanta Hawks,Rookie,0.56356,5,Dennis Schroder
230,0,3781,Atlanta Hawks,Non-rookie,0.666666667,5,Elton Brand
231,0,5419,Atlanta Hawks,Non-rookie,2.666666667,5,Jeff Teague
232,0,5838,Atlanta Hawks,Rookie,0.43764,5,John Jenkins
233,0,5877,Atlanta Hawks,Non-rookie,0.666666667,5,John Salmons
234,0,6490,Atlanta Hawks,Rookie,0.666666667,5,Kent Bazemore
235,0,6823,Atlanta Hawks,Non-rookie,2.084507,5,Kyle Korver
236,0,8183,Atlanta Hawks,Rookie,0.272160667,5,Mike Muscala
237,0,8197,Atlanta Hawks,Rookie,1.111111,5,Mike Scott
238,0,8809,Atlanta Hawks,Non-rookie,3.166666667,5,Paul Millsap
239,0,8852,Atlanta Hawks,Rookie,0.416666667,5,Pero Antic
240,0,10269,Atlanta Hawks,Rookie,0.811111,5,Shelvin Mack
241,0,10734,Atlanta Hawks,Non-rookie,1.383333333,5,Thabo Sefolosha
242,-0.489994087,188,Brooklyn Nets,Rookie,0.425353667,5,Alan Anderson
243,-0.489994087,1190,Brooklyn Nets,Rookie,1.092666667,5,Bojan Bogdanovic
244,-0.489994087,1465,Brooklyn Nets,Non-rookie,5.239687667,5,Brook Lopez
245,-0.489994087,2309,Brooklyn Nets,Rookie,0.169112,5,Cory Jefferson
246,-0.489994087,2677,Brooklyn Nets,Rookie,0.234252,5,Darius Morris
247,-0.489994087,3071,Brooklyn Nets,Non-rookie,6.584821667,5,Deron Williams
248,-0.489994087,3600,Brooklyn Nets,Non-rookie,0.020850667,5,Earl Clark
249,-0.489994087,5148,Brooklyn Nets,Non-rookie,2.1,5,Jarrett Jack
250,-0.489994087,5524,Brooklyn Nets,Rookie,0.305081,5,Jerome Jordan
251,-0.489994087,5703,Brooklyn Nets,Non-rookie,7.72693,5,Joe Johnson
252,-0.489994087,7684,Brooklyn Nets,Rookie,0.169112,5,Markel Brown
253,-0.489994087,7778,Brooklyn Nets,Rookie,0.45236,5,Mason Plumlee
254,-0.489994087,8258,Brooklyn Nets,Rookie,1.1227,5,Mirza Teletovic
255,-0.489994087,10083,Brooklyn Nets,Rookie,0.51128,5,Sergey Karasev
256,-0.489994087,10744,Brooklyn Nets,Non-rookie,3.136956667,5,Thaddeus Young
257,-0.73806419,2565,Denver Nuggets,Non-rookie,3.618283333,5,Danilo Gallinari
258,-0.73806419,2721,Denver Nuggets,Non-rookie,1.152383,5,Darrell Arthur
259,-0.73806419,3924,Denver Nuggets,Rookie,0.169112,5,Erick Green
260,-0.73806419,4122,Denver Nuggets,Rookie,0.5064,5,Gary Harris
261,-0.73806419,4656,Denver Nuggets,Rookie,0.272160667,5,Ian Clark
262,-0.73806419,4897,Denver Nuggets,Rookie,0.054432,5,Jamaal Franklin
263,-0.73806419,4966,Denver Nuggets,Non-rookie,0.910666667,5,Jameer Nelson
264,-0.73806419,5554,Denver Nuggets,Rookie,0.011666667,5,Jerrelle Benimon
265,-0.73806419,5785,Denver Nuggets,Rookie,0.59676,5,Joffrey Lauvergne
266,-0.73806419,6244,Denver Nuggets,Rookie,0.58756,5,Jusuf Nurkic
267,-0.73806419,6437,Denver Nuggets,Rookie,0.749922667,5,Kenneth Faried
268,-0.73806419,8957,Denver Nuggets,Rookie,0.05,5,Quincy Miller
269,-0.73806419,9087,Denver Nuggets,Non-rookie,1.045,5,Randy Foye
270,-0.73806419,10199,Denver Nuggets,Non-rookie,0.409328333,5,Shavlik Randolph
271,-0.73806419,11258,Denver Nuggets,Non-rookie,3.865168667,5,Ty Lawson
272,-0.73806419,11406,Denver Nuggets,Rookie,0.456666667,5,Victor Claver
273,-0.73806419,11642,Denver Nuggets,Rookie,0.305081,5,Will Barton
274,-0.73806419,11714,Denver Nuggets,Non-rookie,2.252637667,5,Wilson Chandler
275,-0.755792366,237,New York Knicks,Rookie,0.021666667,5,Alex Kirk
276,-0.755792366,254,New York Knicks,Rookie,1.094018667,5,Alexey Shved
277,-0.755792366,471,New York Knicks,Non-rookie,3.833333333,5,Andrea Bargnani
278,-0.755792366,1702,New York Knicks,Non-rookie,7.486,5,Carmelo Anthony
279,-0.755792366,2192,New York Knicks,Rookie,0.169112,5,Cleanthony Early
280,-0.755792366,2243,New York Knicks,Non-rookie,0.327028,5,Cole Aldrich
281,-0.755792366,5266,New York Knicks,Non-rookie,1.092666667,5,Jason Smith
282,-0.755792366,6084,New York Knicks,Non-rookie,2.365730333,5,Jose Calderon
283,-0.755792366,6924,New York Knicks,Rookie,0.134594667,5,Lance Thomas
284,-0.755792366,6933,New York Knicks,Rookie,0.078587333,5,Langston Galloway
285,-0.755792366,8943,New York Knicks,Rookie,0.305081,5,Quincy Acy
286,-0.755792366,9396,New York Knicks,Rookie,0.272160667,5,Ricky Ledo
287,-0.755792366,9893,New York Knicks,Non-rookie,1.289094,5,Samuel Dalembert
288,-0.755792366,10137,New York Knicks,Rookie,0.53536,5,Shane Larkin
289,-0.755792366,11151,New York Knicks,Rookie,0.169112,5,Travis Wear
290,-1.300282737,256,New Orleans Pelicans,Non-rookie,0.327028,5,Alexis Ajinca
291,-1.300282737,639,New Orleans Pelicans,Rookie,1.86908,5,Anthony Davis
292,-1.300282737,2644,New Orleans Pelicans,Non-rookie,0.277314,5,Dante Cunningham
293,-1.300282737,2672,New Orleans Pelicans,Rookie,0.133333333,5,Darius Miller
294,-1.300282737,3758,New Orleans Pelicans,Non-rookie,0.035892,5,Elliot Williams
295,-1.300282737,3823,New Orleans Pelicans,Non-rookie,4.966312667,5,Eric Gordon
296,-1.300282737,4095,New Orleans Pelicans,Rookie,0.272160667,5,Gal Mekel
297,-1.300282737,5429,New Orleans Pelicans,Rookie,0.272160667,5,Jeff Withey
298,-1.300282737,5628,New Orleans Pelicans,Rookie,0.316054333,5,Jimmer Fredette
299,-1.300282737,6170,New Orleans Pelicans,Non-rookie,3.301498333,5,Jrue Holiday
300,-1.300282737,7296,New Orleans Pelicans,Non-rookie,0.327028,5,Luke Babbitt
301,-1.300282737,8414,New Orleans Pelicans,Rookie,0.272160667,5,Nate Wolters
302,-1.300282737,8580,New Orleans Pelicans,Rookie,0.679402,5,Norris Cole
303,-1.300282737,8626,New Orleans Pelicans,Non-rookie,2.791548667,5,Omer Asik
304,-1.300282737,8965,New Orleans Pelicans,Non-rookie,1.048689333,5,Quincy Pondexter
305,-1.300282737,9762,New Orleans Pelicans,Non-rookie,2.8305,5,Ryan Anderson
306,-1.300282737,10960,New Orleans Pelicans,Non-rookie,0.089658,5,Toney Douglas
307,-1.300282737,11295,New Orleans Pelicans,Non-rookie,3.587833333,5,Tyreke Evans
308,-1.422322004,448,Sacramento Kings,Non-rookie,1.541666667,5,Andre Miller
309,-1.422322004,960,Sacramento Kings,Rookie,1.00876,5,Ben McLemore
310,-1.422322004,1648,Sacramento Kings,Non-rookie,2.166666667,5,Carl Landry
311,-1.422322004,2734,Sacramento Kings,Non-rookie,1.599221333,5,Darren Collison
312,-1.422322004,2816,Sacramento Kings,Rookie,0.009947667,5,David Stockton
313,-1.422322004,2821,Sacramento Kings,Rookie,0.009947667,5,David Wear
314,-1.422322004,2959,Sacramento Kings,Non-rookie,4.567083333,5,DeMarcus Cousins
315,-1.422322004,3131,Sacramento Kings,Rookie,2.110468,5,Derrick Williams
316,-1.422322004,3853,Sacramento Kings,Rookie,0.169112,5,Eric Moreland
317,-1.422322004,5293,Sacramento Kings,Non-rookie,2.0125,5,Jason Thompson
318,-1.422322004,8539,Sacramento Kings,Rookie,0.91528,5,Nik Stauskas
319,-1.422322004,8635,Sacramento Kings,Non-rookie,0.354461333,5,Omri Casspi
320,-1.422322004,8959,Sacramento Kings,Rookie,0.05,5,Quincy Miller
321,-1.422322004,9193,Sacramento Kings,Rookie,0.272160667,5,Ray McCallum
322,-1.422322004,9225,Sacramento Kings,Non-rookie,0.589551,5,Reggie Evans
323,-1.422322004,9728,Sacramento Kings,Non-rookie,6.439108333,5,Rudy Gay
324,-1.422322004,9793,Sacramento Kings,Non-rookie,0.438936333,5,Ryan Hollins
325,-1.422322004,10293,Sacramento Kings,Rookie,0.009947667,5,Sim Bhullar
326,-1.422322004,11598,Sacramento Kings,Non-rookie,0.354461333,5,Wayne Ellington
327,-3.220032208,389,Cleveland Cavaliers,Non-rookie,3.234865,5,Anderson Varejao
