rating,Unnamed: 0,Team,Type,mu,sd,name
6.367721808,11750,Dallas Mavericks,Non-rookie,0.275732333,5,Yi Jianlian
6.295614425,4681,San Antonio Spurs,Non-rookie,0.021342667,5,Ike Diogu
6.295614425,7432,San Antonio Spurs,Non-rookie,4.327012667,5,Manu Ginobili
6.295614425,7810,San Antonio Spurs,Non-rookie,1.105,5,Matt Bonner
6.295614425,9331,San Antonio Spurs,Non-rookie,3.094,5,Richard Jefferson
6.295614425,10576,San Antonio Spurs,Non-rookie,0.382112333,5,T.J. Ford
6.295614425,10803,San Antonio Spurs,Non-rookie,7.054873,5,Tim Duncan
6.295614425,11052,San Antonio Spurs,Non-rookie,4.166666667,5,Tony Parker
5.726091672,1273,Boston Celtics,Non-rookie,1.416666667,5,Brandon Bass
5.726091672,2124,Boston Celtics,Non-rookie,1,5,Chris Wilcox
5.726091672,6581,Boston Celtics,Non-rookie,7.082348,5,Kevin Garnett
5.726091672,6677,Boston Celtics,Non-rookie,0.7488,5,Keyon Dooling
5.726091672,7715,Boston Celtics,Non-rookie,0.407722,5,Marquis Daniels
5.726091672,8098,Boston Celtics,Non-rookie,1.766666667,5,Mickael Pietrus
5.726091672,8824,Boston Celtics,Non-rookie,5.111111333,5,Paul Pierce
5.726091672,9190,Boston Celtics,Non-rookie,3.333333333,5,Ray Allen
5.726091672,9918,Boston Celtics,Non-rookie,0.407722,5,Sasha Pavlovic
5.495857605,1975,Orlando Magic,Non-rookie,1.166666667,5,Chris Duhon
5.495857605,3548,Orlando Magic,Non-rookie,6.03059,5,Dwight Howard
5.495857605,4270,Orlando Magic,Non-rookie,6.423102333,5,Gilbert Arenas
5.495857605,4560,Orlando Magic,Non-rookie,3.67195,5,Hedo Turkoglu
5.495857605,4963,Orlando Magic,Non-rookie,2.6,5,Jameer Nelson
5.495857605,5255,Orlando Magic,Non-rookie,1.798333333,5,Jason Richardson
5.495857605,6972,Orlando Magic,Non-rookie,0.138147667,5,Larry Hughes
5.495857605,8937,Orlando Magic,Non-rookie,0.815533333,5,Quentin Richardson
5.388137247,150,Denver Nuggets,Non-rookie,2.0754,5,Al Harrington
5.388137247,445,Denver Nuggets,Non-rookie,2.602576,5,Andre Miller
5.388137247,840,Denver Nuggets,Non-rookie,2.520833333,5,Arron Afflalo
5.388137247,1903,Denver Nuggets,Non-rookie,1.411333333,5,Chris Andersen
5.388137247,2255,Denver Nuggets,Non-rookie,1.019666667,5,Corey Brewer
5.388137247,8457,Denver Nuggets,Non-rookie,4.333333333,5,Nene
4.981705131,2392,Oklahoma City Thunder,Non-rookie,1.113852667,5,Daequan Cook
4.981705131,6426,Oklahoma City Thunder,Non-rookie,2.374542,5,Kendrick Perkins
4.981705131,6542,Oklahoma City Thunder,Non-rookie,5.168877333,5,Kevin Durant
4.981705131,8406,Oklahoma City Thunder,Non-rookie,1.5,5,Nate Robinson
4.981705131,8426,Oklahoma City Thunder,Non-rookie,1.25,5,Nazr Mohammed
4.981705131,8490,Oklahoma City Thunder,Non-rookie,1.090999,5,Nick Collison
4.981705131,9694,Oklahoma City Thunder,Non-rookie,0.4,5,Royal Ivey
4.981705131,10731,Oklahoma City Thunder,Non-rookie,1.1,5,Thabo Sefolosha
3.622545361,1448,Memphis Grizzlies,Non-rookie,0.021815333,5,Brian Skinner
3.622545361,6109,Memphis Grizzlies,Non-rookie,0.104680333,5,Josh Davis
3.622545361,8124,Memphis Grizzlies,Non-rookie,2.203857,5,Mike Conley
3.622545361,9725,Memphis Grizzlies,Non-rookie,5.010714667,5,Rudy Gay
3.622545361,10980,Memphis Grizzlies,Non-rookie,1.05,5,Tony Allen
3.622545361,11776,Memphis Grizzlies,Non-rookie,5.066666667,5,Zach Randolph
3.224018075,6613,Houston Rockets,Non-rookie,3.839946667,5,Kevin Martin
3.224018075,6833,Houston Rockets,Non-rookie,1.916666667,5,Kyle Lowry
3.224018075,9890,Houston Rockets,Non-rookie,2.333333333,5,Samuel Dalembert
2.589233546,2355,Portland Trailblazers,Non-rookie,0.330893333,5,Craig Smith
2.589233546,4231,Portland Trailblazers,Non-rookie,3.166666667,5,Gerald Wallace
2.589233546,4927,Portland Trailblazers,Non-rookie,1.666666667,5,Jamal Crawford
2.589233546,5772,Portland Trailblazers,Non-rookie,0.381675667,5,Joel Przybilla
2.589233546,6889,Portland Trailblazers,Non-rookie,4.124,5,LaMarcus Aldridge
2.589233546,7505,Portland Trailblazers,Non-rookie,3.742416667,5,Marcus Camby
1.935347491,2014,New Orleans Pelicans,Non-rookie,4.676666667,5,Chris Kaman
1.935347491,5145,New Orleans Pelicans,Non-rookie,1.666666667,5,Jarrett Jack
1.935347491,7475,New Orleans Pelicans,Non-rookie,1.125868,5,Marco Belinelli
1.935347491,10320,New Orleans Pelicans,Non-rookie,0.093411333,5,Solomon Jones
1.935347491,11181,New Orleans Pelicans,Non-rookie,2.263546667,5,Trevor Ariza
1.781459669,428,Philadelphia 76ers,Non-rookie,4.510583333,5,Andre Iguodala
1.781459669,493,Philadelphia 76ers,Non-rookie,2.216666667,5,Andres Nocioni
1.781459669,3777,Philadelphia 76ers,Non-rookie,5.686575667,5,Elton Brand
1.781459669,4038,Philadelphia 76ers,Non-rookie,0.101930667,5,Francisco Elson
1.781459669,11001,Philadelphia 76ers,Non-rookie,0.450727,5,Tony Battie
1.131006008,938,New York Knicks,Non-rookie,4.633333333,5,Baron Davis
1.131006008,1699,New York Knicks,Non-rookie,6.172858,5,Carmelo Anthony
1.131006008,1877,New York Knicks,Non-rookie,4.066656,5,Chauncey Billups
1.131006008,5114,New York Knicks,Non-rookie,0.409751667,5,Jared Jeffries
1.131006008,8115,New York Knicks,Non-rookie,0.450727,5,Mike Bibby
1.131006008,9277,New York Knicks,Non-rookie,0.558333333,5,Renaldo Balkman
1.131006008,10503,New York Knicks,Non-rookie,0.330893333,5,Steve Novak
1.131006008,11351,New York Knicks,Non-rookie,4.369279,5,Tyson Chandler
0.3825969,1771,Phoenix Suns,Non-rookie,1.866666667,5,Channing Frye
0.3825969,4349,Phoenix Suns,Non-rookie,2.166666667,5,Grant Hill
0.3825969,4495,Phoenix Suns,Non-rookie,1.333333333,5,Hakim Warrick
0.3825969,6102,Phoenix Suns,Non-rookie,2,5,Josh Childress
0.3825969,7465,Phoenix Suns,Non-rookie,2.263546667,5,Marcin Gortat
0.3825969,8053,Phoenix Suns,Non-rookie,0.436168667,5,Michael Redd
0.3825969,8097,Phoenix Suns,Non-rookie,1.766666667,5,Mickael Pietrus
0.3825969,9632,Phoenix Suns,Non-rookie,0.356503,5,Ronnie Price
0.3825969,10056,Phoenix Suns,Non-rookie,0.5,5,Sebastian Telfair
0.3825969,10145,Phoenix Suns,Non-rookie,1.166666667,5,Shannon Brown
0.3825969,10494,Phoenix Suns,Non-rookie,3.896354,5,Steve Nash
0.3825969,11443,Phoenix Suns,Non-rookie,6.1,5,Vince Carter
0,159,Atlanta Hawks,Non-rookie,4,5,Al Horford
0,3923,Atlanta Hawks,Non-rookie,0.283507333,5,Erick Dampier
0,5090,Atlanta Hawks,Non-rookie,0.407722,5,Jannero Pargo
0,5200,Atlanta Hawks,Non-rookie,0.450727,5,Jason Collins
0,5579,Atlanta Hawks,Non-rookie,0.450727,5,Jerry Stackhouse
0,5700,Atlanta Hawks,Non-rookie,6.012857667,5,Joe Johnson
0,6155,Atlanta Hawks,Non-rookie,4.133333333,5,Josh Smith
0,6706,Atlanta Hawks,Non-rookie,2.7,5,Kirk Hinrich
0,7771,Atlanta Hawks,Non-rookie,2.5,5,Marvin Williams
0,11092,Atlanta Hawks,Non-rookie,0.450727,5,Tracy McGrady
0,11509,Atlanta Hawks,Non-rookie,0.450727,5,Vladimir Radmanovic
0,11698,Atlanta Hawks,Non-rookie,0.407722,5,Willie Green
0,11800,Atlanta Hawks,Non-rookie,1.583333333,5,Zaza Pachulia
-0.188933979,500,Milwaukee Bucks,Non-rookie,4,5,Andrew Bogut
-0.188933979,987,Milwaukee Bucks,Non-rookie,2.308466667,5,Beno Udrih
-0.188933979,1680,Milwaukee Bucks,Non-rookie,1.166666667,5,Carlos Delfino
-0.188933979,3500,Milwaukee Bucks,Non-rookie,2.0754,5,Drew Gooden
-0.188933979,3941,Milwaukee Bucks,Non-rookie,0.847,5,Ersan Ilyasova
-0.188933979,8139,Milwaukee Bucks,Non-rookie,1.25,5,Mike Dunleavy
-0.188933979,10186,Milwaukee Bucks,Non-rookie,1.166666667,5,Shaun Livingston
-0.188933979,10424,Milwaukee Bucks,Non-rookie,3.0855,5,Stephen Jackson
-0.493248778,2401,Indiana Pacers,Non-rookie,0.9,5,Dahntay Jones
-0.493248778,2600,Indiana Pacers,Non-rookie,4.005301333,5,Danny Granger
-0.493248778,2844,Indiana Pacers,Non-rookie,3.333333333,5,David West
-0.493248778,5370,Indiana Pacers,Non-rookie,1,5,Jeff Foster
-0.593241187,172,Utah Jazz,Non-rookie,4.666666667,5,Al Jefferson
-0.593241187,3209,Utah Jazz,Non-rookie,3.106333333,5,Devin Harris
-0.593241187,3613,Utah Jazz,Non-rookie,0.666666667,5,Earl Watson
-0.593241187,6122,Utah Jazz,Non-rookie,0.716666667,5,Josh Howard
-0.593241187,8806,Utah Jazz,Non-rookie,2.701145,5,Paul Millsap
-0.593241187,9027,Utah Jazz,Non-rookie,1.08,5,Raja Bell
-1.161710607,558,Golden State Warriors,Non-rookie,3,5,Andris Biedrins
-1.161710607,2794,Golden State Warriors,Non-rookie,3.87,5,David Lee
-1.161710607,3317,Golden State Warriors,Non-rookie,0.305284,5,Dominic McGuire
-1.161710607,3418,Golden State Warriors,Non-rookie,1.274333333,5,Dorell Wright
-1.161710607,3582,Golden State Warriors,Non-rookie,0.061862667,5,Earl Barron
-1.161710607,6805,Golden State Warriors,Non-rookie,2.25,5,Kwame Brown
-1.161710607,8307,Golden State Warriors,Non-rookie,3.666666667,5,Monta Ellis
-1.161710607,8407,Golden State Warriors,Non-rookie,1.5,5,Nate Robinson
-1.862864317,1188,Los Angeles Clippers,Non-rookie,0.198278667,5,Bobby Simmons
-1.862864317,1386,Los Angeles Clippers,Non-rookie,0.407722,5,Brian Cook
-1.862864317,1715,Los Angeles Clippers,Non-rookie,2.666666667,5,Caron Butler
-1.862864317,1878,Los Angeles Clippers,Non-rookie,4.066656,5,Chauncey Billups
-1.862864317,2068,Los Angeles Clippers,Non-rookie,5.453268333,5,Chris Paul
-1.862864317,6508,Los Angeles Clippers,Non-rookie,0.833333333,5,Kenyon Martin
-1.862864317,8297,Los Angeles Clippers,Non-rookie,2.833333333,5,Mo Williams
-1.862864317,9084,Los Angeles Clippers,Non-rookie,1.416666667,5,Randy Foye
-1.862864317,9222,Los Angeles Clippers,Non-rookie,0.409751667,5,Reggie Evans
-1.862864317,9784,Los Angeles Clippers,Non-rookie,1.333333333,5,Ryan Gomes
-1.862864317,10319,Los Angeles Clippers,Non-rookie,0.093411333,5,Solomon Jones
-2.948362618,954,Detroit Pistons,Non-rookie,3.866666667,5,Ben Gordon
-2.948362618,981,Detroit Pistons,Non-rookie,0.7488,5,Ben Wallace
-2.948362618,1839,Detroit Pistons,Non-rookie,2.513333333,5,Charlie Villanueva
-2.948362618,2456,Detroit Pistons,Non-rookie,0.382112333,5,Damien Wilkins
-2.948362618,5244,Detroit Pistons,Non-rookie,1.666666667,5,Jason Maxiell
-2.948362618,9317,Detroit Pistons,Non-rookie,4.166666667,5,Richard Hamilton
-2.948362618,9543,Detroit Pistons,Non-rookie,2.833333333,5,Rodney Stuckey
-2.948362618,10628,Detroit Pistons,Non-rookie,2.097378333,5,Tayshaun Prince
-3.966231559,2148,Sacramento Kings,Non-rookie,1.75,5,Chuck Hayes
-3.966231559,4044,Sacramento Kings,Non-rookie,1.933333333,5,Francisco Garcia
-3.966231559,5873,Sacramento Kings,Non-rookie,2.833333333,5,John Salmons
-3.966231559,11144,Sacramento Kings,Non-rookie,1.333333333,5,Travis Outlaw
-5.136032694,1245,Minnesota Timberwolves,Non-rookie,1.584,5,Brad Miller
-5.136032694,2695,Minnesota Timberwolves,Non-rookie,1.592166667,5,Darko Milicic
-5.136032694,7316,Minnesota Timberwolves,Non-rookie,1.226666667,5,Luke Ridnour
-5.136032694,7742,Minnesota Timberwolves,Non-rookie,1.752,5,Martell Webster
-5.381084757,421,Brooklyn Nets,Non-rookie,0.020477667,5,Andre Emmett
-5.381084757,3068,Brooklyn Nets,Non-rookie,5.453268333,5,Deron Williams
-5.381084757,3152,Brooklyn Nets,Non-rookie,0.833333333,5,DeShawn Stevenson
-5.381084757,4212,Brooklyn Nets,Non-rookie,0.147727,5,Gerald Green
-5.381084757,5795,Brooklyn Nets,Non-rookie,1.083333333,5,Johan Petro
-5.381084757,6033,Brooklyn Nets,Non-rookie,1.333333333,5,Jordan Farmar
-5.381084757,6329,Brooklyn Nets,Non-rookie,0.282755333,5,Keith Bogans
-5.381084757,6768,Brooklyn Nets,Non-rookie,2.666666667,5,Kris Humphries
-5.381084757,7912,Brooklyn Nets,Non-rookie,3.63,5,Mehmet Okur
-5.381084757,10248,Brooklyn Nets,Non-rookie,1,5,Shawne Williams
-5.381084757,10262,Brooklyn Nets,Non-rookie,0.330893333,5,Shelden Williams
-5.381084757,11143,Brooklyn Nets,Non-rookie,1.333333333,5,Travis Outlaw
-5.52204746,46,Toronto Raptors,Non-rookie,0.833333333,5,Aaron Gray
-5.52204746,372,Toronto Raptors,Non-rookie,1.833333333,5,Amir Johnson
-5.52204746,468,Toronto Raptors,Non-rookie,3.083333333,5,Andrea Bargnani
-5.52204746,631,Toronto Raptors,Non-rookie,0.450727,5,Anthony Carter
-5.52204746,4907,Toronto Raptors,Non-rookie,0.450727,5,Jamaal Magloire
-5.52204746,6082,Toronto Raptors,Non-rookie,3.260330667,5,Jose Calderon
-5.52204746,7061,Toronto Raptors,Non-rookie,2.533333333,5,Leandro Barbosa
-5.52204746,7123,Toronto Raptors,Non-rookie,1.535,5,Linas Kleiza
-5.52204746,9163,Toronto Raptors,Non-rookie,0.409751667,5,Rasual Butler
-6.467805723,404,Washington Wizards,Non-rookie,2.147361,5,Andray Blatche
-6.467805723,7884,Washington Wizards,Non-rookie,0.407722,5,Maurice Evans
-6.467805723,8517,Washington Wizards,Non-rookie,1.231952333,5,Nick Young
-6.467805723,9125,Washington Wizards,Non-rookie,7.045543667,5,Rashard Lewis
-6.467805723,9643,Washington Wizards,Non-rookie,1.453333333,5,Ronny Turiaf
-8.053199596,386,Cleveland Cavaliers,Non-rookie,2.566666667,5,Anderson Varejao
-8.053199596,597,Cleveland Cavaliers,Non-rookie,5.025571667,5,Antawn Jamison
-8.053199596,693,Cleveland Cavaliers,Non-rookie,0.75,5,Anthony Parker
-8.053199596,937,Cleveland Cavaliers,Non-rookie,4.633333333,5,Baron Davis
-8.053199596,2547,Cleveland Cavaliers,Non-rookie,1.467944667,5,Daniel Gibson
-8.053199596,9049,Cleveland Cavaliers,Non-rookie,1.419324333,5,Ramon Sessions
