,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[52],-2.307,3.428,-8.501,4.306,0.049,0.061,4818.0,1302.0,1.0
x[53],3.564,2.225,-0.927,7.388,0.031,0.029,4978.0,1507.0,1.0
x[54],1.783,2.657,-3.419,6.24,0.04,0.058,4444.0,1243.0,1.0
x[55],-2.393,2.213,-6.48,1.786,0.035,0.035,3979.0,1508.0,1.0
x[56],-0.144,2.33,-4.474,4.237,0.033,0.058,5103.0,1567.0,1.0
x[57],3.286,2.361,-0.967,7.812,0.034,0.036,4832.0,1532.0,1.0
x[58],1.625,2.096,-2.408,5.313,0.033,0.036,4037.0,1501.0,1.0
x[59],0.96,2.318,-3.124,5.568,0.031,0.057,5709.0,1299.0,1.0
x[60],-2.427,2.27,-6.715,1.659,0.038,0.037,3499.0,1426.0,1.0
x[61],1.25,2.254,-3.016,5.271,0.035,0.046,4119.0,1431.0,1.0
x[62],6.441,2.117,2.274,10.194,0.033,0.026,4061.0,1392.0,1.0
x[63],-1.432,2.206,-5.86,2.476,0.03,0.044,5525.0,1510.0,1.0
x[64],-0.514,2.247,-4.538,3.624,0.033,0.051,4665.0,1557.0,1.0
x[65],-0.871,2.106,-4.667,3.256,0.029,0.048,5178.0,1323.0,1.0
x[66],-1.333,2.19,-5.4,2.67,0.036,0.044,3776.0,1401.0,1.0
x[67],-1.257,2.196,-5.418,2.79,0.033,0.045,4407.0,1478.0,1.0
x[68],-1.046,2.267,-5.285,3.188,0.033,0.048,4691.0,1651.0,1.0
x[69],0.158,2.712,-4.807,5.448,0.04,0.071,4439.0,1172.0,1.0
x[70],-0.927,2.481,-5.558,3.749,0.036,0.063,4758.0,1200.0,1.0
x[71],-0.996,2.192,-4.843,3.44,0.036,0.046,3600.0,1422.0,1.0
x[72],3.868,2.142,-0.018,7.832,0.033,0.027,4162.0,1560.0,1.0
x[73],3.887,2.362,-0.647,8.309,0.037,0.033,4044.0,1638.0,1.0
x[74],0.093,2.284,-4.224,4.185,0.035,0.058,4238.0,1582.0,1.0
x[75],-0.186,2.295,-4.268,4.229,0.03,0.052,5701.0,1587.0,1.0
x[76],2.584,2.309,-1.948,6.808,0.032,0.038,5348.0,1475.0,1.0
x[77],0.428,2.396,-4.185,4.503,0.035,0.059,4622.0,1639.0,1.0
x[78],1.58,2.176,-2.612,5.622,0.033,0.038,4441.0,1669.0,1.0
x[79],4.835,2.831,-0.475,10.122,0.043,0.042,4371.0,1074.0,1.0
x[80],0.498,2.3,-3.74,4.863,0.033,0.056,4846.0,1445.0,1.0
x[81],1.289,2.11,-2.522,5.39,0.03,0.038,5022.0,1511.0,1.0
x[82],-0.486,2.124,-4.515,3.394,0.035,0.051,3699.0,1463.0,1.01
x[83],5.27,2.151,1.281,9.286,0.029,0.028,5334.0,1198.0,1.0
x[84],-1.574,2.293,-5.793,2.639,0.034,0.041,4633.0,1465.0,1.0
x[85],1.045,2.159,-3.027,4.989,0.03,0.043,5069.0,1605.0,1.0
x[86],0.487,2.375,-3.734,5.144,0.031,0.064,5854.0,1266.0,1.0
x[87],-0.501,2.159,-4.637,3.412,0.029,0.059,5448.0,1122.0,1.0
x[88],-0.243,2.27,-4.718,3.608,0.034,0.056,4345.0,1570.0,1.0
x[89],-1.754,2.047,-5.503,1.917,0.029,0.038,5032.0,1395.0,1.0
x[90],1.784,2.369,-2.442,6.318,0.034,0.044,4750.0,1260.0,1.0
x[91],-0.053,2.556,-4.992,4.526,0.031,0.073,6602.0,1292.0,1.0
x[92],-1.591,2.318,-6.216,2.508,0.034,0.048,4639.0,1459.0,1.0
x[93],-2.389,2.306,-6.832,1.561,0.034,0.045,4428.0,1342.0,1.0
x[94],0.698,1.951,-3.114,4.118,0.03,0.044,4110.0,1614.0,1.0
x[95],-1.664,2.166,-5.729,2.482,0.033,0.037,4374.0,1546.0,1.0
x[96],-2.087,2.275,-6.073,2.218,0.038,0.041,3542.0,1412.0,1.0
x[97],-0.889,2.095,-4.613,2.939,0.029,0.05,5283.0,1460.0,1.0
x[98],2.499,2.235,-1.354,7.059,0.033,0.035,4570.0,1222.0,1.0
x[99],-0.201,2.389,-4.886,4.24,0.037,0.057,4176.0,1345.0,1.0
x[100],4.808,2.248,0.549,8.919,0.033,0.028,4570.0,1462.0,1.0
x[101],-1.114,2.14,-5.157,3.036,0.033,0.05,4267.0,1181.0,1.0
x[102],6.07,2.32,1.539,10.233,0.034,0.027,4654.0,1502.0,1.0
x[103],2.754,2.167,-1.14,7.009,0.03,0.032,5313.0,1362.0,1.0
x[104],3.327,2.205,-1.012,7.304,0.033,0.033,4614.0,1417.0,1.0
x[105],-0.716,2.393,-5.121,3.855,0.033,0.057,5247.0,1523.0,1.0
x[106],1.419,1.929,-2.02,5.074,0.028,0.033,4829.0,1663.0,1.0
x[107],3.667,2.17,-0.25,7.762,0.03,0.025,5258.0,1523.0,1.0
x[108],4.625,2.207,0.5,8.754,0.028,0.026,6162.0,1629.0,1.0
x[109],2.665,2.14,-1.679,6.378,0.029,0.032,5531.0,1460.0,1.0
x[110],-0.764,2.144,-4.74,3.341,0.031,0.051,4725.0,1528.0,1.0
x[111],1.146,2.21,-2.957,5.385,0.03,0.05,5516.0,1341.0,1.0
x[112],0.745,2.532,-4.098,5.464,0.034,0.06,5532.0,1533.0,1.0
x[113],-2.864,2.236,-6.716,1.682,0.031,0.034,5133.0,1581.0,1.0
x[114],-2.777,2.22,-7.054,1.245,0.034,0.035,4275.0,1407.0,1.0
x[115],-2.052,2.22,-6.078,2.239,0.03,0.037,5417.0,1564.0,1.0
x[116],-0.433,2.17,-4.243,3.796,0.03,0.048,5428.0,1469.0,1.0
x[117],3.205,2.07,-0.573,7.246,0.03,0.028,4839.0,1460.0,1.0
x[118],0.422,2.169,-3.714,4.601,0.027,0.052,6577.0,1653.0,1.0
x[119],0.288,2.097,-3.687,4.013,0.036,0.047,3399.0,1348.0,1.0
x[120],2.3,2.093,-1.638,6.172,0.028,0.033,5785.0,1524.0,1.0
x[121],-1.421,2.078,-5.268,2.584,0.03,0.039,4928.0,1503.0,1.0
x[122],5.926,2.138,2.117,9.816,0.032,0.026,4476.0,1500.0,1.0
x[123],0.902,2.226,-3.386,4.973,0.03,0.05,5373.0,1276.0,1.01
x[124],-0.96,2.654,-6.064,3.87,0.033,0.063,6595.0,1508.0,1.0
x[125],0.378,2.242,-3.782,4.556,0.036,0.055,3888.0,1638.0,1.0
x[126],1.702,2.22,-2.284,6.098,0.037,0.042,3657.0,1420.0,1.0
x[127],-1.089,2.333,-5.467,3.354,0.036,0.056,4258.0,1124.0,1.0
x[128],0.591,2.209,-3.57,4.765,0.033,0.05,4535.0,1566.0,1.0
x[129],-0.542,2.297,-4.723,3.807,0.034,0.066,4747.0,1178.0,1.0
x[130],5.056,2.285,1.126,9.708,0.035,0.029,4366.0,1532.0,1.0
x[131],-0.365,2.993,-5.641,5.361,0.048,0.076,3802.0,1467.0,1.0
x[132],-1.671,2.654,-6.473,3.373,0.038,0.056,4868.0,1460.0,1.0
x[133],-1.486,2.331,-5.657,3.239,0.035,0.047,4638.0,1277.0,1.0
x[134],-1.742,2.623,-6.813,3.206,0.036,0.052,5278.0,1473.0,1.0
x[135],-1.497,2.413,-6.346,2.748,0.04,0.054,3694.0,1401.0,1.0
x[136],2.301,2.347,-2.072,6.637,0.034,0.037,4624.0,1780.0,1.0
x[137],3.094,2.136,-1.168,6.955,0.032,0.033,4456.0,1345.0,1.0
x[138],1.745,2.481,-2.86,6.25,0.035,0.055,5031.0,1505.0,1.01
x[139],1.555,2.258,-2.73,5.569,0.032,0.041,4859.0,1443.0,1.0
x[140],-1.561,2.267,-5.567,2.94,0.033,0.041,4766.0,1461.0,1.0
x[141],-0.864,2.294,-4.932,3.608,0.029,0.053,6381.0,1624.0,1.0
x[142],-2.99,2.27,-7.017,1.442,0.032,0.034,5011.0,1545.0,1.0
x[143],3.591,2.244,-0.827,7.511,0.032,0.032,4879.0,1582.0,1.0
x[144],-0.331,2.972,-5.785,5.172,0.045,0.074,4358.0,1471.0,1.0
x[145],0.602,2.671,-4.622,5.328,0.035,0.071,5887.0,1385.0,1.0
x[146],4.231,2.127,0.063,8.116,0.033,0.025,4293.0,1365.0,1.0
x[147],-0.247,2.143,-3.897,3.874,0.03,0.056,5088.0,1517.0,1.0
x[148],-0.361,2.411,-5.324,3.856,0.033,0.06,5493.0,1572.0,1.0
x[149],1.993,2.137,-2.08,5.989,0.034,0.039,4009.0,1484.0,1.0
x[150],0.048,2.426,-4.27,4.756,0.034,0.065,5040.0,1376.0,1.0
x[151],0.94,2.089,-3.036,4.953,0.03,0.047,4742.0,1412.0,1.0
x[152],2.803,2.146,-1.46,6.644,0.03,0.035,5094.0,1318.0,1.01
x[153],0.962,3.289,-5.237,6.885,0.044,0.084,5543.0,1388.0,1.0
x[154],4.958,2.309,0.634,9.163,0.035,0.029,4410.0,1551.0,1.0
x[155],1.656,2.587,-3.161,6.103,0.035,0.063,5517.0,1462.0,1.0
x[156],5.838,2.173,1.821,9.987,0.031,0.026,4967.0,1330.0,1.0
x[157],3.471,2.293,-0.708,7.83,0.032,0.029,5090.0,1441.0,1.0
x[158],2.063,2.285,-2.193,6.282,0.03,0.044,5641.0,1222.0,1.01
x[159],1.225,2.687,-3.649,6.303,0.039,0.066,4826.0,1214.0,1.0
x[160],0.022,2.561,-4.8,4.644,0.037,0.06,4769.0,1757.0,1.01
x[161],-0.158,2.98,-5.973,5.073,0.042,0.072,4912.0,1402.0,1.0
x[162],-1.257,2.409,-5.698,3.241,0.036,0.054,4444.0,1462.0,1.0
x[163],-0.017,2.585,-4.758,5.205,0.043,0.069,3646.0,1424.0,1.0
x[164],-4.326,2.432,-8.739,0.319,0.037,0.033,4255.0,1483.0,1.0
x[165],0.343,2.223,-3.869,4.334,0.035,0.053,4045.0,1459.0,1.0
x[166],1.74,2.585,-3.042,6.533,0.038,0.059,4611.0,1335.0,1.0
x[167],0.427,2.171,-3.899,4.295,0.032,0.053,4586.0,1509.0,1.0
x[168],-0.558,3.606,-7.465,5.92,0.054,0.103,4473.0,1396.0,1.0
x[169],-1.823,2.138,-5.569,2.478,0.03,0.037,5139.0,1287.0,1.0
x[170],0.02,2.2,-4.265,3.986,0.03,0.053,5248.0,1529.0,1.0
x[171],-2.805,2.425,-7.209,1.767,0.033,0.036,5403.0,1560.0,1.0
x[172],-0.765,2.828,-5.992,4.623,0.04,0.067,4950.0,1523.0,1.0
x[173],2.009,2.187,-1.993,6.192,0.033,0.038,4431.0,1487.0,1.0
x[174],-0.715,2.317,-5.04,3.557,0.034,0.058,4426.0,1330.0,1.0
x[175],-2.333,2.287,-6.799,1.853,0.033,0.041,4829.0,1251.0,1.0
x[176],-0.378,2.483,-5.114,4.095,0.038,0.066,4343.0,1360.0,1.0
x[177],1.442,2.321,-2.64,5.756,0.035,0.047,4276.0,1330.0,1.0
x[178],-0.79,2.556,-5.761,3.646,0.035,0.054,5270.0,1842.0,1.0
x[179],-0.541,2.998,-6.066,4.707,0.046,0.077,4245.0,1309.0,1.0
x[180],3.484,2.548,-1.07,8.503,0.036,0.039,4864.0,1289.0,1.0
x[181],-0.632,2.378,-5.321,3.77,0.04,0.057,3611.0,1405.0,1.0
x[182],-4.796,2.282,-9.516,-0.885,0.032,0.027,5041.0,1681.0,1.0
x[183],1.197,2.547,-3.651,5.97,0.036,0.056,4841.0,1616.0,1.0
x[184],2.146,2.098,-1.858,5.908,0.027,0.036,6038.0,1384.0,1.0
x[185],-0.36,2.318,-4.41,4.111,0.034,0.069,4851.0,1327.0,1.01
x[186],1.495,2.029,-2.028,5.634,0.025,0.036,6602.0,1444.0,1.0
x[187],1.269,3.327,-4.96,7.162,0.047,0.076,4910.0,1500.0,1.0
x[188],-0.651,2.097,-4.525,3.128,0.031,0.046,4543.0,1514.0,1.0
x[189],1.744,2.451,-3.08,6.096,0.034,0.046,5305.0,1384.0,1.0
x[190],-1.442,2.949,-7.409,3.649,0.044,0.067,4592.0,1299.0,1.0
x[191],1.247,2.557,-3.539,6.162,0.033,0.06,5886.0,1234.0,1.0
x[192],5.788,2.217,1.283,9.507,0.031,0.024,5165.0,1482.0,1.0
x[193],-1.392,2.767,-6.577,3.629,0.04,0.059,4723.0,1557.0,1.0
x[194],1.501,2.874,-3.65,7.11,0.047,0.062,3808.0,1487.0,1.0
x[195],0.671,2.239,-3.333,4.876,0.033,0.052,4576.0,1308.0,1.0
x[196],-0.492,2.409,-5.048,3.988,0.039,0.057,3780.0,1305.0,1.0
x[197],-2.862,2.54,-7.365,2.096,0.035,0.043,5303.0,1211.0,1.0
x[198],2.594,2.165,-1.34,6.712,0.033,0.039,4348.0,1259.0,1.0
x[199],2.828,2.21,-0.993,7.211,0.035,0.034,4087.0,1634.0,1.0
x[200],-2.28,2.536,-7.02,2.353,0.037,0.053,4793.0,1120.0,1.0
x[201],-1.153,2.407,-5.655,3.409,0.032,0.052,5530.0,1460.0,1.0
x[202],-3.221,2.281,-7.499,1.119,0.03,0.037,5259.0,1343.0,1.0
x[203],-1.622,2.244,-5.951,2.622,0.032,0.041,4882.0,1613.0,1.0
x[204],-0.379,2.484,-4.957,4.257,0.037,0.061,4419.0,1356.0,1.0
x[205],2.553,2.239,-1.583,6.753,0.031,0.037,5098.0,1277.0,1.0
x[206],-0.499,2.869,-5.753,4.784,0.039,0.079,5271.0,1360.0,1.0
x[207],0.223,3.448,-6.073,6.707,0.053,0.076,4236.0,1663.0,1.0
x[208],-1.693,2.535,-6.326,3.176,0.036,0.052,4805.0,1540.0,1.0
x[209],-0.139,3.985,-7.941,6.986,0.063,0.113,3935.0,1287.0,1.0
x[210],-0.839,2.246,-5.055,3.212,0.031,0.049,5448.0,1309.0,1.0
x[211],-0.606,3.935,-7.949,6.384,0.059,0.105,4501.0,1417.0,1.0
x[212],-2.699,2.465,-7.193,1.925,0.034,0.038,5291.0,1468.0,1.0
x[213],0.196,2.293,-4.119,4.291,0.036,0.058,4059.0,1333.0,1.0
x[214],-2.119,2.585,-6.879,2.518,0.039,0.048,4377.0,1441.0,1.0
x[215],-0.948,2.855,-6.296,4.343,0.041,0.078,4900.0,1105.0,1.0
x[216],-0.004,3.544,-6.756,6.545,0.046,0.095,5950.0,1405.0,1.0
x[217],0.755,2.453,-4.0,5.302,0.036,0.055,4769.0,1542.0,1.0
x[218],0.15,2.605,-4.697,4.966,0.036,0.069,5134.0,1505.0,1.0
x[219],-2.535,2.563,-7.587,2.014,0.034,0.043,5625.0,1223.0,1.0
x[220],-0.901,2.538,-5.459,3.964,0.034,0.061,5434.0,1440.0,1.0
x[221],-2.301,2.113,-6.139,1.672,0.033,0.039,3918.0,1419.0,1.0
x[222],-1.797,2.9,-7.293,3.395,0.045,0.066,4167.0,1240.0,1.0
x[223],1.01,2.139,-2.918,5.081,0.031,0.042,4854.0,1948.0,1.0
x[224],3.247,2.242,-1.106,7.375,0.03,0.031,5774.0,1484.0,1.0
x[225],-0.084,2.268,-4.038,4.433,0.031,0.055,5454.0,1471.0,1.0
x[226],-0.616,2.984,-6.224,4.739,0.04,0.077,5643.0,1507.0,1.0
x[227],-0.042,2.853,-5.297,5.451,0.039,0.073,5401.0,1507.0,1.0
x[228],0.888,2.335,-3.318,5.282,0.034,0.057,4825.0,1093.0,1.0
x[229],2.117,2.245,-1.788,6.653,0.033,0.037,4560.0,1133.0,1.01
x[230],-0.687,2.913,-5.784,5.119,0.042,0.076,4664.0,1390.0,1.0
x[231],-1.153,2.761,-6.231,3.923,0.04,0.061,4981.0,1559.0,1.0
x[232],-0.737,2.112,-4.844,3.095,0.031,0.047,4698.0,1572.0,1.0
x[233],1.558,2.225,-2.295,5.948,0.034,0.042,4282.0,1576.0,1.0
x[234],-1.707,2.346,-5.848,3.042,0.031,0.043,5911.0,1579.0,1.0
x[235],-0.205,3.933,-7.644,7.191,0.06,0.099,4286.0,1378.0,1.0
x[236],-0.346,2.65,-5.118,4.777,0.039,0.065,4734.0,1246.0,1.0
x[237],1.088,2.668,-4.101,6.002,0.038,0.064,4796.0,1152.0,1.0
x[238],-0.861,2.689,-6.026,4.066,0.036,0.066,5657.0,1339.0,1.0
x[239],-1.302,2.775,-6.562,3.612,0.04,0.061,4884.0,1339.0,1.0
x[240],-0.363,2.583,-5.062,4.419,0.04,0.061,4170.0,1508.0,1.01
x[241],2.105,2.344,-1.984,6.767,0.037,0.042,4155.0,1357.0,1.0
x[242],-0.688,2.902,-6.331,4.453,0.044,0.078,4294.0,1375.0,1.0
x[243],-0.025,3.977,-7.216,7.518,0.058,0.108,4817.0,1281.0,1.01
x[244],-1.681,2.841,-6.912,3.637,0.037,0.058,6003.0,1495.0,1.0
x[245],0.221,2.784,-5.261,5.069,0.043,0.076,4287.0,1421.0,1.0
x[246],-1.4,2.8,-6.554,3.704,0.04,0.064,4903.0,1506.0,1.0
x[247],0.622,2.48,-4.018,5.421,0.034,0.057,5302.0,1587.0,1.0
x[248],-0.644,1.966,-4.109,3.168,0.032,0.041,3889.0,1577.0,1.0
x[249],0.375,3.959,-6.966,8.065,0.051,0.112,5990.0,1156.0,1.0
x[250],-1.222,2.783,-6.274,4.001,0.044,0.064,4028.0,1404.0,1.0
x[251],-0.122,2.326,-4.411,4.269,0.038,0.057,3836.0,1341.0,1.0
x[252],2.752,2.118,-1.226,6.589,0.032,0.03,4509.0,1340.0,1.0
x[253],-0.279,2.994,-5.985,5.302,0.041,0.081,5411.0,1440.0,1.0
x[254],-1.261,2.744,-6.317,3.642,0.041,0.057,4484.0,1378.0,1.0
x[255],1.411,2.567,-3.104,6.239,0.034,0.058,5667.0,1568.0,1.0
x[256],3.833,2.393,-0.564,8.252,0.034,0.033,5008.0,1454.0,1.0
x[257],0.373,2.172,-3.418,4.763,0.03,0.055,5306.0,1398.0,1.0
x[258],-1.509,2.214,-5.488,2.568,0.035,0.045,4027.0,1486.0,1.0
x[259],4.269,2.331,-0.341,8.37,0.034,0.032,4651.0,1462.0,1.0
x[260],2.907,2.145,-1.055,6.843,0.034,0.037,4082.0,1143.0,1.0
x[261],-0.135,2.64,-4.795,5.114,0.039,0.066,4673.0,1465.0,1.0
x[262],0.445,2.046,-3.578,4.015,0.03,0.047,4748.0,1579.0,1.0
x[263],-2.281,2.467,-7.104,2.079,0.037,0.045,4039.0,1558.0,1.0
x[264],0.124,3.489,-7.07,6.185,0.049,0.099,5080.0,1242.0,1.0
x[265],-0.647,2.891,-5.819,4.722,0.039,0.068,5777.0,1587.0,1.0
x[266],0.341,3.059,-5.761,6.064,0.044,0.088,4808.0,1323.0,1.0
x[267],1.332,2.655,-3.415,6.209,0.04,0.052,4326.0,1577.0,1.0
x[268],0.758,3.451,-5.762,6.878,0.047,0.089,5430.0,1437.0,1.0
x[269],0.01,2.753,-4.939,5.31,0.039,0.082,5016.0,1137.0,1.0
x[270],-2.599,2.696,-7.925,2.294,0.038,0.045,5029.0,1519.0,1.0
x[271],-1.204,3.057,-6.711,4.703,0.042,0.072,5199.0,1429.0,1.0
x[272],-0.796,2.936,-6.215,4.709,0.041,0.076,5206.0,1252.0,1.0
x[273],-0.005,2.825,-5.046,5.539,0.038,0.074,5372.0,1323.0,1.0
x[274],-1.12,3.006,-7.575,3.999,0.043,0.076,4718.0,1296.0,1.0
x[275],1.607,2.663,-3.364,6.83,0.036,0.061,5456.0,1110.0,1.0
x[276],0.099,2.784,-4.988,5.259,0.041,0.071,4697.0,1480.0,1.0
x[277],-0.663,2.749,-5.661,4.616,0.047,0.063,3456.0,1570.0,1.0
x[278],0.645,2.597,-3.878,5.74,0.033,0.063,6114.0,1545.0,1.01
x[279],0.022,2.343,-4.2,4.702,0.037,0.06,3845.0,1452.0,1.0
x[280],-0.546,2.45,-5.277,4.018,0.038,0.06,4216.0,1337.0,1.0
x[281],1.074,2.196,-3.062,5.181,0.028,0.048,6308.0,1423.0,1.0
x[282],1.465,2.071,-2.462,5.322,0.031,0.043,4447.0,1319.0,1.0
x[283],-0.126,2.967,-6.175,4.91,0.04,0.08,5527.0,1406.0,1.0
x[284],-0.994,2.668,-6.091,4.034,0.037,0.061,5196.0,1458.0,1.0
