,rating,Unnamed: 0,Team,Type,mu,sd,name
38,6.376479301,7795,Los Angeles Lakers,Non-rookie,0.6354,5,Matt Barnes
39,6.376479301,7930,Los Angeles Lakers,Non-rookie,2.263546667,5,Metta World Peace
40,6.376479301,8776,Los Angeles Lakers,Non-rookie,6.23805,5,Pau Gasol
41,6.376479301,10449,Los Angeles Lakers,Non-rookie,1.333333333,5,Steve Blake
42,6.376479301,11248,Los Angeles Lakers,Non-rookie,0.450727,5,Troy Murphy
43,6.367721808,1328,Dallas Mavericks,Non-rookie,2.5415,5,Brendan Haywood
44,6.367721808,1377,Dallas Mavericks,Non-rookie,0.450727,5,Brian Cardinal
45,6.367721808,2944,Dallas Mavericks,Non-rookie,0.382112333,5,Delonte West
46,6.367721808,3298,Dallas Mavericks,Non-rookie,6.364291,5,Dirk Nowitzki
47,6.367721808,3322,Dallas Mavericks,Rookie,0.39776,5,Dominique Jones
48,6.367721808,5235,Dallas Mavericks,Non-rookie,3.373666667,5,Jason Kidd
49,6.367721808,5281,Dallas Mavericks,Non-rookie,3.719333333,5,Jason Terry
50,6.367721808,6879,Dallas Mavericks,Non-rookie,2.966666667,5,Lamar Odom
51,6.367721808,9555,Dallas Mavericks,Rookie,0.41224,5,Rodrigue Beaubois
52,6.367721808,10237,Dallas Mavericks,Non-rookie,2.674149667,5,Shawn Marion
53,6.367721808,11444,Dallas Mavericks,Non-rookie,6.1,5,Vince Carter
54,6.367721808,11750,Dallas Mavericks,Non-rookie,0.275732333,5,Yi Jianlian
55,6.295614425,2311,San Antonio Spurs,Rookie,0.3428,5,Cory Joseph
56,6.295614425,2607,San Antonio Spurs,Rookie,0.284796333,5,Danny Green
57,6.295614425,2912,San Antonio Spurs,Rookie,0.328666667,5,DeJuan Blair
58,6.295614425,3816,San Antonio Spurs,Rookie,0.012724,5,Eric Dawson
59,6.295614425,4129,San Antonio Spurs,Rookie,0.254065,5,Gary Neal
60,6.295614425,4681,San Antonio Spurs,Non-rookie,0.021342667,5,Ike Diogu
61,6.295614425,4974,San Antonio Spurs,Rookie,0.48784,5,James Anderson
62,6.295614425,6298,San Antonio Spurs,Rookie,0.57732,5,Kawhi Leonard
63,6.295614425,7385,San Antonio Spurs,Rookie,0.034368,5,Malcolm Thomas
64,6.295614425,7432,San Antonio Spurs,Non-rookie,4.327012667,5,Manu Ginobili
65,6.295614425,7810,San Antonio Spurs,Non-rookie,1.105,5,Matt Bonner
66,6.295614425,9331,San Antonio Spurs,Non-rookie,3.094,5,Richard Jefferson
67,6.295614425,10576,San Antonio Spurs,Non-rookie,0.382112333,5,T.J. Ford
68,6.295614425,10779,San Antonio Spurs,Rookie,1.224,5,Tiago Splitter
69,6.295614425,10803,San Antonio Spurs,Non-rookie,7.054873,5,Tim Duncan
70,6.295614425,11052,San Antonio Spurs,Non-rookie,4.166666667,5,Tony Parker
71,5.726091672,885,Boston Celtics,Rookie,0.50816,5,Avery Bradley
72,5.726091672,1273,Boston Celtics,Non-rookie,1.416666667,5,Brandon Bass
73,5.726091672,2124,Boston Celtics,Non-rookie,1,5,Chris Wilcox
74,5.726091672,4455,Boston Celtics,Rookie,0.254065,5,Greg Stiemsma
75,5.726091672,4862,Boston Celtics,Rookie,0.34744,5,JaJuan Johnson
76,5.726091672,6581,Boston Celtics,Non-rookie,7.082348,5,Kevin Garnett
77,5.726091672,6677,Boston Celtics,Non-rookie,0.7488,5,Keyon Dooling
78,5.726091672,7715,Boston Celtics,Non-rookie,0.407722,5,Marquis Daniels
79,5.726091672,8098,Boston Celtics,Non-rookie,1.766666667,5,Mickael Pietrus
80,5.726091672,8824,Boston Celtics,Non-rookie,5.111111333,5,Paul Pierce
81,5.726091672,9032,Boston Celtics,Rookie,3.348485,5,Rajon Rondo
82,5.726091672,9190,Boston Celtics,Non-rookie,3.333333333,5,Ray Allen
83,5.726091672,9918,Boston Celtics,Non-rookie,0.407722,5,Sasha Pavlovic
84,5.495857605,1975,Orlando Magic,Non-rookie,1.166666667,5,Chris Duhon
85,5.495857605,2552,Orlando Magic,Rookie,0.36852,5,Daniel Orton
86,5.495857605,2888,Orlando Magic,Rookie,0.157868,5,DeAndre Liggins
87,5.495857605,3548,Orlando Magic,Non-rookie,6.03059,5,Dwight Howard
88,5.495857605,3597,Orlando Magic,Rookie,0.386666667,5,Earl Clark
89,5.495857605,4270,Orlando Magic,Non-rookie,6.423102333,5,Gilbert Arenas
90,5.495857605,4275,Orlando Magic,Rookie,2.1,5,Glen Davis
91,5.495857605,4560,Orlando Magic,Non-rookie,3.67195,5,Hedo Turkoglu
92,5.495857605,4963,Orlando Magic,Non-rookie,2.6,5,Jameer Nelson
93,5.495857605,5255,Orlando Magic,Non-rookie,1.798333333,5,Jason Richardson
94,5.495857605,6226,Orlando Magic,Rookie,0.157868,5,Justin Harper
95,5.495857605,6972,Orlando Magic,Non-rookie,0.138147667,5,Larry Hughes
96,5.495857605,8937,Orlando Magic,Non-rookie,0.815533333,5,Quentin Richardson
97,5.495857605,9759,Orlando Magic,Rookie,0.748200333,5,Ryan Anderson
98,5.388137247,150,Denver Nuggets,Non-rookie,2.0754,5,Al Harrington
99,5.388137247,445,Denver Nuggets,Non-rookie,2.602576,5,Andre Miller
100,5.388137247,840,Denver Nuggets,Non-rookie,2.520833333,5,Arron Afflalo
101,5.388137247,1903,Denver Nuggets,Non-rookie,1.411333333,5,Chris Andersen
102,5.388137247,2255,Denver Nuggets,Non-rookie,1.019666667,5,Corey Brewer
103,5.388137247,2562,Denver Nuggets,Rookie,1.396727333,5,Danilo Gallinari
104,5.388137247,2966,Denver Nuggets,Rookie,0.181443667,5,DeMarre Carroll
105,5.388137247,6041,Denver Nuggets,Rookie,0.357762,5,Jordan Hamilton
106,5.388137247,6206,Denver Nuggets,Rookie,0.157868,5,Julyan Stone
107,5.388137247,6434,Denver Nuggets,Rookie,0.41824,5,Kenneth Faried
108,5.388137247,6749,Denver Nuggets,Rookie,0.734597333,5,Kosta Koufos
109,5.388137247,8457,Denver Nuggets,Non-rookie,4.333333333,5,Nene
110,5.388137247,9719,Denver Nuggets,Rookie,0.726814333,5,Rudy Fernandez
111,5.388137247,10874,Denver Nuggets,Rookie,1.114632,5,Timofey Mozgov
112,5.388137247,11255,Denver Nuggets,Rookie,0.55148,5,Ty Lawson
113,4.981705131,2241,Oklahoma City Thunder,Rookie,0.762,5,Cole Aldrich
114,4.981705131,2392,Oklahoma City Thunder,Non-rookie,1.113852667,5,Daequan Cook
115,4.981705131,3835,Oklahoma City Thunder,Rookie,0.50556,5,Eric Maynor
116,4.981705131,4998,Oklahoma City Thunder,Rookie,1.53492,5,James Harden
117,4.981705131,6426,Oklahoma City Thunder,Non-rookie,2.374542,5,Kendrick Perkins
118,4.981705131,6542,Oklahoma City Thunder,Non-rookie,5.168877333,5,Kevin Durant
119,4.981705131,7051,Oklahoma City Thunder,Rookie,0.36584,5,Lazar Hayward
120,4.981705131,8406,Oklahoma City Thunder,Non-rookie,1.5,5,Nate Robinson
121,4.981705131,8426,Oklahoma City Thunder,Non-rookie,1.25,5,Nazr Mohammed
122,4.981705131,8490,Oklahoma City Thunder,Non-rookie,1.090999,5,Nick Collison
123,4.981705131,9228,Oklahoma City Thunder,Rookie,0.38544,5,Reggie Jackson
124,4.981705131,9694,Oklahoma City Thunder,Non-rookie,0.4,5,Royal Ivey
125,4.981705131,9748,Oklahoma City Thunder,Rookie,1.694138667,5,Russell Westbrook
126,4.981705131,9802,Oklahoma City Thunder,Rookie,0.158333333,5,Ryan Reid
127,4.981705131,10072,Oklahoma City Thunder,Rookie,0.4294,5,Serge Ibaka
128,4.981705131,10731,Oklahoma City Thunder,Non-rookie,1.1,5,Thabo Sefolosha
129,3.622545361,1448,Memphis Grizzlies,Non-rookie,0.021815333,5,Brian Skinner
130,3.622545361,2641,Memphis Grizzlies,Rookie,0.666666667,5,Dante Cunningham
131,3.622545361,4502,Memphis Grizzlies,Rookie,0.433333333,5,Hamed Haddadi
132,3.622545361,5472,Memphis Grizzlies,Rookie,0.333333333,5,Jeremy Pargo
133,3.622545361,6109,Memphis Grizzlies,Non-rookie,0.104680333,5,Josh Davis
134,3.622545361,6146,Memphis Grizzlies,Rookie,0.183333333,5,Josh Selby
135,3.622545361,7447,Memphis Grizzlies,Rookie,4.307398,5,Marc Gasol
136,3.622545361,7723,Memphis Grizzlies,Rookie,0.907085,5,Marreese Speights
137,3.622545361,8124,Memphis Grizzlies,Non-rookie,2.203857,5,Mike Conley
138,3.622545361,8586,Memphis Grizzlies,Rookie,1.877545667,5,O.J. Mayo
139,3.622545361,8962,Memphis Grizzlies,Rookie,0.3846,5,Quincy Pondexter
140,3.622545361,9725,Memphis Grizzlies,Non-rookie,5.010714667,5,Rudy Gay
141,3.622545361,9870,Memphis Grizzlies,Rookie,0.315933333,5,Sam Young
142,3.622545361,10980,Memphis Grizzlies,Non-rookie,1.05,5,Tony Allen
143,3.622545361,11776,Memphis Grizzlies,Non-rookie,5.066666667,5,Zach Randolph
144,3.224018075,1761,Houston Rockets,Rookie,0.283333333,5,Chandler Parsons
145,3.224018075,1855,Houston Rockets,Rookie,0.284796333,5,Chase Budinger
146,3.224018075,2328,Houston Rockets,Rookie,0.741697667,5,Courtney Lee
147,3.224018075,4310,Houston Rockets,Rookie,0.702666667,5,Goran Dragic
148,3.224018075,4451,Houston Rockets,Rookie,0.100577667,5,Greg Smith
149,3.224018075,4531,Houston Rockets,Rookie,1.70924,5,Hasheem Thabeet
150,3.224018075,5354,Houston Rockets,Rookie,0.090142333,5,Jeff Adrien
151,3.224018075,6014,Houston Rockets,Rookie,1.13824,5,Jonny Flynn
152,3.224018075,6048,Houston Rockets,Rookie,0.95192,5,Jordan Hill
153,3.224018075,6613,Houston Rockets,Non-rookie,3.839946667,5,Kevin Martin
154,3.224018075,6833,Houston Rockets,Non-rookie,1.916666667,5,Kyle Lowry
155,3.224018075,7285,Houston Rockets,Rookie,2.863931,5,Luis Scola
156,3.224018075,7529,Houston Rockets,Rookie,0.60776,5,Marcus Morris
157,3.224018075,8757,Houston Rockets,Rookie,0.65332,5,Patrick Patterson
158,3.224018075,9890,Houston Rockets,Non-rookie,2.333333333,5,Samuel Dalembert
159,3.224018075,10668,Houston Rockets,Rookie,0.78968,5,Terrence Williams
160,2.589233546,826,Portland Trailblazers,Rookie,0.254065,5,Armon Johnson
161,2.589233546,1999,Portland Trailblazers,Rookie,0.254065,5,Chris Johnson
162,2.589233546,2355,Portland Trailblazers,Non-rookie,0.330893333,5,Craig Smith
163,2.589233546,3756,Portland Trailblazers,Rookie,0.4496,5,Elliot Williams
164,2.589233546,4231,Portland Trailblazers,Non-rookie,3.166666667,5,Gerald Wallace
165,2.589233546,4927,Portland Trailblazers,Non-rookie,1.666666667,5,Jamal Crawford
166,2.589233546,5772,Portland Trailblazers,Non-rookie,0.381675667,5,Joel Przybilla
167,2.589233546,6889,Portland Trailblazers,Non-rookie,4.124,5,LaMarcus Aldridge
168,2.589233546,7294,Portland Trailblazers,Rookie,0.5896,5,Luke Babbitt
169,2.589233546,7505,Portland Trailblazers,Non-rookie,3.742416667,5,Marcus Camby
170,2.589233546,8528,Portland Trailblazers,Rookie,0.718455,5,Nicolas Batum
171,2.589233546,8571,Portland Trailblazers,Rookie,0.43564,5,Nolan Smith
172,2.589233546,9200,Portland Trailblazers,Rookie,2.52,5,Raymond Felton
173,2.589233546,11620,Portland Trailblazers,Rookie,2.045053333,5,Wesley Matthews
174,1.935347491,261,New Orleans Pelicans,Rookie,0.91852,5,Al-Farouq Aminu
175,1.935347491,1645,New Orleans Pelicans,Rookie,2.833333333,5,Carl Landry
176,1.935347491,1653,New Orleans Pelicans,Rookie,0.056011667,5,Carldell Johnson
177,1.935347491,2014,New Orleans Pelicans,Non-rookie,4.676666667,5,Chris Kaman
178,1.935347491,2407,New Orleans Pelicans,Rookie,0.101045667,5,DaJuan Summers
179,1.935347491,3360,New Orleans Pelicans,Rookie,0.040745667,5,Donald Sloan
180,1.935347491,3791,New Orleans Pelicans,Rookie,4.180604,5,Emeka Okafor
181,1.935347491,3820,New Orleans Pelicans,Rookie,1.277061333,5,Eric Gordon
182,1.935347491,4463,New Orleans Pelicans,Rookie,0.3712,5,Greivis Vasquez
183,1.935347491,4472,New Orleans Pelicans,Rookie,0.5225,5,Gustavo Ayon
184,1.935347491,5145,New Orleans Pelicans,Non-rookie,1.666666667,5,Jarrett Jack
185,1.935347491,5263,New Orleans Pelicans,Rookie,0.833333333,5,Jason Smith
186,1.935347491,5359,New Orleans Pelicans,Rookie,0.075113667,5,Jeff Foote
187,1.935347491,6921,New Orleans Pelicans,Rookie,0.109481333,5,Lance Thomas
188,1.935347491,7475,New Orleans Pelicans,Non-rookie,1.125868,5,Marco Belinelli
189,1.935347491,10320,New Orleans Pelicans,Non-rookie,0.093411333,5,Solomon Jones
190,1.935347491,11181,New Orleans Pelicans,Non-rookie,2.263546667,5,Trevor Ariza
191,1.935347491,11724,New Orleans Pelicans,Rookie,0.72388,5,Xavier Henry
192,1.781459669,428,Philadelphia 76ers,Non-rookie,4.510583333,5,Andre Iguodala
193,1.781459669,493,Philadelphia 76ers,Non-rookie,2.216666667,5,Andres Nocioni
194,1.781459669,2337,Philadelphia 76ers,Rookie,0.46832,5,Craig Brackins
195,1.781459669,3777,Philadelphia 76ers,Non-rookie,5.686575667,5,Elton Brand
196,1.781459669,3990,Philadelphia 76ers,Rookie,1.64928,5,Evan Turner
197,1.781459669,4038,Philadelphia 76ers,Non-rookie,0.101930667,5,Francisco Elson
198,1.781459669,5658,Philadelphia 76ers,Rookie,0.284796333,5,Jodie Meeks
199,1.781459669,6167,Philadelphia 76ers,Rookie,0.58048,5,Jrue Holiday
200,1.781459669,7035,Philadelphia 76ers,Rookie,0.157868,5,Lavoy Allen
201,1.781459669,8558,Philadelphia 76ers,Rookie,0.548466667,5,Nikola Vucevic
202,1.781459669,10344,Philadelphia 76ers,Rookie,1.350341333,5,Spencer Hawes
203,1.781459669,10741,Philadelphia 76ers,Rookie,2.492753667,5,Thaddeus Young
204,1.781459669,11001,Philadelphia 76ers,Non-rookie,0.450727,5,Tony Battie
205,1.131006008,938,New York Knicks,Non-rookie,4.633333333,5,Baron Davis
206,1.131006008,1699,New York Knicks,Non-rookie,6.172858,5,Carmelo Anthony
207,1.131006008,1877,New York Knicks,Non-rookie,4.066656,5,Chauncey Billups
208,1.131006008,4682,New York Knicks,Rookie,0.52104,5,Iman Shumpert
209,1.131006008,5114,New York Knicks,Non-rookie,0.409751667,5,Jared Jeffries
210,1.131006008,5466,New York Knicks,Rookie,0.254065,5,Jeremy Lin
211,1.131006008,5523,New York Knicks,Rookie,0.157868,5,Jerome Jordan
212,1.131006008,6112,New York Knicks,Rookie,0.157868,5,Josh Harrellson
213,1.131006008,6929,New York Knicks,Rookie,0.254065,5,Landry Fields
214,1.131006008,8115,New York Knicks,Non-rookie,0.450727,5,Mike Bibby
215,1.131006008,9277,New York Knicks,Non-rookie,0.558333333,5,Renaldo Balkman
216,1.131006008,10503,New York Knicks,Non-rookie,0.330893333,5,Steve Novak
217,1.131006008,10957,New York Knicks,Rookie,0.38188,5,Toney Douglas
218,1.131006008,11351,New York Knicks,Non-rookie,4.369279,5,Tyson Chandler
219,0.3825969,1771,Phoenix Suns,Non-rookie,1.866666667,5,Channing Frye
220,0.3825969,4349,Phoenix Suns,Non-rookie,2.166666667,5,Grant Hill
221,0.3825969,4495,Phoenix Suns,Non-rookie,1.333333333,5,Hakim Warrick
222,0.3825969,5099,Phoenix Suns,Rookie,1.416666667,5,Jared Dudley
223,0.3825969,6102,Phoenix Suns,Non-rookie,2,5,Josh Childress
224,0.3825969,7465,Phoenix Suns,Non-rookie,2.263546667,5,Marcin Gortat
225,0.3825969,7687,Phoenix Suns,Rookie,0.63972,5,Markieff Morris
226,0.3825969,8053,Phoenix Suns,Non-rookie,0.436168667,5,Michael Redd
227,0.3825969,8097,Phoenix Suns,Non-rookie,1.766666667,5,Mickael Pietrus
228,0.3825969,9485,Phoenix Suns,Rookie,0.954200667,5,Robin Lopez
229,0.3825969,9632,Phoenix Suns,Non-rookie,0.356503,5,Ronnie Price
230,0.3825969,10056,Phoenix Suns,Non-rookie,0.5,5,Sebastian Telfair
231,0.3825969,10145,Phoenix Suns,Non-rookie,1.166666667,5,Shannon Brown
232,0.3825969,10494,Phoenix Suns,Non-rookie,3.896354,5,Steve Nash
233,0.3825969,11443,Phoenix Suns,Non-rookie,6.1,5,Vince Carter
234,0,159,Atlanta Hawks,Non-rookie,4,5,Al Horford
235,0,3359,Atlanta Hawks,Rookie,0.040745667,5,Donald Sloan
236,0,3923,Atlanta Hawks,Non-rookie,0.283507333,5,Erick Dampier
237,0,4749,Atlanta Hawks,Rookie,0.157868,5,Ivan Johnson
238,0,5090,Atlanta Hawks,Non-rookie,0.407722,5,Jannero Pargo
239,0,5200,Atlanta Hawks,Non-rookie,0.450727,5,Jason Collins
240,0,5416,Atlanta Hawks,Rookie,0.52664,5,Jeff Teague
241,0,5579,Atlanta Hawks,Non-rookie,0.450727,5,Jerry Stackhouse
242,0,5700,Atlanta Hawks,Non-rookie,6.012857667,5,Joe Johnson
243,0,6155,Atlanta Hawks,Non-rookie,4.133333333,5,Josh Smith
244,0,6706,Atlanta Hawks,Non-rookie,2.7,5,Kirk Hinrich
245,0,7771,Atlanta Hawks,Non-rookie,2.5,5,Marvin Williams
246,0,11092,Atlanta Hawks,Non-rookie,0.450727,5,Tracy McGrady
247,0,11509,Atlanta Hawks,Non-rookie,0.450727,5,Vladimir Radmanovic
248,0,11698,Atlanta Hawks,Non-rookie,0.407722,5,Willie Green
249,0,11800,Atlanta Hawks,Non-rookie,1.583333333,5,Zaza Pachulia
250,-0.188933979,500,Milwaukee Bucks,Non-rookie,4,5,Andrew Bogut
251,-0.188933979,987,Milwaukee Bucks,Non-rookie,2.308466667,5,Beno Udrih
252,-0.188933979,1284,Milwaukee Bucks,Rookie,0.83124,5,Brandon Jennings
253,-0.188933979,1680,Milwaukee Bucks,Non-rookie,1.166666667,5,Carlos Delfino
254,-0.188933979,2654,Milwaukee Bucks,Rookie,0.081961333,5,Darington Hobson
255,-0.188933979,3500,Milwaukee Bucks,Non-rookie,2.0754,5,Drew Gooden
256,-0.188933979,3941,Milwaukee Bucks,Non-rookie,0.847,5,Ersan Ilyasova
257,-0.188933979,5968,Milwaukee Bucks,Rookie,0.333333333,5,Jon Brockman
258,-0.188933979,5976,Milwaukee Bucks,Rookie,0.157868,5,Jon Leuer
259,-0.188933979,7000,Milwaukee Bucks,Rookie,0.62064,5,Larry Sanders
260,-0.188933979,7256,Milwaukee Bucks,Rookie,1.666666667,5,Luc Mbah a Moute
261,-0.188933979,8139,Milwaukee Bucks,Non-rookie,1.25,5,Mike Dunleavy
262,-0.188933979,10186,Milwaukee Bucks,Non-rookie,1.166666667,5,Shaun Livingston
263,-0.188933979,10424,Milwaukee Bucks,Non-rookie,3.0855,5,Stephen Jackson
264,-0.188933979,10884,Milwaukee Bucks,Rookie,0.47272,5,Tobias Harris
265,-0.493248778,2401,Indiana Pacers,Non-rookie,0.9,5,Dahntay Jones
266,-0.493248778,2600,Indiana Pacers,Non-rookie,4.005301333,5,Danny Granger
267,-0.493248778,2731,Indiana Pacers,Rookie,0.48532,5,Darren Collison
268,-0.493248778,2844,Indiana Pacers,Non-rookie,3.333333333,5,David West
269,-0.493248778,4168,Indiana Pacers,Rookie,0.695453333,5,George Hill
270,-0.493248778,5370,Indiana Pacers,Non-rookie,1,5,Jeff Foster
271,-0.493248778,6913,Indiana Pacers,Rookie,0.27,5,Lance Stephenson
272,-0.493248778,8787,Indiana Pacers,Rookie,0.80208,5,Paul George
273,-0.493248778,9666,Indiana Pacers,Rookie,0.862863333,5,Roy Hibbert
274,-0.493248778,11270,Indiana Pacers,Rookie,0.71268,5,Tyler Hansbrough
275,-0.593241187,172,Utah Jazz,Non-rookie,4.666666667,5,Al Jefferson
276,-0.593241187,210,Utah Jazz,Rookie,0.6734,5,Alec Burks
277,-0.593241187,2965,Utah Jazz,Rookie,0.181443667,5,DeMarre Carroll
278,-0.593241187,3100,Utah Jazz,Rookie,1.48112,5,Derrick Favors
279,-0.593241187,3209,Utah Jazz,Non-rookie,3.106333333,5,Devin Harris
280,-0.593241187,3613,Utah Jazz,Non-rookie,0.666666667,5,Earl Watson
281,-0.593241187,3797,Utah Jazz,Rookie,1.37776,5,Enes Kanter
282,-0.593241187,4322,Utah Jazz,Rookie,0.84432,5,Gordon Hayward
283,-0.593241187,5452,Utah Jazz,Rookie,0.254065,5,Jeremy Evans
284,-0.593241187,6122,Utah Jazz,Non-rookie,0.716666667,5,Josh Howard
285,-0.593241187,8806,Utah Jazz,Non-rookie,2.701145,5,Paul Millsap
286,-0.593241187,9027,Utah Jazz,Non-rookie,1.08,5,Raja Bell
287,-1.161710607,558,Golden State Warriors,Non-rookie,3,5,Andris Biedrins
288,-1.161710607,1311,Golden State Warriors,Rookie,0.985552667,5,Brandon Rush
289,-1.161710607,1787,Golden State Warriors,Rookie,0.157868,5,Charles Jenkins
290,-1.161710607,2125,Golden State Warriors,Rookie,0.157868,5,Chris Wright
291,-1.161710607,2794,Golden State Warriors,Non-rookie,3.87,5,David Lee
292,-1.161710607,3317,Golden State Warriors,Non-rookie,0.305284,5,Dominic McGuire
293,-1.161710607,3418,Golden State Warriors,Non-rookie,1.274333333,5,Dorell Wright
294,-1.161710607,3582,Golden State Warriors,Non-rookie,0.061862667,5,Earl Barron
295,-1.161710607,3713,Golden State Warriors,Rookie,1.09832,5,Ekpe Udoh
296,-1.161710607,5481,Golden State Warriors,Rookie,0.216666667,5,Jeremy Tyler
297,-1.161710607,6715,Golden State Warriors,Rookie,0.70884,5,Klay Thompson
298,-1.161710607,6805,Golden State Warriors,Non-rookie,2.25,5,Kwame Brown
299,-1.161710607,8307,Golden State Warriors,Non-rookie,3.666666667,5,Monta Ellis
300,-1.161710607,8407,Golden State Warriors,Non-rookie,1.5,5,Nate Robinson
301,-1.161710607,10401,Golden State Warriors,Rookie,1.03904,5,Stephen Curry
302,-1.862864317,1084,Los Angeles Clippers,Rookie,1.91036,5,Blake Griffin
303,-1.862864317,1188,Los Angeles Clippers,Non-rookie,0.198278667,5,Bobby Simmons
304,-1.862864317,1386,Los Angeles Clippers,Non-rookie,0.407722,5,Brian Cook
305,-1.862864317,1715,Los Angeles Clippers,Non-rookie,2.666666667,5,Caron Butler
306,-1.862864317,1878,Los Angeles Clippers,Non-rookie,4.066656,5,Chauncey Billups
307,-1.862864317,2068,Los Angeles Clippers,Non-rookie,5.453268333,5,Chris Paul
308,-1.862864317,2324,Los Angeles Clippers,Rookie,0.014003,5,Courtney Fortson
309,-1.862864317,2881,Los Angeles Clippers,Rookie,3.359801333,5,DeAndre Jordan
310,-1.862864317,3809,Los Angeles Clippers,Rookie,0.53212,5,Eric Bledsoe
311,-1.862864317,6508,Los Angeles Clippers,Non-rookie,0.833333333,5,Kenyon Martin
312,-1.862864317,8297,Los Angeles Clippers,Non-rookie,2.833333333,5,Mo Williams
313,-1.862864317,9084,Los Angeles Clippers,Non-rookie,1.416666667,5,Randy Foye
314,-1.862864317,9222,Los Angeles Clippers,Non-rookie,0.409751667,5,Reggie Evans
315,-1.862864317,9784,Los Angeles Clippers,Non-rookie,1.333333333,5,Ryan Gomes
316,-1.862864317,10319,Los Angeles Clippers,Non-rookie,0.093411333,5,Solomon Jones
317,-1.862864317,11130,Los Angeles Clippers,Rookie,0.157868,5,Travis Leslie
318,-1.862864317,11212,Los Angeles Clippers,Rookie,0.157868,5,Trey Thompkins
319,-2.948362618,873,Detroit Pistons,Rookie,0.6432,5,Austin Daye
320,-2.948362618,954,Detroit Pistons,Non-rookie,3.866666667,5,Ben Gordon
321,-2.948362618,981,Detroit Pistons,Non-rookie,0.7488,5,Ben Wallace
322,-2.948362618,1291,Detroit Pistons,Rookie,0.85444,5,Brandon Knight
323,-2.948362618,1839,Detroit Pistons,Non-rookie,2.513333333,5,Charlie Villanueva
324,-2.948362618,2456,Detroit Pistons,Non-rookie,0.382112333,5,Damien Wilkins
325,-2.948362618,4429,Detroit Pistons,Rookie,1.00264,5,Greg Monroe
326,-2.948362618,5244,Detroit Pistons,Non-rookie,1.666666667,5,Jason Maxiell
327,-2.948362618,5985,Detroit Pistons,Rookie,1.5,5,Jonas Jerebko
328,-2.948362618,9317,Detroit Pistons,Non-rookie,4.166666667,5,Richard Hamilton
329,-2.948362618,9543,Detroit Pistons,Non-rookie,2.833333333,5,Rodney Stuckey
