,player_id,index,player_name
0,201152.0,0,Thaddeus Young
1,2767.0,1,Royal Ivey
2,201150.0,2,Spencer Hawes
3,2863.0,3,Damien Wilkins
4,2570.0,4,Kendrick Perkins
5,2755.0,5,Kevin Martin
6,201586.0,6,Serge Ibaka
7,202732.0,7,DeAndre Liggins
8,201574.0,8,Jason Thompson
9,202690.0,9,Jimmer Fredette
10,201936.0,10,Tyreke Evans
11,202689.0,11,Kemba Walker
12,203106.0,12,Jeffery Taylor
13,201177.0,13,Josh McRoberts
14,2217.0,14,Brendan Haywood
15,203077.0,15,Michael Kidd-Gilchrist
16,202087.0,16,Alonzo Gee
17,201578.0,17,Marreese Speights
18,201961.0,18,Wayne Ellington
19,2561.0,19,David West
20,201571.0,20,D.J. Augustin
21,203111.0,21,Orlando Johnson
22,201952.0,22,Jeff Teague
23,2052.0,23,DeShawn Stevenson
24,2594.0,24,Kyle Korver
25,2563.0,25,Dahntay Jones
26,2544.0,26,LeBron James
27,2548.0,27,Dwyane Wade
28,2034.0,28,Mike Miller
29,202688.0,29,Brandon Knight
30,203139.0,30,Viacheslav Kravtsov
31,201155.0,31,Rodney Stuckey
32,2754.0,32,Tony Allen
33,201188.0,33,Marc Gasol
34,202720.0,34,Jon Leuer
35,201573.0,35,Jerryd Bayless
36,201569.0,36,Eric Gordon
37,201577.0,37,Robin Lopez
38,203085.0,38,Austin Rivers
39,203148.0,39,Brian Roberts
40,202498.0,40,Lance Thomas
41,101153.0,41,Mickael Gelabale
42,200826.0,42,J.J. Barea
43,203144.0,43,Alexey Shved
44,202682.0,44,Derrick Williams
45,1890.0,45,Shawn Marion
46,201954.0,46,Darren Collison
47,202695.0,47,Kawhi Leonard
48,201988.0,48,Patty Mills
49,1536.0,49,Stephen Jackson
50,2564.0,50,Boris Diaw
51,201986.0,51,Nando De Colo
52,201609.0,52,Goran Dragic
53,202693.0,53,Markieff Morris
54,201632.0,54,Hamed Haddadi
55,202694.0,55,Marcus Morris
56,2406.0,56,Caron Butler
57,2440.0,57,Matt Barnes
58,202339.0,58,Eric Bledsoe
59,202691.0,59,Klay Thompson
60,203105.0,60,Festus Ezeli
61,2210.0,61,Richard Jefferson
62,101127.0,62,Jarrett Jack
63,202697.0,63,Iman Shumpert
64,2405.0,64,Amar'e Stoudemire
65,200779.0,65,Steve Novak
66,201568.0,66,Danilo Gallinari
67,201163.0,67,Wilson Chandler
68,1889.0,68,Andre Miller
69,201957.0,69,Byron Mullens
70,202696.0,70,Nikola Vucevic
71,1733.0,71,Al Harrington
72,2757.0,72,Beno Udrih
73,708.0,73,Kevin Garnett
74,2404.0,74,Chris Wilcox
75,1891.0,75,Jason Terry
76,201572.0,76,Brook Lopez
77,101154.0,77,Andray Blatche
78,2501.0,78,Reggie Evans
79,203114.0,79,Khris Middleton
80,203079.0,80,Dion Waiters
81,1740.0,81,Rashard Lewis
82,2547.0,82,Chris Bosh
83,201158.0,83,Marco Belinelli
84,101126.0,84,Nate Robinson
85,203104.0,85,Marquis Teague
86,201962.0,86,Toney Douglas
87,1897.0,87,Metta World Peace
88,2730.0,88,Dwight Howard
89,1712.0,89,Antawn Jamison
90,203110.0,90,Draymond Green
91,203143.0,91,Pablo Prigioni
92,203142.0,92,Chris Copeland
93,2403.0,93,Nene
94,202338.0,94,Kevin Seraphin
95,201985.0,95,AJ Price
96,202344.0,96,Trevor Booker
97,201858.0,97,Cartier Martin
98,202702.0,98,Kenneth Faried
99,201576.0,99,Anthony Randolph
100,201162.0,100,Jared Dudley
101,200768.0,101,Kyle Lowry
102,101249.0,102,John Lucas III
103,101187.0,103,Alan Anderson
104,101161.0,104,Amir Johnson
105,201202.0,105,Joel Anthony
106,2592.0,106,James Jones
107,203076.0,107,Anthony Davis
108,2566.0,108,Travis Outlaw
109,203146.0,109,Maalik Wayns
110,202724.0,110,Charles Jenkins
111,202730.0,111,Lavoy Allen
112,201960.0,112,DeMarre Carroll
113,202692.0,113,Alec Burks
114,202379.0,114,Jeremy Evans
115,200769.0,115,Shannon Brown
116,202699.0,116,Tobias Harris
117,202336.0,117,Larry Sanders
118,201943.0,118,Brandon Jennings
119,200755.0,119,JJ Redick
120,2605.0,120,Marquis Daniels
121,101141.0,121,Ersan Ilyasova
122,202327.0,122,Ekpe Udoh
123,202083.0,123,Wesley Matthews
124,201953.0,124,Eric Maynor
125,203081.0,125,Damian Lillard
126,201579.0,126,Roy Hibbert
127,202340.0,127,Avery Bradley
128,202348.0,128,Jordan Crawford
129,202714.0,129,Shelvin Mack
130,201600.0,130,Omer Asik
131,202700.0,131,Donatas Motiejunas
132,203080.0,132,Thomas Robinson
133,2568.0,133,Carlos Delfino
134,202341.0,134,James Anderson
135,965.0,135,Derek Fisher
136,201933.0,136,Blake Griffin
137,101108.0,137,Chris Paul
138,2037.0,138,Jamal Crawford
139,203089.0,139,John Henson
140,203109.0,140,Jae Crowder
141,201958.0,141,Rodrigue Beaubois
142,1713.0,142,Vince Carter
143,203078.0,143,Bradley Beal
144,203102.0,144,Arnett Moultrie
145,200751.0,145,Randy Foye
146,101107.0,146,Marvin Williams
147,2248.0,147,Earl Watson
148,202324.0,148,Derrick Favors
149,200752.0,149,Rudy Gay
150,101128.0,150,Francisco Garcia
151,201937.0,151,Ricky Rubio
152,201967.0,152,Dante Cunningham
153,201945.0,153,Gerald Henderson
154,2733.0,154,Shaun Livingston
155,201956.0,155,Omri Casspi
156,201229.0,156,Anthony Tolliver
157,101198.0,157,Will Bynum
158,202347.0,158,Quincy Pondexter
159,2216.0,159,Zach Randolph
160,200811.0,160,Lou Amundson
161,200794.0,161,Paul Millsap
162,101123.0,162,Gerald Green
163,101133.0,163,Ian Mahinmi
164,202704.0,164,Reggie Jackson
165,202738.0,165,Isaiah Thomas
166,202349.0,166,Greivis Vasquez
167,201564.0,167,O.J. Mayo
168,203203.0,168,Chris Wright
169,203108.0,169,Bernard James
170,201168.0,170,Tiago Splitter
171,2209.0,171,Vladimir Radmanovic
172,201959.0,172,Taj Gibson
173,201580.0,173,JaVale McGee
174,2223.0,174,Samuel Dalembert
175,201978.0,175,Chase Budinger
176,200809.0,176,Chris Quinn
177,2030.0,177,Kenyon Martin
178,1737.0,178,Nazr Mohammed
179,203087.0,179,Jeremy Lamb
180,201934.0,180,Hasheem Thabeet
181,2224.0,181,Jamaal Tinsley
182,202337.0,182,Luke Babbitt
183,201601.0,183,Luc Mbah a Moute
184,2229.0,184,Mike James
185,200782.0,185,PJ Tucker
186,201583.0,186,Ryan Anderson
187,1905.0,187,Andrei Kirilenko
188,2215.0,188,Jason Collins
189,203082.0,189,Terrence Ross
190,203112.0,190,Quincy Acy
191,200777.0,191,Joel Freeland
192,2732.0,192,Ben Gordon
193,2546.0,193,Carmelo Anthony
194,2400.0,194,Drew Gooden
195,203141.0,195,Mirza Teletovic
196,1888.0,196,Richard Hamilton
197,201935.0,197,James Harden
198,201156.0,198,Nick Young
199,203200.0,199,Justin Holiday
200,202698.0,200,Chris Singleton
201,201584.0,201,Courtney Lee
202,2562.0,202,Sasha Pavlovic
203,201161.0,203,Daequan Cook
204,201971.0,204,DeJuan Blair
205,977.0,205,Kobe Bryant
206,203117.0,206,Doron Lamb
207,202721.0,207,Darius Morris
208,202350.0,208,Daniel Orton
209,203145.0,209,Kent Bazemore
210,203098.0,210,John Jenkins
211,101130.0,211,Johan Petro
212,2853.0,212,Earl Barron
213,2225.0,213,Tony Parker
214,1938.0,214,Manu Ginobili
215,202726.0,215,Andrew Goudelock
216,101139.0,216,CJ Miles
217,2575.0,217,Luke Walton
218,2760.0,218,Anderson Varejao
219,203083.0,219,Andre Drummond
220,2736.0,220,Luol Deng
221,201160.0,221,Jason Smith
222,201196.0,222,Ramon Sessions
223,2749.0,223,Jameer Nelson
224,202734.0,224,E'Twaun Moore
225,201167.0,225,Arron Afflalo
226,2734.0,226,Devin Harris
227,202684.0,227,Tristan Thompson
228,739.0,228,Rasheed Wallace
229,200750.0,229,Brandon Roy
230,201228.0,230,C.J. Watson
231,2038.0,231,Joel Przybilla
232,2211.0,232,Troy Murphy
233,203124.0,233,Kyle O'Quinn
234,201166.0,234,Aaron Brooks
235,202725.0,235,Josh Harrellson
236,101124.0,236,Hakim Warrick
237,202723.0,237,Malcolm Lee
238,2731.0,238,Emeka Okafor
239,2571.0,239,Leandro Barbosa
240,467.0,240,Jason Kidd
241,201187.0,241,Dominic McGuire
242,200745.0,242,Andrea Bargnani
243,2768.0,243,Chris Duhon
244,200746.0,244,LaMarcus Aldridge
245,203115.0,245,Will Barton
246,203090.0,246,Maurice Harkless
247,1894.0,247,Corey Maggette
248,2572.0,248,Josh Howard
249,2407.0,249,Jared Jeffries
250,101131.0,250,Jason Maxiell
251,202951.0,251,Jeremy Pargo
252,101162.0,252,Marcin Gortat
253,201274.0,253,Ivan Johnson
254,202685.0,254,Jonas Valanciunas
255,202323.0,255,Evan Turner
256,2222.0,256,Gerald Wallace
257,711.0,257,Jerry Stackhouse
258,201143.0,258,Al Horford
259,101138.0,259,Brandon Bass
260,200778.0,260,James White
261,2449.0,261,Luis Scola
262,201189.0,262,Aaron Gray
263,101132.0,263,Linas Kleiza
264,101114.0,264,Deron Williams
265,202396.0,265,Samardo Samuels
266,202346.0,266,Dominique Jones
267,201604.0,267,Chris Douglas-Roberts
268,202397.0,268,Ish Smith
269,2045.0,269,Hedo Turkoglu
270,201585.0,270,Kosta Koufos
271,201942.0,271,DeMar DeRozan
272,202687.0,272,Bismack Biyombo
273,2585.0,273,Zaza Pachulia
274,203118.0,274,Mike Scott
275,201965.0,275,Jeff Ayres
276,101122.0,276,Danny Granger
277,255.0,277,Grant Hill
278,200757.0,278,Thabo Sefolosha
279,101236.0,279,Chuck Hayes
280,202708.0,280,Norris Cole
281,951.0,281,Ray Allen
282,202354.0,282,Dexter Pittman
283,201980.0,283,Danny Green
284,203084.0,284,Harrison Barnes
285,201973.0,285,Jonas Jerebko
286,101111.0,286,Charlie Villanueva
287,202322.0,287,John Wall
288,2738.0,288,Andre Iguodala
289,2584.0,289,Willie Green
290,101142.0,290,Ronny Turiaf
291,201970.0,291,Sam Young
292,2549.0,292,Chris Kaman
293,1717.0,293,Dirk Nowitzki
294,202330.0,294,Gordon Hayward
295,2744.0,295,Al Jefferson
296,200797.0,296,Ryan Hollins
297,201148.0,297,Brandan Wright
298,2457.0,298,Jannero Pargo
299,203119.0,299,Kim English
300,2419.0,300,Tayshaun Prince
301,203088.0,301,Kendall Marshall
302,201588.0,302,George Hill
303,2422.0,303,John Salmons
304,1885.0,304,Lamar Odom
305,201969.0,305,DaJuan Summers
306,2581.0,306,Steve Blake
307,202326.0,307,DeMarcus Cousins
308,203121.0,308,Darius Miller
309,203113.0,309,Quincy Miller
310,201964.0,310,Victor Claver
311,201589.0,311,Darrell Arthur
312,202709.0,312,Cory Joseph
313,200748.0,313,Tyrus Thomas
314,203116.0,314,Tyshawn Taylor
315,202952.0,315,Malcolm Thomas
316,202962.0,316,Greg Smith
317,201946.0,317,Tyler Hansbrough
318,200780.0,318,Solomon Jones
319,200758.0,319,Ronnie Brewer
320,436.0,320,Juwan Howard
321,202710.0,321,Jimmy Butler
322,202706.0,322,Jordan Hamilton
323,203092.0,323,Tyler Zeller
324,201941.0,324,Jordan Hill
325,2202.0,325,Jason Richardson
326,2550.0,326,Kirk Hinrich
327,2545.0,327,Darko Milicic
328,1718.0,328,Paul Pierce
329,202388.0,329,Donald Sloan
330,101109.0,330,Raymond Felton
331,201575.0,331,Brandon Rush
332,101135.0,332,David Lee
333,202705.0,333,MarShon Brooks
334,202391.0,334,Jeremy Lin
335,201175.0,335,Glen Davis
336,203094.0,336,Andrew Nicholson
337,2586.0,337,Keith Bogans
338,202227.0,338,Terrel Harris
339,203093.0,339,Terrence Jones
340,2735.0,340,Josh Childress
341,202729.0,341,Josh Selby
342,201975.0,342,Jodie Meeks
343,201581.0,343,JJ Hickson
344,2198.0,344,Kwame Brown
345,948.0,345,Marcus Camby
346,201593.0,346,Nikola Pekovic
347,203126.0,347,Kris Joseph
348,2746.0,348,Josh Smith
349,979.0,349,Jermaine O'Neal
350,203162.0,350,Ben Hansbrough
351,202390.0,351,Gary Neal
352,200789.0,352,Daniel Gibson
353,202361.0,353,Landry Fields
354,202351.0,354,Lazar Hayward
355,202399.0,355,Jeff Adrien
356,202066.0,356,Garrett Temple
357,202130.0,357,Reggie Williams
358,202345.0,358,Damion James
359,203187.0,359,Chris Johnson
360,203097.0,360,Fab Melo
361,202419.0,361,Chris Johnson
362,2748.0,362,Dorell Wright
363,201142.0,363,Kevin Durant
364,201977.0,364,Marcus Thornton
365,2203.0,365,Shane Battier
366,203100.0,366,Tony Wroten
367,201880.0,367,Greg Stiemsma
368,202325.0,368,Wesley Johnson
369,202328.0,369,Greg Monroe
370,1495.0,370,Tim Duncan
371,101106.0,371,Andrew Bogut
372,202389.0,372,Timofey Mozgov
373,2742.0,373,Sebastian Telfair
374,2617.0,374,Udonis Haslem
375,1497.0,375,Chauncey Billups
376,101145.0,376,Monta Ellis
377,202970.0,377,Gustavo Ayon
378,201591.0,378,DJ White
379,201939.0,379,Stephen Curry
380,201144.0,380,Mike Conley
381,202362.0,381,Lance Stephenson
382,1882.0,382,Elton Brand
383,201944.0,383,Terrence Williams
384,203317.0,384,Tim Ohlbrecht
385,2772.0,385,Trevor Ariza
386,203382.0,386,Aron Baynes
387,2743.0,387,Kris Humphries
388,203158.0,388,Kevin Jones
389,2039.0,389,Keyon Dooling
390,202329.0,390,Al-Farouq Aminu
391,201627.0,391,Anthony Morrow
392,202701.0,392,Nolan Smith
393,203096.0,393,Jared Sullinger
394,101110.0,394,Martell Webster
395,202332.0,395,Cole Aldrich
396,203086.0,396,Meyers Leonard
397,2555.0,397,Nick Collison
398,203130.0,398,Darius Johnson-Odom
399,202545.0,399,Luke Zeller
400,2554.0,400,Mickael Pietrus
401,2199.0,401,Tyson Chandler
402,201947.0,402,Earl Clark
403,201171.0,403,Carl Landry
404,203095.0,404,Evan Fournier
405,202933.0,405,Julyan Stone
406,959.0,406,Steve Nash
407,2200.0,407,Pau Gasol
408,203122.0,408,Kevin Murphy
409,201976.0,409,Patrick Beverley
410,203156.0,410,Henry Sims
411,201950.0,411,Jrue Holiday
412,201949.0,412,James Johnson
413,202681.0,413,Kyrie Irving
414,201596.0,414,Mario Chalmers
415,202713.0,415,Kyle Singler
416,201563.0,416,Michael Beasley
417,201147.0,417,Corey Brewer
418,201149.0,418,Joakim Noah
419,201599.0,419,DeAndre Jordan
420,202683.0,420,Enes Kanter
421,2740.0,421,Andris Biedrins
422,201145.0,422,Jeff Green
423,201948.0,423,Austin Daye
424,2427.0,424,Roger Mason Jr.
425,202458.0,425,Justin Dentmon
426,201566.0,426,Russell Westbrook
427,101181.0,427,Jose Calderon
428,2747.0,428,JR Smith
429,202718.0,429,Chandler Parsons
430,201587.0,430,Nicolas Batum
431,202809.0,431,Cory Higgins
432,2557.0,432,Luke Ridnour
433,2205.0,433,DeSagana Diop
