rating,Team,mu,sd,name,coefs,index,player_id,finalpriors,finalse
-5.484227899,Los Angeles Clippers,0.271871667,5,Sindarius Thornwell,-5.544798958,501,1628414,-0.993659243,0.27047586
-5.484227899,Los Angeles Clippers,1.96042,5,Wesley Johnson,-8.479186156,367,202325,-0.117629913,0.205191243
-5.37038963,Charlotte Hornets,4.194756667,5,Cody Zeller,1.133560475,68,203469,1.041546979,0.230519657
-5.37038963,Charlotte Hornets,0.271871667,5,Dwayne Bacon,3.783343995,408,1628407,-0.993670048,0.269901013
-5.37038963,Charlotte Hornets,7.833333333,5,Dwight Howard,-3.481600015,261,2730,2.929263081,0.445365205
-5.37038963,Charlotte Hornets,0.9492,5,Frank Kaminsky,-0.137083315,311,1626163,-0.642267915,0.237446668
-5.37038963,Charlotte Hornets,2.333333333,5,Jeremy Lamb,7.07602469,67,203087,0.075829028,0.199219536
-5.37038963,Charlotte Hornets,4,5,Kemba Walker,-1.005335825,23,202689,0.940506014,0.223166177
-5.37038963,Charlotte Hornets,0.96816,5,Malik Monk,4.568035406,160,1628370,-0.63243135,0.23663993
-5.37038963,Charlotte Hornets,4.389583333,5,Marvin Williams,0.818035759,326,101107,1.142624259,0.238595281
-5.37038963,Charlotte Hornets,0.9,5,Michael Carter-Williams,-4.064298993,510,203487,-0.66779318,0.239569023
-5.37038963,Charlotte Hornets,4.333333333,5,Michael Kidd-Gilchrist,3.700091208,66,203077,1.113441411,0.236194008
-5.37038963,Charlotte Hornets,7.478261,5,Nicolas Batum,1.283475761,383,201587,2.745049357,0.421012698
-5.37038963,Charlotte Hornets,0.437537,5,Treveon Graham,4.529242346,474,1626203,-0.907721848,0.261372509
-5.129756323,Miami Heat,0.83012,5,Bam Adebayo,0.230287961,72,1628389,-0.704070197,0.241899519
-5.129756323,Miami Heat,3.666666667,5,Dion Waiters,-1.147093747,92,203079,0.767547776,0.212870637
-5.129756323,Miami Heat,5.666816667,5,Goran Dragic,5.957463584,73,201609,1.805237981,0.305763717
-5.129756323,Miami Heat,7.925168667,5,Hassan Whiteside,2.263018206,234,202355,2.976884981,0.45280947
-5.129756323,Miami Heat,4.651333333,5,James Johnson,-6.849357085,509,201949,1.278398939,0.251176779
-5.129756323,Miami Heat,0.490460667,5,Josh Richardson,3.309578494,366,1626196,-0.880287562,0.257889272
-5.129756323,Miami Heat,0.90168,5,Justise Winslow,-1.25724846,139,1626159,-0.666944426,0.238760502
-5.129756323,Miami Heat,3.535723,5,Kelly Olynyk,5.232157328,470,203482,0.699613391,0.209327701
-5.129756323,Miami Heat,0.437537,5,Okaro White,-0.401743876,487,1627855,-0.907744688,0.260529319
-5.129756323,Miami Heat,0.437537,5,Rodney McGruder,-4.210778383,74,203585,-0.907744688,0.260529319
-5.129756323,Miami Heat,1.96042,5,Tyler Johnson,-1.211206045,279,204020,-0.117663559,0.2044377
-5.129756323,Miami Heat,0.776217333,5,Udonis Haslem,-1.269823424,478,2617,-0.732035234,0.244319604
-5.129756323,Miami Heat,2.09,5,Wayne Ellington,-4.917338243,25,201961,-0.050436652,0.202108873
-5.107920036,Milwaukee Bucks,0.71168,5,D.J. Wilson,1.706562283,62,1628391,-0.765519675,0.247231817
-5.107920036,Milwaukee Bucks,4.833333333,5,Eric Bledsoe,0.976643447,58,202339,1.372819594,0.260164466
-5.107920036,Milwaukee Bucks,7.490636667,5,Giannis Antetokounmpo,9.399328199,386,203507,2.751445016,0.423035424
-5.107920036,Milwaukee Bucks,2.260797333,5,Jabari Parker,2.091840639,294,203953,0.038171989,0.199772183
-5.107920036,Milwaukee Bucks,3.807512,5,John Henson,2.668763376,220,203089,0.840617135,0.217211955
-5.107920036,Milwaukee Bucks,4.7,5,Khris Middleton,6.055945205,60,203114,1.303645435,0.253600687
-5.107920036,Milwaukee Bucks,0.437537,5,Malcolm Brogdon,-5.744191274,361,1627763,-0.907746761,0.260476534
-5.107920036,Milwaukee Bucks,3.2025,5,Matthew Dellavedova,2.093775997,221,203521,0.526733163,0.202363322
-5.107920036,Milwaukee Bucks,0.271871667,5,Sterling Brown,-4.755867567,159,1628425,-0.993694961,0.268969497
-5.107920036,Milwaukee Bucks,0.89472,5,Thon Maker,3.495255165,26,1627748,-0.67055739,0.239021025
-5.107920036,Milwaukee Bucks,3.273809667,5,Tony Snell,-1.432089942,61,203503,0.56372906,0.203615014
-5.049265225,Detroit Pistons,7.925168667,5,Andre Drummond,7.813129663,28,203083,2.976877341,0.453235178
-5.049265225,Detroit Pistons,1.096666667,5,Anthony Tolliver,5.094657324,195,201229,-0.565791776,0.230553859
-5.049265225,Detroit Pistons,2.936329667,5,Avery Bradley,-2.065530694,15,202340,0.388636779,0.199098635
-5.049265225,Detroit Pistons,2.333333333,5,Boban Marjanovic,1.784115152,122,1626246,0.075798547,0.199095195
-5.049265225,Detroit Pistons,0.579777667,5,Eric Moreland,-1.82049428,463,203961,-0.83395699,0.253358411
-5.049265225,Detroit Pistons,0.5936,5,Henry Ellenson,2.163537842,467,1627740,-0.826785878,0.252693614
-5.049265225,Detroit Pistons,2,5,Ish Smith,-2.451126813,239,202397,-0.09713685,0.203697779
-5.049265225,Detroit Pistons,3.499106333,5,Jon Leuer,-2.183998184,91,202720,0.680608798,0.208662643
-5.049265225,Detroit Pistons,2.222222333,5,Langston Galloway,-0.96362527,27,204038,0.018153473,0.200275151
-5.049265225,Detroit Pistons,0.91976,5,Luke Kennard,-1.303197533,438,1628379,-0.65757205,0.237854113
-5.049265225,Detroit Pistons,0.833333333,5,Reggie Bullock,1.926376508,55,203493,-0.70241074,0.24162035
-5.049265225,Detroit Pistons,5.333333333,5,Reggie Jackson,-1.931728116,355,202704,1.632217122,0.287013495
-5.049265225,Detroit Pistons,1.0326,5,Stanley Johnson,-1.103217171,334,1626169,-0.599029959,0.233131921
-5.049265225,Detroit Pistons,5.333333333,5,Tobias Harris,7.263382615,10,202699,1.632217122,0.287013495
-3.900598636,Los Angeles Lakers,0.776217333,5,Andrew Bogut,-5.905679968,416,101106,-0.732151903,0.248379379
-3.900598636,Los Angeles Lakers,1.8398,5,Brandon Ingram,1.426550603,514,1627742,-0.180358631,0.214219517
-3.900598636,Los Angeles Lakers,7.54745,5,Brook Lopez,8.424188036,59,201572,2.780805529,0.436742775
-3.900598636,Los Angeles Lakers,2.526455333,5,Corey Brewer,1.172501924,455,201147,0.175882408,0.206952726
-3.900598636,Los Angeles Lakers,0.437537,5,Ivica Zubac,-6.193028064,188,1627826,-0.907861357,0.263716525
-3.900598636,Los Angeles Lakers,3.854166667,5,Jordan Clarkson,-0.045433714,105,203903,0.864707268,0.229791562
-3.900598636,Los Angeles Lakers,0.46484,5,Josh Hart,5.108676028,260,1628404,-0.893696392,0.262417078
-3.900598636,Los Angeles Lakers,1.383080667,5,Julius Randle,1.215125181,43,203944,-0.417307448,0.225895477
-3.900598636,Los Angeles Lakers,5.915298,5,Kentavious Caldwell-Pope,-4.846215287,437,203484,1.934034966,0.331353047
-3.900598636,Los Angeles Lakers,0.47452,5,Kyle Kuzma,1.232262829,167,1628398,-0.888674348,0.261958885
-3.900598636,Los Angeles Lakers,2.09552,5,Lonzo Ball,-5.538666698,226,1628366,-0.047689511,0.209988975
-3.900598636,Los Angeles Lakers,5.73,5,Luol Deng,0.414303843,298,2736,1.837901216,0.320321477
-3.900598636,Los Angeles Lakers,0.271871667,5,Thomas Bryant,-0.823856867,31,1628418,-0.993809558,0.271817445
-2.634309708,Dallas Mavericks,1.467515333,5,Devin Harris,-3.482690377,143,2734,-0.373622414,0.243925243
