,rating,Team,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
35,0.5409203364419379,Los Angeles Clippers,Non-rookie,0.4384826666666667,5,Alan Anderson,-0.7033338699314371,4.382985684235935,101187.0,136,Alan Anderson
36,0.5409203364419379,Los Angeles Clippers,Non-rookie,0.5172196666666666,5,Brandon Bass,-0.7033338699314371,4.382985684235935,101138.0,156,Brandon Bass
37,0.5409203364419379,Los Angeles Clippers,Non-rookie,4.417670666666667,5,Jamal Crawford,1.4108657582257482,4.382985684235935,2037.0,325,Jamal Crawford
38,0.5409203364419379,Los Angeles Clippers,Non-rookie,0.170307,5,Jordan Farmar,-1.1274237453314127,4.382985684235935,200770.0,483,Jordan Farmar
39,0.5409203364419379,Los Angeles Clippers,Non-rookie,0.5172196666666666,5,Raymond Felton,-0.7033338699314371,4.382985684235935,101109.0,306,Raymond Felton
40,0.5409203364419379,Los Angeles Clippers,Non-rookie,6.713612666666666,5,Blake Griffin,3.257039937043664,4.382985684235935,201933.0,102,Blake Griffin
41,0.5409203364419379,Los Angeles Clippers,Non-rookie,1.876,5,Wesley Johnson,0.36606516607814527,4.382985684235935,202325.0,397,Wesley Johnson
42,0.5409203364419379,Los Angeles Clippers,Non-rookie,7.055225,5,DeAndre Jordan,3.257039937043664,4.382985684235935,201599.0,470,DeAndre Jordan
43,0.5409203364419379,Los Angeles Clippers,Non-rookie,0.7343333333333333,5,Luc Mbah a Moute,-0.6263186115461763,4.382985684235935,201601.0,101,Luc Mbah a Moute
44,0.5409203364419379,Los Angeles Clippers,Non-rookie,7.622942333333333,5,Chris Paul,3.8188235211344477,4.382985684235935,101108.0,246,Chris Paul
45,0.5409203364419379,Los Angeles Clippers,Non-rookie,1.1666666666666667,5,Paul Pierce,0.29176900978182485,4.382985684235935,1718.0,434,Paul Pierce
46,0.5409203364419379,Los Angeles Clippers,Non-rookie,3.6666666666666665,5,Austin Rivers,0.5091073751570362,4.382985684235935,203085.0,103,Austin Rivers
47,0.5409203364419379,Los Angeles Clippers,Non-rookie,0.4678703333333333,5,Marreese Speights,-0.7033338699314371,4.382985684235935,201578.0,104,Marreese Speights
48,0.0,Atlanta Hawks,Non-rookie,5.243446,5,Kent Bazemore,3.31298412057841,4.382985684235935,203145.0,105,Kent Bazemore
49,0.0,Atlanta Hawks,Non-rookie,1.6125,5,Mike Dunleavy,0.36606516607814527,4.382985684235935,2399.0,140,Mike Dunleavy
50,0.0,Atlanta Hawks,Non-rookie,7.726758333333334,5,Dwight Howard,3.8188235211344477,4.382985684235935,2730.0,127,Dwight Howard
51,0.0,Atlanta Hawks,Non-rookie,1.3333333333333333,5,Kris Humphries,0.3119254489282811,4.382985684235935,2743.0,357,Kris Humphries
52,0.0,Atlanta Hawks,Non-rookie,2.8,5,Ersan Ilyasova,0.5091073751570362,4.382985684235935,101141.0,304,Ersan Ilyasova
53,0.0,Atlanta Hawks,Non-rookie,0.5172196666666666,5,Jarrett Jack,-0.7033338699314371,4.382985684235935,101127.0,346,Jarrett Jack
54,0.0,Atlanta Hawks,Non-rookie,6.690677666666668,5,Paul Millsap,3.257039937043664,4.382985684235935,200794.0,128,Paul Millsap
55,0.0,Atlanta Hawks,Non-rookie,0.02406433333333333,5,Gary Neal,-1.0988209355855627,4.382985684235935,202390.0,408,Gary Neal
56,0.0,Atlanta Hawks,Non-rookie,1.2833333333333334,5,Thabo Sefolosha,0.29176900978182485,4.382985684235935,200757.0,271,Thabo Sefolosha
57,-0.347019695634259,Toronto Raptors,Non-rookie,4.733333333333333,5,DeMarre Carroll,2.286175519805635,4.382985684235935,201960.0,93,DeMarre Carroll
58,-0.347019695634259,Toronto Raptors,Non-rookie,8.8467,5,DeMar DeRozan,3.8188235211344477,4.382985684235935,201942.0,380,DeMar DeRozan
59,-0.347019695634259,Toronto Raptors,Non-rookie,4.083333333333333,5,Serge Ibaka,1.4130260889164266,4.382985684235935,201586.0,122,Serge Ibaka
60,-0.347019695634259,Toronto Raptors,Non-rookie,2.4433333333333334,5,Cory Joseph,0.5091073751570362,4.382985684235935,202709.0,294,Cory Joseph
61,-0.347019695634259,Toronto Raptors,Non-rookie,4.0,5,Kyle Lowry,0.9981594049952922,4.382985684235935,200768.0,49,Kyle Lowry
62,-0.347019695634259,Toronto Raptors,Non-rookie,2.0166666666666666,5,Patrick Patterson,0.36606516607814527,4.382985684235935,202335.0,465,Patrick Patterson
63,-0.347019695634259,Toronto Raptors,Non-rookie,4.794007333333333,5,Jonas Valanciunas,2.542477886285657,4.382985684235935,202685.0,429,Jonas Valanciunas
64,-1.02893200505136,Boston Celtics,Non-rookie,2.7565543333333333,5,Avery Bradley,0.5091073751570362,4.382985684235935,202340.0,45,Avery Bradley
65,-1.02893200505136,Boston Celtics,Non-rookie,2.0954693333333334,5,Jae Crowder,0.36606516607814527,4.382985684235935,203109.0,46,Jae Crowder
66,-1.02893200505136,Boston Celtics,Non-rookie,0.4701993333333334,5,Gerald Green,-0.7033338699314371,4.382985684235935,101123.0,190,Gerald Green
67,-1.02893200505136,Boston Celtics,Non-rookie,8.8467,5,Al Horford,3.8188235211344477,4.382985684235935,201143.0,377,Al Horford
