rating,Unnamed: 0,Team,Type,mu,sd,name
-0.113410034,3123,Chicago Bulls,Non-rookie,5.877562667,5,Derrick Rose
-0.113410034,5652,Chicago Bulls,Non-rookie,3.7,5,Joakim Noah
-0.113410034,6708,Chicago Bulls,Non-rookie,1.353,5,Kirk Hinrich
-0.113410034,7340,Chicago Bulls,Non-rookie,4.758333333,5,Luol Deng
-0.113410034,8141,Chicago Bulls,Non-rookie,1.061,5,Mike Dunleavy
-0.113410034,8428,Chicago Bulls,Non-rookie,0.466502333,5,Nazr Mohammed
-0.113410034,10589,Chicago Bulls,Non-rookie,2.516666667,5,Taj Gibson
-0.47214439,1274,Boston Celtics,Non-rookie,2.15,5,Brandon Bass
-0.47214439,4233,Boston Celtics,Non-rookie,3.368618333,5,Gerald Wallace
-0.47214439,5379,Boston Celtics,Non-rookie,2.988333333,5,Jeff Green
-0.47214439,6331,Boston Celtics,Non-rookie,1.686066,5,Keith Bogans
-0.47214439,6770,Boston Celtics,Non-rookie,4,5,Kris Humphries
-0.47214439,9033,Boston Celtics,Non-rookie,3.984848333,5,Rajon Rondo
-1.642279912,1857,Minnesota Timberwolves,Non-rookie,1.666666667,5,Chase Budinger
-1.642279912,2257,Minnesota Timberwolves,Non-rookie,1.5,5,Corey Brewer
-1.642279912,2643,Minnesota Timberwolves,Non-rookie,0.726666667,5,Dante Cunningham
-1.642279912,6600,Minnesota Timberwolves,Non-rookie,4.897968667,5,Kevin Love
-1.642279912,6615,Minnesota Timberwolves,Non-rookie,2.166666667,5,Kevin Martin
-1.642279912,9645,Minnesota Timberwolves,Non-rookie,0.5,5,Ronny Turiaf
-1.889285608,3943,Milwaukee Bucks,Non-rookie,2.633333333,5,Ersan Ilyasova
-1.889285608,7318,Milwaukee Bucks,Non-rookie,1.44,5,Luke Ridnour
-1.889285608,8588,Milwaukee Bucks,Non-rookie,2.666666667,5,O.J. Mayo
-1.889285608,11802,Milwaukee Bucks,Non-rookie,1.733333333,5,Zaza Pachulia
-2.599159349,153,Washington Wizards,Non-rookie,1.191433333,5,Al Harrington
-2.599159349,3837,Washington Wizards,Non-rookie,0.672,5,Eric Maynor
-2.599159349,7467,Washington Wizards,Non-rookie,2.57576,5,Marcin Gortat
-2.599159349,7745,Washington Wizards,Non-rookie,1.716666667,5,Martell Webster
-2.599159349,8459,Washington Wizards,Non-rookie,4.333333333,5,Nene
-2.599159349,11183,Washington Wizards,Non-rookie,2.57576,5,Trevor Ariza
-2.92291246,682,New Orleans Pelicans,Non-rookie,0.342474667,5,Anthony Morrow
-2.92291246,3822,New Orleans Pelicans,Non-rookie,4.761281333,5,Eric Gordon
-2.92291246,5265,New Orleans Pelicans,Non-rookie,0.833333333,5,Jason Smith
-2.92291246,6169,New Orleans Pelicans,Non-rookie,3.071161333,5,Jrue Holiday
-2.92291246,9761,New Orleans Pelicans,Non-rookie,2.7695,5,Ryan Anderson
-2.92291246,11294,New Orleans Pelicans,Non-rookie,3.433333333,5,Tyreke Evans
-3.327723808,2602,Philadelphia 76ers,Non-rookie,4.673929333,5,Danny Granger
-3.327723808,10346,Philadelphia 76ers,Non-rookie,2.166666667,5,Spencer Hawes
-3.327723808,10743,Philadelphia 76ers,Non-rookie,2.866666667,5,Thaddeus Young
-4.063484365,32,Sacramento Kings,Non-rookie,1.132083333,5,Aaron Brooks
-4.063484365,1647,Sacramento Kings,Non-rookie,2.166666667,5,Carl Landry
-4.063484365,2150,Sacramento Kings,Non-rookie,1.9075,5,Chuck Hayes
-4.063484365,5292,Sacramento Kings,Non-rookie,1.88125,5,Jason Thompson
-4.063484365,5875,Sacramento Kings,Non-rookie,2.527666667,5,John Salmons
-4.063484365,7258,Sacramento Kings,Non-rookie,1.529461333,5,Luc Mbah a Moute
-4.063484365,7545,Sacramento Kings,Non-rookie,2.683333333,5,Marcus Thornton
-4.063484365,9727,Sacramento Kings,Non-rookie,5.962977,5,Rudy Gay
-4.063484365,11147,Sacramento Kings,Non-rookie,1,5,Travis Outlaw
-4.071857391,1286,Detroit Pistons,Non-rookie,2.551834333,5,Brandon Jennings
-4.071857391,1840,Detroit Pistons,Non-rookie,2.86,5,Charlie Villanueva
-4.071857391,1880,Detroit Pistons,Non-rookie,0.833333333,5,Chauncey Billups
-4.071857391,5986,Detroit Pistons,Non-rookie,1.5,5,Jonas Jerebko
-4.071857391,6157,Detroit Pistons,Non-rookie,4.5,5,Josh Smith
-4.071857391,9544,Detroit Pistons,Non-rookie,2.833333333,5,Rodney Stuckey
-4.071857391,11650,Detroit Pistons,Non-rookie,0.930114333,5,Will Bynum
-5.567970412,1717,Phoenix Suns,Non-rookie,2.666666667,5,Caron Butler
-5.567970412,1773,Phoenix Suns,Non-rookie,2.133333333,5,Channing Frye
-5.567970412,4215,Phoenix Suns,Non-rookie,1.166666667,5,Gerald Green
-5.567970412,4312,Phoenix Suns,Non-rookie,2.5,5,Goran Dragic
-5.567970412,7951,Phoenix Suns,Non-rookie,1.555555667,5,Michael Beasley
-5.567970412,10147,Phoenix Suns,Non-rookie,1.166666667,5,Shannon Brown
-6.940230522,152,Orlando Magic,Non-rookie,1.191433333,5,Al Harrington
-6.940230522,842,Orlando Magic,Non-rookie,2.4375,5,Arron Afflalo
-6.940230522,4277,Orlando Magic,Non-rookie,2.133333333,5,Glen Davis
-6.940230522,4562,Orlando Magic,Non-rookie,4,5,Hedo Turkoglu
-6.940230522,4965,Orlando Magic,Non-rookie,2.866666667,5,Jameer Nelson
-6.940230522,5245,Orlando Magic,Non-rookie,0.833333333,5,Jason Maxiell
-6.940230522,9633,Orlando Magic,Non-rookie,0.421992333,5,Ronnie Price
,48,Toronto Raptors ,Non-rookie,0.896958333,5,Aaron Gray
,374,Toronto Raptors ,Non-rookie,2.166666667,5,Amir Johnson
,875,Toronto Raptors ,Non-rookie,0.315969,5,Austin Daye
,2950,Toronto Raptors ,Non-rookie,3.166666667,5,DeMar DeRozan
,6835,Toronto Raptors ,Non-rookie,2.07,5,Kyle Lowry
,10505,Toronto Raptors ,Non-rookie,1.25,5,Steve Novak
,11272,Toronto Raptors ,Non-rookie,1.061,5,Tyler Hansbrough
,388,Cleveland Caveliers,Non-rookie,3.012121333,5,Anderson Varejao
,3599,Cleveland Caveliers,Non-rookie,1.416666667,5,Earl Clark
,5147,Cleveland Caveliers,Non-rookie,2.1,5,Jarrett Jack
,3420,Portland Trail Blazers,Non-rookie,1,5,Dorell Wright
,3615,Portland Trail Blazers,Non-rookie,0.466502333,5,Earl Watson
,6891,Portland Trail Blazers,Non-rookie,4.709333333,5,LaMarcus Aldridge
,8299,Portland Trail Blazers,Non-rookie,0.884,5,Mo Williams
,8530,Portland Trail Blazers,Non-rookie,3.765083333,5,Nicolas Batum
,9487,Portland Trail Blazers,Non-rookie,1.968087,5,Robin Lopez
,11622,Portland Trail Blazers,Non-rookie,2.291826667,5,Wesley Matthews
