,rating,Team,Type,mu,sd,name
67,5.0628365392921,Denver Nuggets,Rookie,0.47424,5,Evan Fournier
68,5.0628365392921,Denver Nuggets,Non-rookie,1.0,5,Randy Foye
69,5.0628365392921,Denver Nuggets,Rookie,0.38996,5,Jordan Hamilton
70,5.0628365392921,Denver Nuggets,Non-rookie,3.5955056666666665,5,Ty Lawson
71,5.0628365392921,Denver Nuggets,Non-rookie,3.5833333333333335,5,JaVale McGee
72,5.0628365392921,Denver Nuggets,Non-rookie,1.6666666666666667,5,Andre Miller
73,5.0628365392921,Denver Nuggets,Rookie,0.2629573333333333,5,Quincy Miller
74,5.0628365392921,Denver Nuggets,Rookie,1.4666666666666666,5,Timofey Mozgov
75,5.0628365392921,Denver Nuggets,Non-rookie,0.5833333333333334,5,Anthony Randolph
76,5.0628365392921,Denver Nuggets,Non-rookie,0.672,5,Nate Robinson
77,3.8902813909841605,New York Knicks,Non-rookie,7.469158,5,Carmelo Anthony
78,3.8902813909841605,New York Knicks,Non-rookie,0.53,5,Metta World Peace
79,3.8902813909841605,New York Knicks,Non-rookie,3.9541666666666666,5,Andrea Bargnani
80,3.8902813909841605,New York Knicks,Non-rookie,4.700179333333334,5,Tyson Chandler
81,3.8902813909841605,New York Knicks,Non-rookie,1.2123576666666667,5,Raymond Felton
82,3.8902813909841605,New York Knicks,Rookie,0.39892,5,Tim Hardaway Jr.
83,3.8902813909841605,New York Knicks,Non-rookie,0.46650233333333335,5,Kenyon Martin
84,3.8902813909841605,New York Knicks,Rookie,0.53045,5,Pablo Prigioni
85,3.8902813909841605,New York Knicks,Rookie,0.56792,5,Iman Shumpert
86,3.8902813909841605,New York Knicks,Non-rookie,7.226631,5,Amar'e Stoudemire
87,3.8902813909841605,New York Knicks,Rookie,0.29476433333333335,5,Jeremy Tyler
88,3.8902813909841605,New York Knicks,Non-rookie,0.424093,5,Beno Udrih
89,3.83388189083815,Houston Rockets,Non-rookie,2.7915486666666665,5,Omer Asik
90,3.83388189083815,Houston Rockets,Rookie,0.2629573333333333,5,Patrick Beverley
91,3.83388189083815,Houston Rockets,Non-rookie,0.39548633333333333,5,Ronnie Brewer
92,3.83388189083815,Houston Rockets,Non-rookie,0.315969,5,Omri Casspi
93,3.83388189083815,Houston Rockets,Non-rookie,0.42199233333333336,5,Francisco Garcia
94,3.83388189083815,Houston Rockets,Non-rookie,4.567083333333334,5,James Harden
95,3.83388189083815,Houston Rockets,Non-rookie,6.837726,5,Dwight Howard
96,3.83388189083815,Houston Rockets,Rookie,0.51728,5,Terrence Jones
97,3.83388189083815,Houston Rockets,Non-rookie,2.7915486666666665,5,Jeremy Lin
98,3.83388189083815,Houston Rockets,Rookie,0.47424,5,Donatas Motiejunas
99,3.83388189083815,Houston Rockets,Rookie,0.30883333333333335,5,Chandler Parsons
100,3.83388189083815,Houston Rockets,Rookie,0.29476433333333335,5,Greg Smith
101,3.83388189083815,Houston Rockets,Non-rookie,0.315969,5,Reggie Williams
102,3.64007393211344,Indiana Pacers,Rookie,1.0,5,Chris Copeland
103,3.64007393211344,Indiana Pacers,Rookie,1.094001,5,Paul George
104,3.64007393211344,Indiana Pacers,Non-rookie,4.761281333333334,5,Roy Hibbert
105,3.64007393211344,Indiana Pacers,Non-rookie,2.6666666666666665,5,George Hill
106,3.64007393211344,Indiana Pacers,Rookie,0.41556,5,Solomon Hill
107,3.64007393211344,Indiana Pacers,Rookie,0.2629573333333333,5,Orlando Johnson
108,3.64007393211344,Indiana Pacers,Non-rookie,1.3333333333333333,5,Ian Mahinmi
109,3.64007393211344,Indiana Pacers,Non-rookie,1.5028346666666668,5,Luis Scola
110,3.64007393211344,Indiana Pacers,Rookie,0.29476433333333335,5,Donald Sloan
111,3.64007393211344,Indiana Pacers,Rookie,0.335,5,Lance Stephenson
112,3.64007393211344,Indiana Pacers,Non-rookie,0.672,5,C.J. Watson
113,3.64007393211344,Indiana Pacers,Non-rookie,4.0,5,David West
114,2.11765794522532,Golden State Warriors,Rookie,0.97464,5,Harrison Barnes
115,2.11765794522532,Golden State Warriors,Rookie,0.2629573333333333,5,Kent Bazemore
116,2.11765794522532,Golden State Warriors,Non-rookie,4.666666666666667,5,Andrew Bogut
117,2.11765794522532,Golden State Warriors,Non-rookie,3.2958806666666667,5,Stephen Curry
118,2.11765794522532,Golden State Warriors,Non-rookie,0.5333333333333333,5,Toney Douglas
119,2.11765794522532,Golden State Warriors,Rookie,0.29183333333333333,5,Draymond Green
120,2.11765794522532,Golden State Warriors,Non-rookie,4.289544,5,Andre Iguodala
121,2.11765794522532,Golden State Warriors,Non-rookie,4.626,5,David Lee
122,2.11765794522532,Golden State Warriors,Rookie,0.35224,5,Nemanja Nedovic
123,2.11765794522532,Golden State Warriors,Non-rookie,0.6666666666666666,5,Jermaine O'Neal
124,2.11765794522532,Golden State Warriors,Non-rookie,1.1666666666666667,5,Marreese Speights
125,2.11765794522532,Golden State Warriors,Rookie,0.77264,5,Klay Thompson
126,1.4255386313699,Brooklyn Nets,Non-rookie,0.315969,5,Alan Anderson
127,1.4255386313699,Brooklyn Nets,Non-rookie,0.45853466666666665,5,Andray Blatche
128,1.4255386313699,Brooklyn Nets,Non-rookie,0.5652116666666667,5,Reggie Evans
129,1.4255386313699,Brooklyn Nets,Non-rookie,4.147911666666666,5,Kevin Garnett
130,1.4255386313699,Brooklyn Nets,Non-rookie,7.155572666666667,5,Joe Johnson
131,1.4255386313699,Brooklyn Nets,Non-rookie,1.061,5,Andrei Kirilenko
132,1.4255386313699,Brooklyn Nets,Non-rookie,0.424093,5,Shaun Livingston
133,1.4255386313699,Brooklyn Nets,Non-rookie,4.897968666666666,5,Brook Lopez
134,1.4255386313699,Brooklyn Nets,Non-rookie,5.111111333333334,5,Paul Pierce
135,1.4255386313699,Brooklyn Nets,Rookie,0.43288,5,Mason Plumlee
136,1.4255386313699,Brooklyn Nets,Rookie,0.2629573333333333,5,Tyshawn Taylor
137,1.4255386313699,Brooklyn Nets,Rookie,1.07635,5,Mirza Teletovic
138,1.4255386313699,Brooklyn Nets,Non-rookie,1.8751043333333333,5,Jason Terry
139,1.4255386313699,Brooklyn Nets,Non-rookie,6.155376666666666,5,Deron Williams
140,1.4255386313699,Brooklyn Nets,Rookie,0.2629573333333333,5,Tornike Shengelia
141,1.0899075029041099,Los Angeles Lakers,Non-rookie,1.3333333333333333,5,Steve Blake
142,1.0899075029041099,Los Angeles Lakers,Non-rookie,10.151268333333332,5,Kobe Bryant
143,1.0899075029041099,Los Angeles Lakers,Non-rookie,0.36898033333333335,5,Jordan Farmar
144,1.0899075029041099,Los Angeles Lakers,Non-rookie,6.428616666666667,5,Pau Gasol
145,1.0899075029041099,Los Angeles Lakers,Non-rookie,1.1878666666666666,5,Jordan Hill
146,1.0899075029041099,Los Angeles Lakers,Rookie,0.30536633333333335,5,Wesley Johnson
147,1.0899075029041099,Los Angeles Lakers,Non-rookie,1.061,5,Chris Kaman
148,1.0899075029041099,Los Angeles Lakers,Non-rookie,0.5166666666666667,5,Jodie Meeks
149,1.0899075029041099,Los Angeles Lakers,Non-rookie,3.1001666666666665,5,Steve Nash
150,1.0899075029041099,Los Angeles Lakers,Rookie,0.2629573333333333,5,Robert Sacre
151,1.0899075029041099,Los Angeles Lakers,Non-rookie,0.3689806666666667,5,Nick Young
152,0.474162104981812,Utah Jazz,Non-rookie,3.0,5,Andris Biedrins
153,0.474162104981812,Utah Jazz,Rookie,0.81292,5,Trey Burke
154,0.474162104981812,Utah Jazz,Rookie,0.734,5,Alec Burks
155,0.474162104981812,Utah Jazz,Rookie,0.553419,5,Jeremy Evans
156,0.474162104981812,Utah Jazz,Rookie,2.002732,5,Derrick Favors
157,0.474162104981812,Utah Jazz,Rookie,0.3596,5,Rudy Gobert
158,0.474162104981812,Utah Jazz,Rookie,1.1507276666666666,5,Gordon Hayward
159,0.474162104981812,Utah Jazz,Non-rookie,3.682,5,Richard Jefferson
160,0.474162104981812,Utah Jazz,Rookie,1.50176,5,Enes Kanter
161,0.474162104981812,Utah Jazz,Non-rookie,0.5333333333333333,5,John Lucas III
162,0.474162104981812,Utah Jazz,Non-rookie,1.3333333333333333,5,Brandon Rush
163,0.474162104981812,Utah Jazz,Non-rookie,2.5,5,Marvin Williams
164,0.0,Atlanta Hawks,Rookie,0.5,5,Gustavo Ayon
165,0.0,Atlanta Hawks,Non-rookie,1.3333333333333333,5,Elton Brand
166,0.0,Atlanta Hawks,Non-rookie,0.852515,5,DeMarre Carroll
167,0.0,Atlanta Hawks,Rookie,0.4028,5,Jared Cunningham
168,0.0,Atlanta Hawks,Non-rookie,4.0,5,Al Horford
169,0.0,Atlanta Hawks,Rookie,0.4196,5,John Jenkins
170,0.0,Atlanta Hawks,Non-rookie,2.253521,5,Kyle Korver
171,0.0,Atlanta Hawks,Rookie,0.29476433333333335,5,Shelvin Mack
172,0.0,Atlanta Hawks,Non-rookie,3.1666666666666665,5,Paul Millsap
173,0.0,Atlanta Hawks,Rookie,0.4494,5,Dennis Schroder
174,0.0,Atlanta Hawks,Rookie,0.2629573333333333,5,Mike Scott
175,0.0,Atlanta Hawks,Non-rookie,2.6666666666666665,5,Jeff Teague
176,0.0,Atlanta Hawks,Non-rookie,1.7416666666666667,5,Lou Williams
177,-0.0478885355086254,Dallas Mavericks,Non-rookie,0.315969,5,DeJuan Blair
178,-0.0478885355086254,Dallas Mavericks,Non-rookie,2.263856666666667,5,Jose Calderon
179,-0.0478885355086254,Dallas Mavericks,Non-rookie,1.06,5,Vince Carter
180,-0.0478885355086254,Dallas Mavericks,Rookie,0.2629573333333333,5,Jae Crowder
181,-0.0478885355086254,Dallas Mavericks,Non-rookie,1.2335826666666667,5,Samuel Dalembert
182,-0.0478885355086254,Dallas Mavericks,Non-rookie,0.884,5,Wayne Ellington
183,-0.0478885355086254,Dallas Mavericks,Non-rookie,2.6666666666666665,5,Monta Ellis
184,-0.0478885355086254,Dallas Mavericks,Non-rookie,0.424093,5,Devin Harris
185,-0.0478885355086254,Dallas Mavericks,Rookie,0.2629573333333333,5,Bernard James
186,-0.0478885355086254,Dallas Mavericks,Rookie,0.51232,5,Shane Larkin
187,-0.0478885355086254,Dallas Mavericks,Non-rookie,3.105598666666667,5,Shawn Marion
188,-0.0478885355086254,Dallas Mavericks,Non-rookie,7.573793666666667,5,Dirk Nowitzki
189,-0.0478885355086254,Dallas Mavericks,Non-rookie,1.6666666666666667,5,Brandan Wright
190,-0.113410034117841,Chicago Bulls,Non-rookie,5.1,5,Carlos Boozer
191,-0.113410034117841,Chicago Bulls,Rookie,0.37096,5,Jimmy Butler
192,-0.113410034117841,Chicago Bulls,Non-rookie,2.0,5,Andrew Bynum
193,-0.113410034117841,Chicago Bulls,Non-rookie,4.758333333333334,5,Luol Deng
194,-0.113410034117841,Chicago Bulls,Non-rookie,1.061,5,Mike Dunleavy
195,-0.113410034117841,Chicago Bulls,Non-rookie,2.5166666666666666,5,Taj Gibson
196,-0.113410034117841,Chicago Bulls,Non-rookie,1.353,5,Kirk Hinrich
197,-0.113410034117841,Chicago Bulls,Non-rookie,0.46650233333333335,5,Nazr Mohammed
198,-0.113410034117841,Chicago Bulls,Non-rookie,3.7,5,Joakim Noah
199,-0.113410034117841,Chicago Bulls,Non-rookie,5.877562666666667,5,Derrick Rose
200,-0.113410034117841,Chicago Bulls,Rookie,0.46968,5,Tony Snell
201,-0.113410034117841,Chicago Bulls,Rookie,0.35824,5,Marquis Teague
202,-0.472144389973656,Boston Celtics,Non-rookie,2.15,5,Brandon Bass
203,-0.472144389973656,Boston Celtics,Non-rookie,1.686066,5,Keith Bogans
204,-0.472144389973656,Boston Celtics,Rookie,0.837144,5,Avery Bradley
205,-0.472144389973656,Boston Celtics,Rookie,0.40336,5,MarShon Brooks
206,-0.472144389973656,Boston Celtics,Rookie,0.7208063333333333,5,Jordan Crawford
207,-0.472144389973656,Boston Celtics,Non-rookie,2.9883333333333333,5,Jeff Green
208,-0.472144389973656,Boston Celtics,Non-rookie,4.0,5,Kris Humphries
209,-0.472144389973656,Boston Celtics,Rookie,0.66212,5,Kelly Olynyk
210,-0.472144389973656,Boston Celtics,Non-rookie,3.9848483333333333,5,Rajon Rondo
211,-0.472144389973656,Boston Celtics,Rookie,0.45524,5,Jared Sullinger
212,-0.472144389973656,Boston Celtics,Non-rookie,3.3686183333333335,5,Gerald Wallace
213,-1.64227991187505,Minnesota Timberwolves,Non-rookie,1.5623333333333334,5,J.J. Barea
214,-1.64227991187505,Minnesota Timberwolves,Non-rookie,1.5,5,Corey Brewer
215,-1.64227991187505,Minnesota Timberwolves,Non-rookie,1.6666666666666667,5,Chase Budinger
216,-1.64227991187505,Minnesota Timberwolves,Non-rookie,0.7266666666666667,5,Dante Cunningham
217,-1.64227991187505,Minnesota Timberwolves,Rookie,0.45088,5,Gorgui Dieng
218,-1.64227991187505,Minnesota Timberwolves,Rookie,0.30536633333333335,5,Chris Johnson
219,-1.64227991187505,Minnesota Timberwolves,Non-rookie,4.897968666666666,5,Kevin Love
220,-1.64227991187505,Minnesota Timberwolves,Non-rookie,2.1666666666666665,5,Kevin Martin
221,-1.64227991187505,Minnesota Timberwolves,Rookie,0.62904,5,Shabazz Muhammad
222,-1.64227991187505,Minnesota Timberwolves,Non-rookie,4.033333333333333,5,Nikola Pekovic
223,-1.64227991187505,Minnesota Timberwolves,Rookie,1.33404,5,Ricky Rubio
224,-1.64227991187505,Minnesota Timberwolves,Rookie,1.05,5,Alexey Shved
225,-1.64227991187505,Minnesota Timberwolves,Non-rookie,0.5,5,Ronny Turiaf
226,-1.64227991187505,Minnesota Timberwolves,Rookie,1.67232,5,Derrick Williams
227,-1.7734751541434601,Toronto Raptors,Rookie,0.2629573333333333,5,Quincy Acy
228,-1.7734751541434601,Toronto Raptors,Non-rookie,0.42233333333333334,5,D.J. Augustin
229,-1.7734751541434601,Toronto Raptors,Non-rookie,0.315969,5,Austin Daye
230,-1.7734751541434601,Toronto Raptors,Non-rookie,3.1666666666666665,5,DeMar DeRozan
231,-1.7734751541434601,Toronto Raptors,Rookie,2.0833333333333335,5,Landry Fields
232,-1.7734751541434601,Toronto Raptors,Non-rookie,0.8969583333333333,5,Aaron Gray
233,-1.7734751541434601,Toronto Raptors,Non-rookie,1.061,5,Tyler Hansbrough
234,-1.7734751541434601,Toronto Raptors,Non-rookie,2.1666666666666665,5,Amir Johnson
235,-1.7734751541434601,Toronto Raptors,Non-rookie,2.07,5,Kyle Lowry
236,-1.7734751541434601,Toronto Raptors,Non-rookie,1.25,5,Steve Novak
237,-1.7734751541434601,Toronto Raptors,Rookie,0.89288,5,Terrence Ross
238,-1.7734751541434601,Toronto Raptors,Rookie,1.17548,5,Jonas Valanciunas
239,-1.88928560752435,Milwaukee Bucks,Rookie,0.59752,5,Giannis Antetokounmpo
240,-1.88928560752435,Milwaukee Bucks,Rookie,0.63512,5,John Henson
241,-1.88928560752435,Milwaukee Bucks,Non-rookie,2.6333333333333333,5,Ersan Ilyasova
242,-1.88928560752435,Milwaukee Bucks,Rookie,0.93132,5,Brandon Knight
243,-1.88928560752435,Milwaukee Bucks,Rookie,0.5,5,Viacheslav Kravtsov
244,-1.88928560752435,Milwaukee Bucks,Non-rookie,2.6666666666666665,5,O.J. Mayo
245,-1.88928560752435,Milwaukee Bucks,Rookie,0.2629573333333333,5,Khris Middleton
246,-1.88928560752435,Milwaukee Bucks,Rookie,1.0833333333333333,5,Gary Neal
247,-1.88928560752435,Milwaukee Bucks,Non-rookie,1.7333333333333334,5,Zaza Pachulia
248,-1.88928560752435,Milwaukee Bucks,Non-rookie,1.44,5,Luke Ridnour
249,-1.88928560752435,Milwaukee Bucks,Rookie,1.0177893333333334,5,Larry Sanders
250,-1.88928560752435,Milwaukee Bucks,Rookie,0.3171543333333333,5,Ish Smith
251,-1.88928560752435,Milwaukee Bucks,Rookie,1.4898493333333334,5,Ekpe Udoh
252,-2.3568506643244302,Portland Trailblazers,Non-rookie,4.709333333333333,5,LaMarcus Aldridge
253,-2.3568506643244302,Portland Trailblazers,Rookie,0.2629573333333333,5,Will Barton
254,-2.3568506643244302,Portland Trailblazers,Non-rookie,3.765083333333333,5,Nicolas Batum
255,-2.3568506643244302,Portland Trailblazers,Rookie,0.44333333333333336,5,Victor Claver
256,-2.3568506643244302,Portland Trailblazers,Rookie,0.965992,5,Joel Freeland
257,-2.3568506643244302,Portland Trailblazers,Rookie,0.74072,5,Meyers Leonard
258,-2.3568506643244302,Portland Trailblazers,Rookie,1.06764,5,Damian Lillard
259,-2.3568506643244302,Portland Trailblazers,Non-rookie,1.968087,5,Robin Lopez
260,-2.3568506643244302,Portland Trailblazers,Non-rookie,2.2918266666666667,5,Wesley Matthews
261,-2.3568506643244302,Portland Trailblazers,Rookie,0.77224,5,CJ McCollum
262,-2.3568506643244302,Portland Trailblazers,Rookie,1.17548,5,Thomas Robinson
263,-2.3568506643244302,Portland Trailblazers,Non-rookie,0.46650233333333335,5,Earl Watson
264,-2.3568506643244302,Portland Trailblazers,Non-rookie,0.884,5,Mo Williams
265,-2.3568506643244302,Portland Trailblazers,Non-rookie,1.0,5,Dorell Wright
266,-2.59915934894325,Washington Wizards,Non-rookie,2.57576,5,Trevor Ariza
267,-2.59915934894325,Washington Wizards,Rookie,1.43976,5,Bradley Beal
268,-2.59915934894325,Washington Wizards,Rookie,0.7836066666666667,5,Trevor Booker
269,-2.59915934894325,Washington Wizards,Non-rookie,2.57576,5,Marcin Gortat
270,-2.59915934894325,Washington Wizards,Non-rookie,4.333333333333333,5,Nene
271,-2.59915934894325,Washington Wizards,Non-rookie,0.672,5,Eric Maynor
272,-2.59915934894325,Washington Wizards,Rookie,0.9203713333333333,5,Kevin Seraphin
273,-2.59915934894325,Washington Wizards,Rookie,0.53956,5,Chris Singleton
274,-2.59915934894325,Washington Wizards,Rookie,0.30536633333333335,5,Garrett Temple
275,-2.59915934894325,Washington Wizards,Rookie,1.11364,5,Jan Vesely
276,-2.59915934894325,Washington Wizards,Non-rookie,2.486641666666667,5,John Wall
277,-2.59915934894325,Washington Wizards,Non-rookie,1.7166666666666666,5,Martell Webster
278,-2.92291245977605,New Orleans Pelicans,Rookie,1.2333333333333334,5,Al-Farouq Aminu
279,-2.92291245977605,New Orleans Pelicans,Non-rookie,2.7695,5,Ryan Anderson
280,-2.92291245977605,New Orleans Pelicans,Rookie,1.79192,5,Anthony Davis
281,-2.92291245977605,New Orleans Pelicans,Non-rookie,3.433333333333333,5,Tyreke Evans
282,-2.92291245977605,New Orleans Pelicans,Non-rookie,4.761281333333334,5,Eric Gordon
283,-2.92291245977605,New Orleans Pelicans,Non-rookie,3.0711613333333334,5,Jrue Holiday
284,-2.92291245977605,New Orleans Pelicans,Rookie,0.2629573333333333,5,Darius Miller
285,-2.92291245977605,New Orleans Pelicans,Non-rookie,0.34247466666666665,5,Anthony Morrow
286,-2.92291245977605,New Orleans Pelicans,Rookie,0.77968,5,Austin Rivers
287,-2.92291245977605,New Orleans Pelicans,Rookie,0.2629573333333333,5,Brian Roberts
288,-2.92291245977605,New Orleans Pelicans,Non-rookie,0.8333333333333334,5,Jason Smith
289,-2.92291245977605,New Orleans Pelicans,Rookie,0.892,5,Greg Stiemsma
290,-2.92291245977605,New Orleans Pelicans,Rookie,0.29476433333333335,5,Lance Thomas
291,-3.32772380796192,Philadelphia 76ers,Rookie,1.02,5,Lavoy Allen
292,-3.32772380796192,Philadelphia 76ers,Rookie,0.30536633333333335,5,James Anderson
293,-3.32772380796192,Philadelphia 76ers,Rookie,0.73364,5,Michael Carter-Williams
294,-3.32772380796192,Philadelphia 76ers,Non-rookie,4.673929333333334,5,Danny Granger
295,-3.32772380796192,Philadelphia 76ers,Non-rookie,2.1666666666666665,5,Spencer Hawes
296,-3.32772380796192,Philadelphia 76ers,Rookie,0.34875633333333333,5,Darius Morris
297,-3.32772380796192,Philadelphia 76ers,Rookie,0.36308,5,Arnett Moultrie
298,-3.32772380796192,Philadelphia 76ers,Rookie,2.2266223333333333,5,Evan Turner
299,-3.32772380796192,Philadelphia 76ers,Rookie,0.57316,5,Royce White
300,-3.32772380796192,Philadelphia 76ers,Non-rookie,2.8666666666666667,5,Thaddeus Young
301,-4.06348436501574,Sacramento Kings,Non-rookie,1.1320833333333333,5,Aaron Brooks
302,-4.06348436501574,Sacramento Kings,Rookie,1.6389913333333332,5,DeMarcus Cousins
303,-4.06348436501574,Sacramento Kings,Rookie,0.81328,5,Jimmer Fredette
304,-4.06348436501574,Sacramento Kings,Non-rookie,5.962977,5,Rudy Gay
305,-4.06348436501574,Sacramento Kings,Non-rookie,1.9075,5,Chuck Hayes
306,-4.06348436501574,Sacramento Kings,Non-rookie,2.1666666666666665,5,Carl Landry
307,-4.06348436501574,Sacramento Kings,Non-rookie,1.5294613333333333,5,Luc Mbah a Moute
308,-4.06348436501574,Sacramento Kings,Rookie,0.96532,5,Ben McLemore
309,-4.06348436501574,Sacramento Kings,Non-rookie,1.0,5,Travis Outlaw
310,-4.06348436501574,Sacramento Kings,Rookie,1.0351006666666667,5,Patrick Patterson
311,-4.06348436501574,Sacramento Kings,Non-rookie,2.5276666666666667,5,John Salmons
312,-4.06348436501574,Sacramento Kings,Rookie,0.29476433333333335,5,Isaiah Thomas
313,-4.06348436501574,Sacramento Kings,Non-rookie,1.88125,5,Jason Thompson
314,-4.06348436501574,Sacramento Kings,Non-rookie,2.683333333333333,5,Marcus Thornton
315,-4.06348436501574,Sacramento Kings,Rookie,0.7167293333333333,5,Greivis Vasquez
316,-4.07185739070818,Detroit Pistons,Non-rookie,0.8333333333333334,5,Chauncey Billups
317,-4.07185739070818,Detroit Pistons,Non-rookie,0.9301143333333334,5,Will Bynum
318,-4.07185739070818,Detroit Pistons,Rookie,0.88436,5,Kentavious Caldwell-Pope
