,Unnamed: 0,rating,Team,mu,sd,name,Contract Value,Year,Type,coefs,index,player_id,player_name
87,223,5.1297563230000005,Miami Heat,0.490460667,5,Josh Richardson,"$1,471,382.00 ",2017,Rookie,2.8648618529364147,351,1626196.0,Josh Richardson
88,224,5.1297563230000005,Miami Heat,0.9016799999999999,5,Justise Winslow,"$2,705,040.00 ",2017,Rookie,-1.6457997743788324,221,1626159.0,Justise Winslow
89,226,5.1297563230000005,Miami Heat,0.437537,5,Okaro White,"$1,312,611.00 ",2017,Rookie,-1.0331980383985202,390,1627855.0,Okaro White
90,227,5.1297563230000005,Miami Heat,0.437537,5,Rodney McGruder,"$1,312,611.00 ",2017,Rookie,0.32340465459526824,218,203585.0,Rodney McGruder
91,231,5.107920036,Milwaukee Bucks,0.71168,5,D.J. Wilson,"$2,135,040.00 ",2017,Rookie,-5.040875023971437,304,1628391.0,D.J. Wilson
92,240,5.107920036,Milwaukee Bucks,0.437537,5,Malcolm Brogdon,"$1,312,611.00 ",2017,Rookie,-0.4573277646359673,452,1627763.0,Malcolm Brogdon
93,243,5.107920036,Milwaukee Bucks,0.62968,5,Rashad Vaughn,"$1,889,040.00 ",2017,Rookie,-6.959130366800072,362,1626173.0,Rashad Vaughn
94,244,5.107920036,Milwaukee Bucks,0.271871667,5,Sterling Brown,"$815,615.00 ",2017,Rookie,-1.6256862663605602,174,1628425.0,Sterling Brown
95,245,5.107920036,Milwaukee Bucks,0.8947200000000001,5,Thon Maker,"$2,684,160.00 ",2017,Rookie,-1.4734643685301083,26,1627748.0,Thon Maker
96,252,5.049265225,Detroit Pistons,0.579777667,5,Eric Moreland,"$1,739,333.00 ",2017,Rookie,-2.4531732614660458,178,203961.0,Eric Moreland
97,253,5.049265225,Detroit Pistons,0.5936,5,Henry Ellenson,"$1,780,800.00 ",2017,Rookie,-1.337777144599396,451,1627740.0,Henry Ellenson
98,259,5.049265225,Detroit Pistons,0.91976,5,Luke Kennard,"$2,759,280.00 ",2017,Rookie,3.6993597396579783,205,1628379.0,Luke Kennard
99,262,5.049265225,Detroit Pistons,1.0326,5,Stanley Johnson,"$3,097,800.00 ",2017,Rookie,-1.3428473199877615,328,1626169.0,Stanley Johnson
100,265,3.9005986360000002,Los Angeles Lakers,1.8398,5,Brandon Ingram,"$5,519,400.00 ",2017,Rookie,2.1193173697533507,473,1627742.0,Brandon Ingram
101,266,3.9005986360000002,Los Angeles Lakers,0.016666667,5,Briante Weber,"$50,000.00 ",2017,Rookie,0.21100635693071454,244,1627362.0,Briante Weber
102,269,3.9005986360000002,Los Angeles Lakers,0.437537,5,Ivica Zubac,"$1,312,611.00 ",2017,Rookie,-1.1130481663739742,261,1627826.0,Ivica Zubac
103,271,3.9005986360000002,Los Angeles Lakers,0.46484,5,Josh Hart,"$1,394,520.00 ",2017,Rookie,1.7776615397140336,302,1628404.0,Josh Hart
104,272,3.9005986360000002,Los Angeles Lakers,1.383080667,5,Julius Randle,"$4,149,242.00 ",2017,Rookie,3.204982907112245,47,203944.0,Julius Randle
105,274,3.9005986360000002,Los Angeles Lakers,0.47452,5,Kyle Kuzma,"$1,423,560.00 ",2017,Rookie,-2.095265355898258,48,1628398.0,Kyle Kuzma
106,277,3.9005986360000002,Los Angeles Lakers,0.271871667,5,Thomas Bryant,"$815,615.00 ",2017,Rookie,-1.2206948523410683,215,1628418.0,Thomas Bryant
107,278,3.9005986360000002,Los Angeles Lakers,0.508101667,5,Tyler Ennis,"$1,524,305.00 ",2017,Rookie,2.5509845559385926,317,203898.0,Tyler Ennis
108,279,3.9005986360000002,Los Angeles Lakers,0.016666667,5,Vander Blue,"$50,000.00 ",2017,Rookie,0.0,395,203505.0,Vander Blue
109,282,2.634309708,Dallas Mavericks,0.437537,5,Dorian Finney-Smith,"$1,312,611.00 ",2017,Rookie,-0.2623289150461925,388,1627827.0,Dorian Finney-Smith
110,284,2.634309708,Dallas Mavericks,0.016666667,5,Gian Clavell,"$50,000.00 ",2017,Rookie,1.5462688059307457,283,1628492.0,Gian Clavell
111,286,2.634309708,Dallas Mavericks,1.3013,5,J.J. Barea,"$3,903,900.00 ",2017,Rookie,0.5864075110107505,368,200826.0,J.J. Barea
112,287,2.634309708,Dallas Mavericks,0.525773333,5,Jeff Withey,"$1,577,320.00 ",2017,Rookie,1.784170757865353,526,203481.0,Jeff Withey
113,289,2.634309708,Dallas Mavericks,0.271871667,5,Maxi Kleber,"$815,615.00 ",2017,Rookie,-3.2562731588417693,329,1628467.0,Maxi Kleber
114,291,2.634309708,Dallas Mavericks,0.490460667,5,Salah Mejri,"$1,471,382.00 ",2017,Rookie,-2.5004540557400485,336,1626257.0,Salah Mejri
115,293,2.634309708,Dallas Mavericks,0.437537,5,Yogi Ferrell,"$1,312,611.00 ",2017,Rookie,3.391779042641831,152,1627812.0,Yogi Ferrell
