,rating,Unnamed: 0,Team,Type,mu,sd,name
322,-5.994633816,9726,Toronto Raptors,Non-rookie,5.486846,5,Rudy Gay
323,-5.994633816,10057,Toronto Raptors,Non-rookie,0.5225,5,Sebastian Telfair
324,-5.994633816,10660,Toronto Raptors,Rookie,0.85444,5,Terrence Ross
325,-7.31699674,31,Sacramento Kings,Non-rookie,1.083333333,5,Aaron Brooks
326,-7.31699674,2149,Sacramento Kings,Non-rookie,1.82875,5,Chuck Hayes
327,-7.31699674,2242,Sacramento Kings,Rookie,0.81516,5,Cole Aldrich
328,-7.31699674,2957,Sacramento Kings,Rookie,1.2936,5,DeMarcus Cousins
329,-7.31699674,4728,Sacramento Kings,Rookie,0.254065,5,Isaiah Thomas
330,-7.31699674,5007,Sacramento Kings,Rookie,0.937335333,5,James Johnson
331,-7.31699674,5291,Sacramento Kings,Non-rookie,1.75,5,Jason Thompson
332,-7.31699674,5626,Sacramento Kings,Rookie,0.80208,5,Jimmer Fredette
333,-7.31699674,5874,Sacramento Kings,Non-rookie,2.694333333,5,John Salmons
334,-7.31699674,7544,Sacramento Kings,Rookie,2.508333333,5,Marcus Thornton
335,-7.31699674,8758,Sacramento Kings,Rookie,0.69892,5,Patrick Patterson
336,-7.31699674,10958,Sacramento Kings,Rookie,0.689293333,5,Toney Douglas
337,-7.31699674,11145,Sacramento Kings,Non-rookie,1,5,Travis Outlaw
338,-7.31699674,11293,Sacramento Kings,Rookie,1.750608333,5,Tyreke Evans
339,-7.471030122,405,Washington Wizards,Non-rookie,2.372834,5,Andray Blatche
340,-7.471030122,1247,Washington Wizards,Rookie,1.37776,5,Bradley Beal
341,-7.471030122,1726,Washington Wizards,Rookie,0.305284,5,Cartier Martin
342,-7.471030122,2086,Washington Wizards,Rookie,0.53212,5,Chris Singleton
343,-7.471030122,3583,Washington Wizards,Non-rookie,0.119533333,5,Earl Barron
344,-7.471030122,3792,Washington Wizards,Rookie,4.496666667,5,Emeka Okafor
345,-7.471030122,4102,Washington Wizards,Rookie,0.190981,5,Garrett Temple
346,-7.471030122,5082,Washington Wizards,Rookie,1.09832,5,Jan Vesely
347,-7.471030122,5092,Washington Wizards,Non-rookie,0.055162333,5,Jannero Pargo
348,-7.471030122,5201,Washington Wizards,Non-rookie,0.450727,5,Jason Collins
349,-7.471030122,5911,Washington Wizards,Rookie,1.97196,5,John Wall
350,-7.471030122,6645,Washington Wizards,Rookie,0.5992,5,Kevin Seraphin
351,-7.471030122,7062,Washington Wizards,Non-rookie,0.409751667,5,Leandro Barbosa
352,-7.471030122,7743,Washington Wizards,Non-rookie,0.533333333,5,Martell Webster
353,-7.471030122,8458,Washington Wizards,Non-rookie,4.333333333,5,Nene
354,-7.471030122,10188,Washington Wizards,Non-rookie,0.25624,5,Shaun Livingston
355,-7.471030122,10267,Washington Wizards,Rookie,0.02989,5,Shelvin Mack
356,-7.471030122,11182,Washington Wizards,Non-rookie,2.419653333,5,Trevor Ariza
357,-7.471030122,11190,Washington Wizards,Rookie,0.46176,5,Trevor Booker
358,-8.710712699,406,Brooklyn Nets,Non-rookie,2.372834,5,Andray Blatche
359,-8.710712699,1463,Brooklyn Nets,Non-rookie,4.55625,5,Brook Lopez
360,-8.710712699,2461,Brooklyn Nets,Rookie,0.016752667,5,Damion James
361,-8.710712699,3069,Brooklyn Nets,Non-rookie,5.725931667,5,Deron Williams
362,-8.710712699,4232,Brooklyn Nets,Non-rookie,3.227478333,5,Gerald Wallace
363,-8.710712699,5580,Brooklyn Nets,Non-rookie,0.450727,5,Jerry Stackhouse
364,-8.710712699,5701,Brooklyn Nets,Non-rookie,6.584215,5,Joe Johnson
365,-8.710712699,6104,Brooklyn Nets,Non-rookie,2.333333333,5,Josh Childress
366,-8.710712699,6330,Brooklyn Nets,Non-rookie,0.409741667,5,Keith Bogans
367,-8.710712699,6769,Brooklyn Nets,Non-rookie,4,5,Kris Humphries
368,-8.710712699,7734,Brooklyn Nets,Rookie,0.39776,5,MarShon Brooks
369,-8.710712699,8256,Brooklyn Nets,Rookie,1.03,5,Mirza Teletovic
370,-8.710712699,9223,Brooklyn Nets,Non-rookie,0.540872333,5,Reggie Evans
371,-8.710712699,11075,Brooklyn Nets,Rookie,0.157868,5,Tornike Shengelia
372,-8.710712699,11146,Brooklyn Nets,Non-rookie,1,5,Travis Outlaw
373,-8.710712699,11341,Brooklyn Nets,Rookie,0.157868,5,Tyshawn Taylor
374,-9.672434987,298,Cleveland Cavaliers,Rookie,1.166666667,5,Alonzo Gee
375,-9.672434987,387,Cleveland Cavaliers,Non-rookie,2.789394,5,Anderson Varejao
376,-9.672434987,2548,Cleveland Cavaliers,Non-rookie,1.597444,5,Daniel Gibson
377,-9.672434987,3280,Cleveland Cavaliers,Rookie,1.2422,5,Dion Waiters
378,-9.672434987,3361,Cleveland Cavaliers,Rookie,0.083692,5,Donald Sloan
379,-9.672434987,5473,Cleveland Cavaliers,Rookie,0.254065,5,Jeremy Pargo
380,-9.672434987,6147,Cleveland Cavaliers,Rookie,0.254065,5,Josh Selby
381,-9.672434987,6594,Cleveland Cavaliers,Rookie,0.130009,5,Kevin Jones
382,-9.672434987,6854,Cleveland Cavaliers,Rookie,1.84336,5,Kyrie Irving
383,-9.672434987,7330,Cleveland Cavaliers,Non-rookie,2.030454333,5,Luke Walton
384,-9.672434987,7724,Cleveland Cavaliers,Non-rookie,1.4,5,Marreese Speights
385,-9.672434987,8633,Cleveland Cavaliers,Rookie,0.759102,5,Omri Casspi
386,-9.672434987,9882,Cleveland Cavaliers,Rookie,0.113918667,5,Samardo Samuels
387,-9.672434987,10187,Cleveland Cavaliers,Non-rookie,0.25624,5,Shaun Livingston
388,-9.672434987,11215,Cleveland Cavaliers,Rookie,1.33536,5,Tristan Thompson
389,-9.672434987,11284,Cleveland Cavaliers,Rookie,0.52104,5,Tyler Zeller
390,-9.672434987,11595,Cleveland Cavaliers,Rookie,0.694347333,5,Wayne Ellington
