rating,Unnamed: 0,Team,Type,mu,sd,name
-5.786525374,7800,Sacramento Kings,Non-rookie,2.041666667,5,Matt Barnes
-5.786525374,9730,Sacramento Kings,Non-rookie,4.444444333,5,Rudy Gay
-5.786525374,11261,Sacramento Kings,Non-rookie,0.438482667,5,Ty Lawson
-5.786525374,11297,Sacramento Kings,Non-rookie,3.553762,5,Tyreke Evans
-5.786525374,11602,Sacramento Kings,Non-rookie,2,5,Wayne Ellington
-6.032273395,1260,Memphis Grizzlies,Non-rookie,1.9,5,Brandan Wright
-6.032273395,1765,Memphis Grizzlies,Non-rookie,7.37225,5,Chandler Parsons
-6.032273395,7452,Memphis Grizzlies,Non-rookie,7.055225,5,Marc Gasol
-6.032273395,8129,Memphis Grizzlies,Non-rookie,8.8467,5,Mike Conley
-6.032273395,10963,Memphis Grizzlies,Non-rookie,0.201186,5,Toney Douglas
-6.032273395,10985,Memphis Grizzlies,Non-rookie,1.835206,5,Tony Allen
-6.032273395,11449,Memphis Grizzlies,Non-rookie,1.421352333,5,Vince Carter
-6.032273395,11781,Memphis Grizzlies,Non-rookie,3.453815,5,Zach Randolph
-6.190073602,1289,New York Knicks,Non-rookie,1.612439333,5,Brandon Jennings
-6.190073602,1704,New York Knicks,Non-rookie,8.18646,5,Carmelo Anthony
-6.190073602,2332,New York Knicks,Non-rookie,3.747333333,5,Courtney Lee
-6.190073602,3125,New York Knicks,Non-rookie,7.10775,5,Derrick Rose
-6.190073602,5654,New York Knicks,Non-rookie,5.666666667,5,Joakim Noah
-6.190073602,6926,New York Knicks,Non-rookie,2.063666667,5,Lance Thomas
-6.190073602,9928,New York Knicks,Non-rookie,0.470199333,5,Sasha Vujacic
-6.274595635,303,Denver Nuggets,Non-rookie,0.466666667,5,Alonzo Gee
-6.274595635,2567,Denver Nuggets,Non-rookie,5.016666667,5,Danilo Gallinari
-6.274595635,2723,Denver Nuggets,Non-rookie,2.690058333,5,Darrell Arthur
-6.274595635,4968,Denver Nuggets,Non-rookie,1.513508333,5,Jameer Nelson
-6.274595635,6439,Denver Nuggets,Non-rookie,4.026217333,5,Kenneth Faried
-6.274595635,8182,Denver Nuggets,Non-rookie,1.166666667,5,Mike Miller
-6.274595635,9671,Denver Nuggets,Non-rookie,1.666666667,5,Roy Hibbert
-6.274595635,11644,Denver Nuggets,Non-rookie,1.177777667,5,Will Barton
-6.274595635,11716,Denver Nuggets,Non-rookie,3.733333333,5,Wilson Chandler
