,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
x[150],-1.045,1.267,-3.576,1.154,0.019,0.024,4296.0,1230.0,1.0
x[151],-1.585,1.396,-4.208,1.001,0.024,0.025,3247.0,1489.0,1.0
x[152],0.45,1.775,-2.915,3.73,0.03,0.048,3630.0,1257.0,1.0
x[153],0.747,1.356,-1.514,3.446,0.024,0.029,3103.0,1500.0,1.0
x[154],1.233,1.343,-1.373,3.623,0.021,0.026,4134.0,1129.0,1.0
x[155],-1.736,2.233,-6.109,2.262,0.039,0.04,3315.0,1724.0,1.0
x[156],1.767,1.677,-1.118,5.139,0.03,0.033,3165.0,1290.0,1.0
x[157],-1.903,2.348,-6.107,2.627,0.043,0.042,3045.0,1617.0,1.0
x[158],0.873,1.439,-1.846,3.577,0.023,0.029,3995.0,1301.0,1.0
x[159],-1.64,1.193,-3.792,0.595,0.019,0.018,3777.0,1397.0,1.01
x[160],0.027,1.096,-1.92,2.221,0.02,0.034,3135.0,1100.0,1.0
x[161],-0.098,1.588,-2.9,2.91,0.028,0.04,3305.0,1336.0,1.0
x[162],0.275,1.7,-2.946,3.479,0.029,0.043,3492.0,1384.0,1.0
x[163],-0.126,1.537,-2.748,3.043,0.027,0.041,3201.0,1346.0,1.0
x[164],-0.032,1.572,-3.083,2.699,0.023,0.042,4649.0,1284.0,1.0
x[165],0.624,1.65,-2.338,3.778,0.029,0.042,3235.0,1151.0,1.0
x[166],-0.146,1.637,-3.063,3.061,0.024,0.044,4734.0,1307.0,1.0
x[167],-0.145,2.213,-4.175,4.079,0.034,0.051,4251.0,1637.0,1.0
x[168],-1.433,1.193,-3.641,0.793,0.02,0.02,3655.0,1368.0,1.0
x[169],0.569,1.581,-2.272,3.634,0.027,0.038,3339.0,1212.0,1.0
x[170],2.047,1.395,-0.704,4.575,0.024,0.021,3427.0,1245.0,1.0
x[171],-0.391,2.404,-4.957,4.155,0.039,0.06,3843.0,1455.0,1.0
x[172],0.229,1.662,-2.768,3.222,0.025,0.044,4316.0,1364.0,1.01
x[173],0.973,1.316,-1.618,3.261,0.021,0.025,3837.0,1525.0,1.0
x[174],0.009,1.684,-3.104,3.08,0.028,0.05,3721.0,964.0,1.01
x[175],-0.468,1.6,-3.402,2.503,0.03,0.043,2767.0,1153.0,1.0
x[176],-0.736,1.446,-3.276,1.963,0.025,0.031,3257.0,1322.0,1.0
x[177],-0.151,1.703,-3.238,2.953,0.028,0.054,3667.0,1297.0,1.0
x[178],-0.617,1.207,-2.899,1.547,0.021,0.024,3448.0,1290.0,1.0
x[179],-2.376,2.739,-7.801,2.634,0.048,0.054,3317.0,1274.0,1.0
x[180],-0.595,1.315,-3.033,1.83,0.024,0.032,3101.0,1040.0,1.0
x[181],-0.559,1.449,-3.251,2.105,0.025,0.039,3472.0,1313.0,1.0
x[182],-0.939,1.442,-3.451,1.884,0.024,0.028,3646.0,1237.0,1.0
x[183],2.487,1.504,-0.272,5.448,0.027,0.025,3025.0,1160.0,1.0
x[184],0.595,1.423,-2.308,3.03,0.024,0.033,3482.0,1329.0,1.0
x[185],-0.322,1.628,-3.474,2.714,0.027,0.042,3804.0,1211.0,1.0
x[186],-0.154,1.579,-3.173,2.688,0.027,0.047,3541.0,1312.0,1.0
x[187],-0.414,1.43,-2.956,2.329,0.025,0.034,3146.0,1603.0,1.0
x[188],-0.43,1.199,-2.569,1.837,0.02,0.03,3572.0,1214.0,1.0
x[189],0.061,1.516,-2.74,2.96,0.026,0.044,3493.0,1104.0,1.0
x[190],1.12,1.334,-1.513,3.423,0.021,0.026,4184.0,1304.0,1.0
x[191],-0.087,1.619,-3.032,3.017,0.025,0.039,4123.0,1432.0,1.0
x[192],1.054,1.334,-1.453,3.551,0.024,0.029,3033.0,1147.0,1.0
x[193],0.084,1.452,-2.616,2.774,0.024,0.036,3556.0,1729.0,1.0
x[194],-0.073,1.628,-3.029,2.95,0.024,0.046,4501.0,1484.0,1.0
x[195],-0.078,1.117,-2.05,2.122,0.017,0.032,4583.0,1052.0,1.0
x[196],0.118,1.536,-2.821,2.979,0.023,0.04,4409.0,1348.0,1.0
x[197],-0.123,1.646,-3.233,2.826,0.03,0.047,3024.0,1239.0,1.0
x[198],-0.176,1.695,-3.349,2.89,0.029,0.046,3430.0,1023.0,1.0
x[199],0.325,1.429,-2.213,2.999,0.022,0.036,4367.0,1287.0,1.0
x[200],0.201,1.558,-2.555,3.278,0.024,0.04,4213.0,1530.0,1.0
x[201],0.118,1.089,-1.71,2.329,0.019,0.028,3369.0,1175.0,1.0
x[202],-0.721,1.995,-4.471,2.897,0.034,0.05,3431.0,1358.0,1.0
x[203],2.965,1.718,-0.238,6.079,0.03,0.025,3216.0,1218.0,1.0
x[204],-0.12,1.487,-2.74,2.772,0.028,0.039,2874.0,1050.0,1.0
x[205],-2.847,2.787,-8.068,2.27,0.05,0.057,3160.0,1127.0,1.0
x[206],-0.892,1.341,-3.54,1.48,0.024,0.027,3195.0,1304.0,1.0
x[207],6.79,2.095,2.882,10.908,0.034,0.025,3949.0,1366.0,1.0
x[208],0.232,1.629,-2.633,3.307,0.027,0.047,3701.0,1212.0,1.0
x[209],-1.303,2.25,-5.477,2.932,0.034,0.05,4471.0,1206.0,1.0
x[210],-0.544,1.748,-3.688,2.897,0.034,0.043,2717.0,1160.0,1.0
x[211],0.292,1.803,-2.866,3.738,0.031,0.048,3328.0,1395.0,1.0
x[212],3.022,1.591,0.076,6.025,0.028,0.023,3279.0,1264.0,1.01
x[213],0.668,3.04,-4.908,6.31,0.052,0.093,3421.0,1190.0,1.0
x[214],-0.886,1.574,-3.776,2.127,0.026,0.037,3592.0,1162.0,1.0
x[215],0.104,1.459,-2.643,2.835,0.024,0.041,3526.0,1249.0,1.0
x[216],-1.328,1.299,-3.782,1.142,0.021,0.023,3834.0,1303.0,1.0
x[217],-1.175,1.736,-4.56,2.157,0.032,0.046,2924.0,1252.0,1.0
x[218],-0.258,1.927,-3.68,3.229,0.03,0.052,4020.0,1438.0,1.0
x[219],3.322,2.953,-2.205,8.675,0.053,0.056,3058.0,1244.0,1.0
x[220],0.912,1.108,-1.112,3.036,0.017,0.021,4574.0,1243.0,1.0
x[221],0.539,0.953,-1.144,2.357,0.017,0.02,3013.0,1247.0,1.0
x[222],1.157,1.699,-1.976,4.367,0.026,0.034,4243.0,1393.0,1.0
x[223],0.043,1.172,-2.197,2.186,0.022,0.035,2961.0,1191.0,1.0
x[224],-0.454,1.446,-3.266,2.215,0.026,0.036,3257.0,1093.0,1.0
x[225],5.088,2.164,1.088,9.095,0.038,0.029,3140.0,1490.0,1.0
x[226],-0.107,1.025,-1.947,1.852,0.016,0.029,4031.0,1066.0,1.0
x[227],-0.117,1.432,-2.6,2.583,0.022,0.046,4120.0,1138.0,1.01
x[228],0.123,1.593,-2.609,3.096,0.029,0.043,2937.0,1379.0,1.0
x[229],0.344,1.606,-2.586,3.414,0.026,0.04,3853.0,1356.0,1.0
x[230],-0.056,1.575,-3.002,2.931,0.027,0.039,3518.0,1532.0,1.0
x[231],-2.837,2.067,-6.664,1.09,0.035,0.033,3469.0,1601.0,1.0
x[232],-0.762,1.553,-3.959,1.92,0.025,0.038,3998.0,1123.0,1.0
x[233],0.072,1.421,-2.369,2.978,0.023,0.037,3656.0,1350.0,1.0
x[234],1.829,1.84,-1.566,5.31,0.029,0.035,4008.0,1240.0,1.01
x[235],0.082,1.596,-2.849,3.079,0.025,0.052,3956.0,1220.0,1.0
x[236],0.841,2.111,-2.963,4.878,0.033,0.046,3989.0,1391.0,1.0
x[237],-1.065,2.126,-5.167,2.704,0.034,0.048,4000.0,1359.0,1.0
x[238],0.256,1.581,-2.537,3.502,0.027,0.04,3440.0,1218.0,1.01
x[239],-0.048,0.971,-1.866,1.717,0.014,0.031,4458.0,1074.0,1.0
x[240],-1.132,1.304,-3.755,1.084,0.023,0.022,3342.0,1538.0,1.0
x[241],-0.982,1.765,-4.231,2.405,0.03,0.039,3372.0,1228.0,1.0
x[242],-1.201,1.269,-3.722,0.892,0.023,0.022,3054.0,1508.0,1.0
x[243],0.683,1.496,-2.026,3.551,0.023,0.033,4192.0,1492.0,1.0
x[244],1.427,1.422,-1.424,3.953,0.024,0.023,3569.0,1150.0,1.0
x[245],-0.57,1.251,-2.947,1.677,0.019,0.03,4223.0,1504.0,1.0
x[246],-0.329,2.719,-5.293,5.08,0.047,0.061,3429.0,1609.0,1.0
x[247],-1.546,1.622,-4.375,1.793,0.03,0.029,2830.0,1384.0,1.0
x[248],0.881,1.198,-1.556,2.843,0.017,0.021,4910.0,1319.0,1.0
x[249],0.944,1.062,-1.124,2.785,0.018,0.019,3473.0,1264.0,1.0
x[250],-0.116,1.566,-2.852,3.024,0.026,0.041,3566.0,1145.0,1.0
x[251],0.382,1.175,-1.806,2.448,0.022,0.026,2863.0,1478.0,1.0
x[252],7.275,2.157,3.329,11.379,0.037,0.029,3446.0,1474.0,1.0
x[253],1.934,1.393,-0.789,4.34,0.025,0.023,2994.0,1261.0,1.0
x[254],-1.76,1.427,-4.347,0.896,0.025,0.021,3258.0,1120.0,1.0
x[255],-0.488,1.46,-3.131,2.219,0.022,0.041,4283.0,1135.0,1.0
x[256],2.132,2.343,-2.338,6.346,0.037,0.041,4048.0,1557.0,1.0
x[257],-0.06,1.439,-2.972,2.46,0.025,0.037,3407.0,1147.0,1.0
x[258],-1.255,1.423,-3.956,1.34,0.024,0.027,3540.0,1061.0,1.0
x[259],-0.13,1.657,-3.206,2.938,0.028,0.042,3380.0,1380.0,1.0
x[260],0.549,2.201,-3.362,4.895,0.034,0.053,4079.0,1496.0,1.0
x[261],2.118,2.118,-1.562,6.152,0.034,0.036,3821.0,1023.0,1.0
x[262],-0.757,3.648,-7.671,5.759,0.069,0.087,2752.0,1323.0,1.0
x[263],-0.025,1.546,-2.93,2.835,0.029,0.037,2839.0,1213.0,1.0
x[264],1.052,1.008,-0.805,2.893,0.018,0.018,3243.0,1297.0,1.0
x[265],0.303,1.49,-2.59,3.031,0.026,0.038,3354.0,1275.0,1.0
x[266],-0.141,1.548,-3.009,2.689,0.026,0.04,3459.0,1189.0,1.0
x[267],-1.154,1.922,-4.857,2.395,0.034,0.045,3284.0,978.0,1.0
x[268],-0.971,1.404,-3.382,1.848,0.025,0.031,3269.0,1194.0,1.0
x[269],0.908,1.439,-1.987,3.299,0.025,0.029,3323.0,1371.0,1.0
x[270],0.045,1.598,-2.713,3.256,0.032,0.051,2447.0,901.0,1.01
x[271],0.559,1.527,-2.315,3.466,0.026,0.035,3394.0,1390.0,1.0
x[272],-0.287,1.622,-3.412,2.737,0.027,0.045,3447.0,1107.0,1.0
x[273],-0.176,1.511,-2.912,2.636,0.025,0.038,3667.0,1142.0,1.0
x[274],-0.329,1.597,-3.041,2.999,0.025,0.039,3979.0,1227.0,1.0
x[275],2.834,1.888,-0.495,6.345,0.031,0.027,3662.0,1577.0,1.0
x[276],-0.109,1.65,-3.253,2.975,0.025,0.048,4337.0,1159.0,1.0
x[277],-2.973,2.242,-6.856,1.541,0.038,0.034,3455.0,1710.0,1.0
x[278],-0.158,1.631,-3.13,3.124,0.03,0.044,3071.0,1063.0,1.0
x[279],-0.424,0.983,-2.289,1.337,0.015,0.022,4183.0,1426.0,1.0
x[280],0.549,1.368,-2.001,3.007,0.025,0.036,2851.0,1464.0,1.01
x[281],-0.187,1.53,-2.933,2.845,0.029,0.041,2774.0,1266.0,1.0
x[282],0.735,2.08,-3.054,4.669,0.031,0.044,4428.0,1698.0,1.0
x[283],0.061,1.704,-3.246,3.173,0.024,0.048,5002.0,1215.0,1.0
x[284],0.353,1.961,-3.372,3.868,0.034,0.051,3385.0,1416.0,1.0
x[285],-0.889,1.247,-3.08,1.585,0.022,0.022,3276.0,1683.0,1.0
x[286],-1.795,2.006,-5.69,1.642,0.034,0.039,3465.0,1358.0,1.0
x[287],-1.668,1.593,-4.733,1.222,0.026,0.026,3747.0,1486.0,1.0
x[288],-0.952,1.452,-3.59,1.714,0.026,0.03,3250.0,1304.0,1.0
x[289],0.018,1.566,-2.899,2.954,0.029,0.04,3010.0,1188.0,1.0
x[290],-0.879,1.178,-3.117,1.317,0.021,0.026,3213.0,1153.0,1.0
x[291],1.235,1.399,-1.383,3.832,0.021,0.026,4244.0,1345.0,1.0
x[292],-0.991,1.856,-4.351,2.444,0.031,0.045,3606.0,1124.0,1.01
x[293],1.547,1.824,-1.739,5.054,0.032,0.036,3188.0,1217.0,1.0
x[294],0.12,0.945,-1.731,1.848,0.017,0.029,3023.0,1247.0,1.01
x[295],-0.62,1.647,-3.617,2.528,0.028,0.041,3435.0,1359.0,1.0
x[296],0.392,1.633,-2.586,3.567,0.026,0.044,3983.0,1154.0,1.0
x[297],0.101,1.583,-2.975,2.893,0.027,0.047,3583.0,1166.0,1.0
x[298],1.867,1.501,-0.957,4.646,0.026,0.024,3401.0,1148.0,1.0
x[299],0.989,1.226,-1.24,3.288,0.019,0.022,3983.0,1535.0,1.0
x[300],0.117,1.655,-2.958,3.098,0.026,0.045,3907.0,1196.0,1.0
x[301],0.441,1.28,-1.928,2.881,0.026,0.03,2487.0,1160.0,1.0
x[302],-0.428,1.38,-3.007,2.18,0.022,0.036,4442.0,1282.0,1.0
x[303],-0.242,1.314,-2.69,2.218,0.022,0.033,3557.0,1234.0,1.0
x[304],-1.036,1.338,-3.463,1.516,0.022,0.025,3558.0,1266.0,1.0
x[305],0.089,1.647,-2.804,3.199,0.024,0.046,4747.0,1271.0,1.0
x[306],-1.142,1.616,-4.16,1.796,0.024,0.034,4484.0,1343.0,1.0
x[307],2.386,2.246,-1.331,7.002,0.035,0.036,4027.0,1499.0,1.0
x[308],-0.24,1.387,-2.754,2.447,0.026,0.036,2851.0,1107.0,1.0
x[309],-0.63,2.921,-6.083,4.839,0.051,0.077,3233.0,1211.0,1.0
x[310],-3.623,3.044,-9.589,1.862,0.049,0.048,3832.0,1352.0,1.0
x[311],-0.212,1.151,-2.369,1.989,0.02,0.032,3205.0,1243.0,1.0
x[312],-1.293,1.357,-3.764,1.163,0.02,0.022,4468.0,1339.0,1.0
x[313],0.949,0.896,-0.689,2.6,0.014,0.016,3998.0,1068.0,1.0
x[314],0.04,1.626,-3.119,2.978,0.032,0.043,2619.0,1042.0,1.0
x[315],-2.163,3.67,-9.021,4.877,0.067,0.086,3020.0,1238.0,1.0
x[316],-0.234,1.534,-3.138,2.654,0.022,0.04,4780.0,1563.0,1.0
x[317],8.308,2.411,3.837,12.759,0.038,0.029,4022.0,1528.0,1.0
x[318],-0.681,1.55,-3.303,2.553,0.026,0.037,3668.0,1356.0,1.0
x[319],0.042,1.244,-2.353,2.235,0.02,0.031,3922.0,1412.0,1.0
x[320],0.664,1.394,-1.955,3.186,0.025,0.029,3064.0,1639.0,1.0
x[321],5.124,2.048,1.567,8.97,0.033,0.028,3833.0,1411.0,1.0
x[322],2.977,1.612,0.125,6.22,0.029,0.024,3126.0,1297.0,1.0
x[323],-0.121,1.639,-3.239,2.949,0.026,0.048,4018.0,1218.0,1.0
x[324],-0.409,1.612,-3.361,2.731,0.025,0.043,4164.0,1197.0,1.01
x[325],0.795,1.087,-1.074,3.052,0.017,0.023,3912.0,1320.0,1.0
x[326],0.768,1.437,-1.622,3.791,0.024,0.029,3536.0,1501.0,1.0
x[327],-0.518,1.233,-2.926,1.731,0.02,0.03,3749.0,1240.0,1.0
x[328],0.389,1.752,-2.75,3.684,0.026,0.041,4429.0,1427.0,1.0
x[329],-0.174,1.546,-2.899,2.911,0.023,0.045,4300.0,1144.0,1.0
x[330],-0.11,1.654,-3.18,2.915,0.033,0.048,2765.0,1048.0,1.0
x[331],-1.136,2.213,-5.146,3.194,0.039,0.047,3203.0,1398.0,1.0
x[332],-0.003,1.555,-2.851,2.823,0.025,0.04,3886.0,1178.0,1.0
x[333],-0.352,1.471,-2.998,2.369,0.023,0.041,3934.0,1252.0,1.01
x[334],-3.187,2.384,-7.883,0.958,0.041,0.038,3458.0,1420.0,1.0
x[335],4.04,2.04,0.219,7.79,0.033,0.028,3833.0,1295.0,1.0
x[336],-0.266,1.336,-2.715,2.312,0.025,0.036,2981.0,1168.0,1.0
x[337],1.039,1.358,-1.535,3.626,0.021,0.025,4454.0,1430.0,1.0
x[338],1.569,2.186,-2.416,5.547,0.037,0.041,3464.0,1296.0,1.0
x[339],-0.334,1.537,-3.03,2.719,0.028,0.04,3005.0,1222.0,1.01
x[340],-0.609,1.387,-3.272,2.002,0.024,0.031,3452.0,1402.0,1.0
x[341],-1.239,3.243,-7.798,4.457,0.053,0.074,3832.0,1482.0,1.0
x[342],1.114,1.43,-1.677,3.724,0.024,0.026,3704.0,1503.0,1.0
x[343],0.129,1.638,-3.01,3.139,0.03,0.048,2936.0,1259.0,1.0
x[344],-0.051,1.631,-3.083,2.977,0.03,0.053,3014.0,1185.0,1.0
x[345],-0.412,1.29,-2.801,2.015,0.021,0.032,3929.0,1339.0,1.0
x[346],0.088,1.645,-2.986,3.138,0.028,0.045,3447.0,1356.0,1.0
x[347],0.806,1.371,-1.837,3.406,0.025,0.027,2894.0,1060.0,1.0
x[348],-0.535,2.451,-5.063,4.034,0.042,0.062,3368.0,1420.0,1.0
x[349],-0.039,1.57,-3.037,2.892,0.025,0.044,4052.0,1213.0,1.0
x[350],-0.053,1.619,-2.894,3.114,0.027,0.047,3606.0,1248.0,1.0
x[351],0.699,1.241,-1.676,2.96,0.019,0.027,4084.0,1293.0,1.0
x[352],0.047,1.061,-1.96,1.991,0.017,0.028,3838.0,1341.0,1.01
x[353],-0.156,1.593,-3.087,2.69,0.025,0.045,4103.0,1359.0,1.0
x[354],-0.025,1.556,-3.071,2.748,0.028,0.038,3088.0,1388.0,1.0
x[355],1.948,1.302,-0.634,4.23,0.022,0.019,3642.0,1286.0,1.0
x[356],-0.431,1.354,-2.95,2.066,0.025,0.044,3040.0,864.0,1.0
x[357],1.691,2.272,-2.469,5.88,0.042,0.046,2950.0,1204.0,1.0
x[358],3.109,2.045,-0.505,7.196,0.028,0.029,5176.0,1556.0,1.0
x[359],-0.386,1.68,-3.533,2.735,0.027,0.039,3958.0,1488.0,1.0
x[360],1.607,1.453,-1.109,4.24,0.026,0.025,3234.0,1296.0,1.0
x[361],0.495,1.439,-2.462,2.959,0.021,0.037,4704.0,1318.0,1.0
x[362],0.174,1.434,-2.493,2.901,0.027,0.035,2912.0,1339.0,1.0
x[363],-0.095,1.38,-2.724,2.48,0.024,0.035,3238.0,1354.0,1.0
x[364],-0.896,1.63,-3.929,2.108,0.028,0.037,3390.0,1056.0,1.0
x[365],-0.865,1.214,-3.164,1.397,0.02,0.026,3760.0,1165.0,1.0
x[366],0.661,1.391,-1.947,3.304,0.024,0.031,3411.0,1200.0,1.0
x[367],-0.307,1.023,-2.332,1.545,0.017,0.025,3584.0,1296.0,1.0
x[368],0.067,1.426,-2.427,2.983,0.024,0.038,3477.0,1035.0,1.0
x[369],-1.217,1.235,-3.551,1.102,0.02,0.022,3920.0,1363.0,1.0
x[370],-0.999,2.186,-4.74,3.464,0.038,0.047,3289.0,1342.0,1.0
x[371],1.058,2.439,-3.586,5.368,0.041,0.053,3554.0,1499.0,1.0
x[372],-0.956,1.469,-3.771,1.853,0.026,0.037,3254.0,1023.0,1.0
x[373],-0.625,1.392,-3.363,1.715,0.024,0.032,3371.0,1439.0,1.0
x[374],-0.335,1.462,-2.981,2.464,0.023,0.039,3969.0,910.0,1.0
