rating,Team,mu,sd,name,coefs,index,player_id,finalpriors,finalse
-7.476474607,Portland Trail Blazers,1.168411,5,Noah Vonleh,-2.631467036,162,203943,-0.155377112,0.389326312
-7.476474607,Portland Trail Blazers,0.490460667,5,Pat Connaughton,1.392985677,123,1626192,-0.188984021,0.304197311
-7.476474607,Portland Trail Blazers,0.78712,5,Shabazz Napier,-1.0569344,367,203894,-0.174278219,0.290960046
-7.476474607,Portland Trail Blazers,1.01908,5,Zach Collins,-3.419040514,482,1628380,-0.16277965,0.339180297
-7.100591941,New Orleans Pelicans,0.437537,5,Cheick Diallo,-4.804266543,372,1627767,-0.191694661,0.307169602
-7.100591941,New Orleans Pelicans,0.525743333,5,Ian Clark,-0.57254736,427,203546,-0.187322154,0.289176029
-7.100591941,New Orleans Pelicans,0.033333333,5,Quinn Cook,3.547307082,255,1626188,-0.21173158,0.450383836
-6.91526888,Indiana Pacers,0.85,5,Domantas Sabonis,-0.726083448,348,1627734,-0.171291279,0.285581447
-6.91526888,Indiana Pacers,0.033333333,5,Georges Niang,-0.050207905,179,1627777,-0.211774544,0.448258682
-6.91526888,Indiana Pacers,0.316666667,5,Ike Anigbogu,-3.113020699,271,1628387,-0.19772933,0.338350432
-6.91526888,Indiana Pacers,0.490460667,5,Joe Young,-5.991034292,3,1626202,-0.189114127,0.291768316
-6.91526888,Indiana Pacers,0.85664,5,Myles Turner,1.372436443,309,1626167,-0.170962125,0.286732394
-6.899803629,Denver Nuggets,1.12716,5,Emmanuel Mudiay,-4.77066208,142,1626144,-0.157555671,0.362194034
-6.899803629,Denver Nuggets,0.850018333,5,Gary Harris,5.139888355,32,203914,-0.171293956,0.285238718
-6.899803629,Denver Nuggets,1.11844,5,Jamal Murray,4.613053365,31,1627750,-0.157987933,0.359053286
-6.899803629,Denver Nuggets,0.56688,5,Malik Beasley,-3.742299388,208,1627736,-0.185329504,0.278819366
-6.899803629,Denver Nuggets,0.490460667,5,Nikola Jokic,5.796173083,503,203999,-0.189117713,0.291465829
