"X","Unnamed..0","rating","Team","mu","sd","name","Contract.Value","Year","Type","coefs","index","player_id","player_name","finalpriors","finalse"
52,99,-8.154010436,"San Antonio Spurs",5.333333333,5,"Pau Gasol","$16,000,000.00 ",2017,"Non-rookie",-3.821007637,477,2200,"Pau Gasol",1.48767984460878,0.494892488894438
53,100,-8.154010436,"San Antonio Spurs",2.802,5,"Rudy Gay","$8,406,000.00 ",2017,"Non-rookie",3.024978458,223,200752,"Rudy Gay",0.148564425848784,0.500972060371933
54,101,-8.154010436,"San Antonio Spurs",5.151042,5,"Tony Parker","$15,453,126.00 ",2017,"Non-rookie",-3.894915022,345,2225,"Tony Parker",1.39124484272884,0.4908614276027
55,102,-0.487595368,"Minnesota Timberwolves",0.705651667,5,"Aaron Brooks","$2,116,955.00 ",2017,"Non-rookie",-5.138802222,307,201166,"Aaron Brooks",-1.39703700202145,0.407841357997071
56,103,-0.487595368,"Minnesota Timberwolves",2.524774,5,"Andrew Wiggins","$7,574,322.00 ",2017,"Non-rookie",-3.209102887,312,203952,"Andrew Wiggins",-0.434692480668381,0.295916797338716
57,104,-0.487595368,"Minnesota Timberwolves",2.433333333,5,"Cole Aldrich","$7,300,000.00 ",2017,"Non-rookie",-3.909237193,502,202332,"Cole Aldrich",-0.483066041544411,0.29983206397516
58,105,-0.487595368,"Minnesota Timberwolves",4.70412,5,"Gorgui Dieng","$14,112,360.00 ",2017,"Non-rookie",-7.691318774,311,203476,"Gorgui Dieng",0.718216064945481,0.287988067067544
59,106,-0.487595368,"Minnesota Timberwolves",3.647587333,5,"Jamal Crawford","$10,942,762.00 ",2017,"Non-rookie",2.357181606,410,2037,"Jamal Crawford",0.159293553098117,0.270120944521039
60,108,-0.487595368,"Minnesota Timberwolves",6.333333333,5,"Jeff Teague","$19,000,000.00 ",2017,"Non-rookie",7.239250779,27,201952,"Jeff Teague",1.58009571794402,0.378647326487669
61,109,-0.487595368,"Minnesota Timberwolves",6.43369,5,"Jimmy Butler","$19,301,070.00 ",2017,"Non-rookie",4.025558796,479,202710,"Jimmy Butler",1.63318598401174,0.385854928911806
62,111,-0.487595368,"Minnesota Timberwolves",2.07228,5,"Karl-Anthony Towns","$6,216,840.00 ",2017,"Non-rookie",3.692724292,29,1626157,"Karl-Anthony Towns",-0.674068972257601,0.317476936286708
63,114,-0.487595368,"Minnesota Timberwolves",0.525743333,5,"Shabazz Muhammad","$1,577,230.00 ",2017,"Non-rookie",-3.655842896,270,203498,"Shabazz Muhammad",-1.49221135969378,0.421696722053943
64,115,-0.487595368,"Minnesota Timberwolves",4.666666667,5,"Taj Gibson","$14,000,000.00 ",2017,"Non-rookie",0.102629818,90,201959,"Taj Gibson",0.698402658686254,0.286689006365463
65,117,-0.655602464,"Portland Trail Blazers",2.439678333,5,"Al-Farouq Aminu","$7,319,035.00 ",2017,"Non-rookie",7.716391423,463,202329,"Al-Farouq Aminu",-0.470141484011814,0.297979154340216
66,119,-0.655602464,"Portland Trail Blazers",8.717685667,5,"Damian Lillard","$26,153,057.00 ",2017,"Non-rookie",7.915807696,122,203081,"Damian Lillard",2.85102381273093,0.572808265080348
67,120,-0.655602464,"Portland Trail Blazers",2.117510333,5,"Ed Davis","$6,352,531.00 ",2017,"Non-rookie",-5.063954717,303,202334,"Ed Davis",-0.640573457788959,0.313699691336574
68,121,-0.655602464,"Portland Trail Blazers",5.710382667,5,"Evan Turner","$17,131,148.00 ",2017,"Non-rookie",-0.038754784,326,202323,"Evan Turner",1.26011290278354,0.334934819753397
69,124,-0.655602464,"Portland Trail Blazers",3.387640667,5,"Maurice Harkless","$10,162,922.00 ",2017,"Non-rookie",-2.477722322,327,203090,"Maurice Harkless",0.0313456023841334,0.269992974739718
70,125,-0.655602464,"Portland Trail Blazers",3.301498333,5,"Meyers Leonard","$9,904,495.00 ",2017,"Non-rookie",-2.373206391,124,203086,"Meyers Leonard",-0.014225056431733,0.271249206738043
71,130,0.562154828,"New Orleans Pelicans",7.925168667,5,"Anthony Davis","$23,775,506.00 ",2017,"Non-rookie",5.381461205,62,203076,"Anthony Davis",2.36241886919982,0.522600369815383
72,132,0.562154828,"New Orleans Pelicans",0.766666667,5,"Dante Cunningham","$2,300,000.00 ",2017,"Non-rookie",-6.099927255,63,201967,"Dante Cunningham",-1.42454204916465,0.413597062365937
73,133,0.562154828,"New Orleans Pelicans",0.7,5,"Darius Miller","$2,100,000.00 ",2017,"Non-rookie",-5.38473835,296,203121,"Darius Miller",-1.45980977172541,0.418416538574019
74,134,0.562154828,"New Orleans Pelicans",6.021283333,5,"DeMarcus Cousins","$18,063,850.00 ",2017,"Non-rookie",9.935191988,297,202326,"DeMarcus Cousins",1.35523337803068,0.378085482094744
75,138,0.562154828,"New Orleans Pelicans",0.083333333,5,"Jordan Crawford","$250,000.00 ",2017,"Non-rookie",-1.238604944,274,202348,"Jordan Crawford",-1.78603620395761,0.465298925471313
76,141,0.562154828,"New Orleans Pelicans",8.562222333,5,"Jrue Holiday","$25,686,667.00 ",2017,"Non-rookie",7.436850254,507,201950,"Jrue Holiday",2.69943034674677,0.577350602750312
77,142,0.562154828,"New Orleans Pelicans",3.531835,5,"Omer Asik","$10,595,505.00 ",2017,"Non-rookie",-4.047849855,172,201600,"Omer Asik",0.0382757875517501,0.292199069638308
78,145,0.562154828,"New Orleans Pelicans",1.1,5,"Rajon Rondo","$3,300,000.00 ",2017,"Non-rookie",-3.516790574,476,200765,"Rajon Rondo",-1.2482034374189,0.390366784748721
79,147,0.562154828,"New Orleans Pelicans",4.078845,5,"Solomon Hill","$12,236,535.00 ",2017,"Non-rookie",-2.893633486,245,203524,"Solomon Hill",0.327652739874254,0.295106881528153
80,148,0.562154828,"New Orleans Pelicans",0.705651667,5,"Tony Allen","$2,116,955.00 ",2017,"Non-rookie",-1.386439355,284,2754,"Tony Allen",-1.45681995038393,0.41800587550281
81,149,-0.567018304,"Indiana Pacers",3.256607,5,"Al Jefferson","$9,769,821.00 ",2017,"Non-rookie",-1.973212858,475,2744,"Al Jefferson",-0.0430181229386659,0.273040354946919
82,150,-0.567018304,"Indiana Pacers",3.5,5,"Bojan Bogdanovic","$10,500,000.00 ",2017,"Non-rookie",-1.498055125,170,202711,"Bojan Bogdanovic",0.0857406283759923,0.269862982827183
83,151,-0.567018304,"Indiana Pacers",2.543333333,5,"Cory Joseph","$7,630,000.00 ",2017,"Non-rookie",-3.865759661,169,202709,"Cory Joseph",-0.420351188016738,0.294335058084723
84,152,-0.567018304,"Indiana Pacers",0.705651667,5,"Damien Wilkins","$2,116,955.00 ",2017,"Non-rookie",-0.852361105,277,2863,"Damien Wilkins",-1.39251389042807,0.40747533355451
85,153,-0.567018304,"Indiana Pacers",3.333333333,5,"Darren Collison","$10,000,000.00 ",2017,"Non-rookie",6.387595449,12,201954,"Darren Collison",-0.00242867776139022,0.271800597604485
86,158,-0.567018304,"Indiana Pacers",1.393333333,5,"Lance Stephenson","$4,180,000.00 ",2017,"Non-rookie",-0.886756572,339,202362,"Lance Stephenson",-1.02871939914794,0.358020586930503
87,160,-0.567018304,"Indiana Pacers",4.932116,5,"Thaddeus Young","$14,796,348.00 ",2017,"Non-rookie",-0.628089211,0,201152,"Thaddeus Young",0.84335267103023,0.295611332572364
88,161,-0.567018304,"Indiana Pacers",7,5,"Victor Oladipo","$21,000,000.00 ",2017,"Non-rookie",9.613063744,1,203506,"Victor Oladipo",1.93729605355791,0.427716490571461
89,162,-1.813798095,"Denver Nuggets",2.488304,5,"Darrell Arthur","$7,464,912.00 ",2017,"Non-rookie",-0.88280655,424,201589,"Darrell Arthur",-0.378458853863784,0.294516060838293
90,166,-1.813798095,"Denver Nuggets",1.578683333,5,"Jameer Nelson","$4,736,050.00 ",2017,"Non-rookie",-7.247404026,301,2749,"Jameer Nelson",-0.859662591247055,0.346122675503524
91,168,-1.813798095,"Denver Nuggets",4.307116,5,"Kenneth Faried","$12,921,348.00 ",2017,"Non-rookie",-0.995160843,313,202702,"Kenneth Faried",0.583721496417924,0.267835796537358
92,170,-1.813798095,"Denver Nuggets",4.680365333,5,"Mason Plumlee","$14,041,096.00 ",2017,"Non-rookie",-7.768498585,471,203486,"Mason Plumlee",0.78117630426412,0.277637457315765
93,172,-1.813798095,"Denver Nuggets",10.423077,5,"Paul Millsap","$31,269,231.00 ",2017,"Non-rookie",2.884274343,489,200794,"Paul Millsap",3.81916171634679,0.721821170587381
94,177,-1.813798095,"Denver Nuggets",1.177777667,5,"Will Barton","$3,533,333.00 ",2017,"Non-rookie",4.286903762,33,203115,"Will Barton",-1.07174803720947,0.373875295862998
95,178,-1.813798095,"Denver Nuggets",4.005618,5,"Wilson Chandler","$12,016,854.00 ",2017,"Non-rookie",-7.77543657,121,201163,"Wilson Chandler",0.424224279966068,0.263651664246492
96,179,-2.37472787,"Washington Wizards",7.925168667,5,"Bradley Beal","$23,775,506.00 ",2017,"Non-rookie",3.288229817,57,203078,"Bradley Beal",2.52967342876094,0.493839292807113
97,181,-2.37472787,"Washington Wizards",5.553880333,5,"Ian Mahinmi","$16,661,641.00 ",2017,"Non-rookie",-0.488784364,73,101133,"Ian Mahinmi",1.27522434890714,0.319211247776117
98,182,-2.37472787,"Washington Wizards",1.741666667,5,"Jason Smith","$5,225,000.00 ",2017,"Non-rookie",-6.830056658,254,201160,"Jason Smith",-0.741497049731415,0.34115670331434
99,183,-2.37472787,"Washington Wizards",1.096666667,5,"Jodie Meeks","$3,290,000.00 ",2017,"Non-rookie",-3.076912456,485,201975,"Jodie Meeks",-1.08271226380065,0.385285793590482
100,184,-2.37472787,"Washington Wizards",6.021283333,5,"John Wall","$18,063,850.00 ",2017,"Non-rookie",5.649190039,392,202322,"John Wall",1.5224879375918,0.347444703521776
101,185,-2.37472787,"Washington Wizards",4.260869667,5,"Marcin Gortat","$12,782,609.00 ",2017,"Non-rookie",-2.594445396,279,101162,"Marcin Gortat",0.591201230778462,0.27067960528342
102,186,-2.37472787,"Washington Wizards",2.666666667,5,"Markieff Morris","$8,000,000.00 ",2017,"Non-rookie",-7.28155908,55,202693,"Markieff Morris",-0.252157401647622,0.292180360900531
