rating,Unnamed: 0,Team,Type,mu,sd,name
-4.019434059,7424,Dallas Mavericks,Non-rookie,0.039831333,5,Manny Harris
-4.019434059,7893,Dallas Mavericks,Rookie,0.181157,5,Maurice Ndour
-4.019434059,8467,Dallas Mavericks,Rookie,1.461496667,5,Nerlens Noel
-4.019434059,8535,Dallas Mavericks,Rookie,0.181157,5,Nicolas Brussino
-4.019434059,8889,Dallas Mavericks,Rookie,0.035166,5,Pierre Jackson
-4.019434059,8946,Dallas Mavericks,Non-rookie,0.638181333,5,Quincy Acy
-4.019434059,8970,Dallas Mavericks,Rookie,0.026640667,5,Quinn Cook
-4.019434059,9807,Dallas Mavericks,Rookie,0.291545333,5,Salah Mejri
-4.019434059,10093,Dallas Mavericks,Rookie,0.966,5,Seth Curry
-4.019434059,11625,Dallas Mavericks,Non-rookie,5.7,5,Wesley Matthews
-4.019434059,11756,Dallas Mavericks,Rookie,0.079922333,5,Yogi Ferrell
-4.911787733,685,Chicago Bulls,Non-rookie,1.162666667,5,Anthony Morrow
-4.911787733,1176,Chicago Bulls,Rookie,0.48456,5,Bobby Portis
-4.911787733,1630,Chicago Bulls,Rookie,0.70416,5,Cameron Payne
-4.911787733,2357,Chicago Bulls,Rookie,0.291545333,5,Cristiano Felicio
-4.911787733,3004,Chicago Bulls,Rookie,0.6974,5,Denzel Valentine
-4.911787733,3569,Chicago Bulls,Non-rookie,7.733333333,5,Dwyane Wade
-4.911787733,4713,Chicago Bulls,Rookie,0.338565333,5,Isaiah Canaan
-4.911787733,5486,Chicago Bulls,Rookie,0.54768,5,Jerian Grant
-4.911787733,5636,Chicago Bulls,Non-rookie,5.850736333,5,Jimmy Butler
-4.911787733,5787,Chicago Bulls,Rookie,0.569906667,5,Joffrey Lauvergne
-4.911787733,7977,Chicago Bulls,Rookie,1.061175333,5,Michael Carter-Williams
-4.911787733,8548,Chicago Bulls,Rookie,1.927483333,5,Nikola Mirotic
-4.911787733,8833,Chicago Bulls,Rookie,0.25,5,Paul Zipser
-4.911787733,9036,Chicago Bulls,Non-rookie,4.666666667,5,Rajon Rondo
-4.911787733,9490,Chicago Bulls,Non-rookie,4.406416667,5,Robin Lopez
-5.122608173,40,Orlando Magic,Rookie,1.45044,5,Aaron Gordon
-5.122608173,620,Orlando Magic,Rookie,0.291545333,5,Anthony Brown
-5.122608173,816,Orlando Magic,Rookie,0.146692667,5,Arinze Onuaku
