,player_id,index,player_name
0,2561,0,David West
1,203111,1,Orlando Johnson
2,203524,2,Solomon Hill
3,201579,3,Roy Hibbert
4,2544,4,LeBron James
5,2548,5,Dwyane Wade
6,201156,6,Nick Young
7,200770,7,Jordan Farmar
8,203079,8,Dion Waiters
9,202087,9,Alonzo Gee
10,203461,10,Anthony Bennett
11,101127,11,Jarrett Jack
12,201152,12,Thaddeus Young
13,202341,13,James Anderson
14,202730,14,Lavoy Allen
15,202721,15,Darius Morris
16,200768,16,Kyle Lowry
17,201571,17,D.J. Augustin
18,203083,18,Andre Drummond
19,203484,19,Kentavious Caldwell-Pope
20,101198,20,Will Bynum
21,1497,21,Chauncey Billups
22,203491,22,Peyton Siva
23,203143,23,Pablo Prigioni
24,2757,24,Beno Udrih
25,201600,25,Omer Asik
26,201956,26,Omri Casspi
27,101128,27,Francisco Garcia
28,2755,28,Kevin Martin
29,203144,29,Alexey Shved
30,201937,30,Ricky Rubio
31,201569,31,Eric Gordon
32,202498,32,Lance Thomas
33,203076,33,Anthony Davis
34,201160,34,Jason Smith
35,1890,35,Shawn Marion
36,201961,36,Wayne Ellington
37,203109,37,Jae Crowder
38,2223,38,Samuel Dalembert
39,1713,39,Vince Carter
40,202695,40,Kawhi Leonard
41,201158,41,Marco Belinelli
42,201988,42,Patty Mills
43,2564,43,Boris Diaw
44,101249,44,John Lucas III
45,2210,45,Richard Jefferson
46,202692,46,Alec Burks
47,202339,47,Eric Bledsoe
48,101123,48,Gerald Green
49,203458,49,Alex Len
50,203462,50,Archie Goodwin
51,202349,51,Greivis Vasquez
52,203463,52,Ben McLemore
53,201574,53,Jason Thompson
54,202738,54,Isaiah Thomas
55,2566,55,Travis Outlaw
56,202691,56,Klay Thompson
57,203110,57,Draymond Green
58,203136,58,Ognjen Kuzmic
59,2736,59,Luol Deng
60,201959,60,Taj Gibson
61,201162,61,Jared Dudley
62,2440,62,Matt Barnes
63,201954,63,Darren Collison
64,201933,64,Blake Griffin
65,201957,65,Byron Mullens
66,202689,66,Kemba Walker
67,203106,67,Jeffery Taylor
68,202696,68,Nikola Vucevic
69,202734,69,E'Twaun Moore
70,101131,70,Jason Maxiell
71,203078,71,Bradley Beal
72,201953,72,Eric Maynor
73,1733,73,Al Harrington
74,202338,74,Kevin Seraphin
75,202344,75,Trevor Booker
76,201952,76,Jeff Teague
77,201858,77,Cartier Martin
78,202340,78,Avery Bradley
79,202348,79,Jordan Crawford
80,2222,80,Gerald Wallace
81,2730,81,Dwight Howard
82,202700,82,Donatas Motiejunas
83,2754,83,Tony Allen
84,201188,84,Marc Gasol
85,201573,85,Jerryd Bayless
86,202347,86,Quincy Pondexter
87,2216,87,Zach Randolph
88,200826,88,J.J. Barea
89,202682,89,Derrick Williams
90,201967,90,Dante Cunningham
91,708,91,Kevin Garnett
92,101154,92,Andray Blatche
93,1891,93,Jason Terry
94,101187,94,Alan Anderson
95,201576,95,Anthony Randolph
96,1889,96,Andre Miller
97,201581,97,JJ Hickson
98,101126,98,Nate Robinson
99,201580,99,JaVale McGee
100,202693,100,Markieff Morris
101,202397,101,Ish Smith
102,2581,102,Steve Blake
103,202325,103,Wesley Johnson
104,203561,104,Brandon Davies
105,202336,105,Larry Sanders
106,203489,106,Nate Wolters
107,203114,107,Khris Middleton
108,203089,108,John Henson
109,202083,109,Wesley Matthews
110,203081,110,Damian Lillard
111,200777,111,Joel Freeland
112,203080,112,Thomas Robinson
113,201155,113,Rodney Stuckey
114,1740,114,Rashard Lewis
115,201167,115,Arron Afflalo
116,2570,116,Kendrick Perkins
117,203087,117,Jeremy Lamb
118,965,118,Derek Fisher
119,203500,119,Steven Adams
120,202704,120,Reggie Jackson
121,201586,121,Serge Ibaka
122,200745,122,Andrea Bargnani
123,202697,123,Iman Shumpert
124,1897,124,Metta World Peace
125,201941,125,Jordan Hill
126,203138,126,Hollis Thompson
127,202720,127,Jon Leuer
128,201943,128,Brandon Jennings
129,203540,129,Gigi Datome
130,2405,130,Amar'e Stoudemire
131,203148,131,Brian Roberts
132,203108,132,Bernard James
133,202702,133,Kenneth Faried
134,201577,134,Robin Lopez
135,203459,135,Allen Crabbe
136,201584,136,Courtney Lee
137,201585,137,Kosta Koufos
138,2406,138,Caron Butler
139,201985,139,AJ Price
140,203460,140,Andre Roberson
141,203077,141,Michael Kidd-Gilchrist
142,201945,142,Gerald Henderson
143,201228,143,C.J. Watson
144,2403,144,Nene
145,2399,145,Mike Dunleavy
146,2550,146,Kirk Hinrich
147,203104,147,Marquis Teague
148,101161,148,Amir Johnson
149,203112,149,Quincy Acy
150,2594,150,Kyle Korver
151,203521,151,Matthew Dellavedova
152,2203,152,Shane Battier
153,202688,153,Brandon Knight
154,202690,154,Jimmer Fredette
155,201601,155,Luc Mbah a Moute
156,201149,156,Joakim Noah
157,201166,157,Aaron Brooks
158,201563,158,Michael Beasley
159,2592,159,James Jones
160,201578,160,Marreese Speights
161,203084,161,Harrison Barnes
162,2549,162,Chris Kaman
163,203117,163,Doron Lamb
164,203543,164,Vitor Faverani
165,2743,165,Kris Humphries
166,201986,166,Nando De Colo
167,200751,167,Randy Foye
168,201163,168,Wilson Chandler
169,203082,169,Terrence Ross
170,200794,170,Paul Millsap
171,202705,171,MarShon Brooks
172,2760,172,Anderson Varejao
173,203139,173,Viacheslav Kravtsov
174,200839,174,Mike Harris
175,200780,175,Solomon Jones
176,101162,176,Marcin Gortat
177,200811,177,Lou Amundson
178,202390,178,Gary Neal
179,201565,179,Derrick Rose
180,202710,180,Jimmy Butler
181,203499,181,Shane Larkin
182,101107,182,Marvin Williams
183,101139,183,CJ Miles
184,202343,184,Elliot Williams
185,202714,185,Shelvin Mack
186,202694,186,Marcus Morris
187,201196,187,Ramon Sessions
188,202725,188,Josh Harrellson
189,203493,189,Reggie Bullock
190,200755,190,JJ Redick
191,203142,191,Chris Copeland
192,201960,192,DeMarre Carroll
193,201965,193,Jeff Ayres
194,1938,194,Manu Ginobili
195,203145,195,Kent Bazemore
196,202699,196,Tobias Harris
197,101155,197,Ryan Gomes
198,101133,198,Ian Mahinmi
199,203502,199,Tony Mitchell
200,2427,200,Roger Mason Jr.
201,202379,201,Jeremy Evans
202,2248,202,Earl Watson
203,203098,203,John Jenkins
204,201575,204,Brandon Rush
205,202380,205,Hamady Ndiaye
206,202698,206,Chris Singleton
207,2225,207,Tony Parker
208,203507,208,Giannis Antetokounmpo
209,203503,209,Tony Snell
210,201168,210,Tiago Splitter
211,201572,211,Brook Lopez
212,203141,212,Mirza Teletovic
213,201583,213,Ryan Anderson
214,203490,214,Otto Porter Jr.
215,2735,215,Josh Childress
216,203492,216,Ray McCallum
217,977,217,Kobe Bryant
218,1737,218,Nazr Mohammed
219,203085,219,Austin Rivers
220,200752,220,Rudy Gay
221,203116,221,Tyshawn Taylor
222,1536,222,Stephen Jackson
223,202706,223,Jordan Hamilton
224,2547,224,Chris Bosh
225,202708,225,Norris Cole
226,203118,226,Mike Scott
227,101122,227,Danny Granger
228,201604,228,Chris Douglas-Roberts
229,201177,229,Josh McRoberts
230,201189,230,Aaron Gray
231,2733,231,Shaun Livingston
232,201582,232,Alexis Ajinca
233,203527,233,Ryan Kelly
234,203113,234,Quincy Miller
235,201935,235,James Harden
236,2501,236,Reggie Evans
237,201973,237,Jonas Jerebko
238,203088,238,Kendall Marshall
239,200779,239,Steve Novak
240,101111,240,Charlie Villanueva
241,203495,241,Ricky Ledo
242,203501,242,Tim Hardaway Jr.
243,203506,243,Victor Oladipo
244,203090,244,Maurice Harkless
245,2034,245,Mike Miller
246,201609,246,Goran Dragic
247,203497,247,Rudy Gobert
248,203496,248,Robert Covington
249,101138,249,Brandon Bass
250,203187,250,Chris Johnson
251,203505,251,Vander Blue
252,203096,252,Jared Sullinger
253,201962,253,Toney Douglas
254,2734,254,Devin Harris
255,200769,255,Shannon Brown
256,2030,256,Kenyon Martin
257,2756,257,Sasha Vujacic
258,202337,258,Luke Babbitt
259,203498,259,Shabazz Muhammad
260,203135,260,Robert Sacre
261,203102,261,Arnett Moultrie
262,201964,262,Victor Claver
263,201934,263,Hasheem Thabeet
264,203569,264,Chris Babb
265,201202,265,Joel Anthony
266,203115,266,Will Barton
267,200746,267,LaMarcus Aldridge
268,2400,268,Drew Gooden
269,1718,269,Paul Pierce
270,201229,270,Anthony Tolliver
271,203469,271,Cody Zeller
272,2215,272,Jason Collins
273,203468,273,CJ McCollum
274,101135,274,David Lee
275,2449,275,Luis Scola
276,2446,276,Rasual Butler
277,203488,277,Mike Muscala
278,203268,278,Jorge Gutierrez
279,203552,279,Seth Curry
280,203504,280,Trey Burke
281,202952,281,Malcolm Thomas
282,201936,282,Tyreke Evans
283,203810,283,Casper Ware
284,202683,284,Enes Kanter
285,1905,285,Andrei Kirilenko
286,203584,286,Troy Daniels
287,2408,287,Melvin Ely
288,202345,288,Damion James
289,203120,289,Justin Hamilton
290,203092,290,Tyler Zeller
291,202350,291,Daniel Orton
292,202328,292,Greg Monroe
293,101142,293,Ronny Turiaf
294,201880,294,Greg Stiemsma
295,203539,295,Gal Mekel
296,201971,296,DeJuan Blair
297,2422,297,John Salmons
298,202091,298,Dionte Christmas
299,202326,299,DeMarcus Cousins
300,201975,300,Jodie Meeks
301,2200,301,Pau Gasol
302,202323,302,Evan Turner
303,2224,303,Jamaal Tinsley
304,951,304,Ray Allen
305,200757,305,Thabo Sefolosha
306,201947,306,Earl Clark
307,203086,307,Meyers Leonard
308,101236,308,Chuck Hayes
309,201593,309,Nikola Pekovic
310,203481,310,Jeff Withey
311,201942,311,DeMar DeRozan
312,203093,312,Terrence Jones
313,201589,313,Darrell Arthur
314,202324,314,Derrick Favors
315,202066,315,Garrett Temple
316,202322,316,John Wall
317,202327,317,Ekpe Udoh
318,201142,318,Kevin Durant
319,101108,319,Chris Paul
320,202681,320,Kyrie Irving
321,202970,321,Gustavo Ayon
322,101141,322,Ersan Ilyasova
323,202709,323,Cory Joseph
324,1712,324,Antawn Jamison
325,203471,325,Dennis Schroder
326,203508,326,Sergey Karasev
327,2732,327,Ben Gordon
328,201143,328,Al Horford
329,203476,329,Gorgui Dieng
330,203121,330,Darius Miller
331,203544,331,Pero Antic
332,1717,332,Dirk Nowitzki
333,203147,333,Chris Smith
334,2419,334,Tayshaun Prince
335,202962,335,Greg Smith
336,202389,336,Timofey Mozgov
337,2546,337,Carmelo Anthony
338,201978,338,Chase Budinger
339,203146,339,Maalik Wayns
